index;x;y;z
0;-0.000061;-0.020172;-0.994308
1;-0.000168;-0.019806;-0.995865
2;0.000702;-0.018784;-0.994354
3;0.000412;-0.019211;-0.993378
4;-0.000015;-0.019058;-0.994400
5;0.000305;-0.018311;-0.994965
6;0.000137;-0.019485;-0.994751
7;0.000244;-0.019150;-0.995422
8;-0.000031;-0.020096;-0.995926
9;0.001007;-0.018967;-0.994934
10;0.000793;-0.020004;-0.995575
11;-0.000046;-0.018646;-0.995560
12;-0.000305;-0.018906;-0.994797
13;-0.000015;-0.020142;-0.994965
14;-0.000214;-0.019836;-0.995651
15;-0.000259;-0.019409;-0.995728
16;-0.000671;-0.018982;-0.996429
17;-0.000168;-0.018906;-0.995789
18;-0.000198;-0.018799;-0.994904
19;-0.000565;-0.018494;-0.994186
20;0.000656;-0.019394;-0.993484
21;0.000137;-0.019592;-0.994293
22;-0.000412;-0.018097;-0.994659
23;-0.000061;-0.019287;-0.995728
24;0.000626;-0.018936;-0.995407
25;0.000275;-0.019714;-0.995453
26;-0.000076;-0.019470;-0.995071
27;-0.000046;-0.019241;-0.995468
28;-0.000412;-0.018280;-0.994949
29;-0.000183;-0.019836;-0.994690
30;0.000061;-0.018860;-0.995087
31;-0.000870;-0.018936;-0.995300
32;-0.000351;-0.018707;-0.994049
33;0.000015;-0.018555;-0.995056
34;-0.000168;-0.018051;-0.996140
35;-0.000092;-0.019135;-0.995041
36;-0.000214;-0.018555;-0.995132
37;-0.000198;-0.019073;-0.995071
38;-0.000275;-0.018661;-0.996323
39;0.000641;-0.019180;-0.995743
40;-0.000534;-0.019638;-0.995056
41;0.001175;-0.018967;-0.995026
42;-0.000061;-0.018616;-0.994156
43;0.000000;-0.019455;-0.995438
44;0.000122;-0.019821;-0.994232
45;0.000458;-0.019257;-0.995285
46;-0.000122;-0.018799;-0.995285
47;-0.000885;-0.019028;-0.995911
48;-0.000214;-0.018967;-0.995346
49;-0.000656;-0.018509;-0.995224
50;-0.000214;-0.019424;-0.995422
51;0.000000;-0.018417;-0.994431
52;-0.000092;-0.018784;-0.995056
53;-0.000580;-0.018661;-0.995071
54;0.001526;-0.020020;-0.994919
55;-0.000122;-0.019150;-0.994553
56;0.000961;-0.018539;-0.994720
57;-0.000061;-0.018738;-0.993790
58;-0.000092;-0.019119;-0.995132
59;0.000427;-0.019455;-0.995575
60;0.000061;-0.018906;-0.995621
61;0.000107;-0.019058;-0.994446
62;-0.000351;-0.019638;-0.994781
63;-0.000702;-0.018234;-0.994339
64;-0.000366;-0.018845;-0.994476
65;0.000229;-0.019104;-0.994873
66;0.000610;-0.019272;-0.995255
67;0.000656;-0.018570;-0.995590
68;-0.000046;-0.019089;-0.996170
69;-0.000122;-0.018784;-0.995010
70;0.000443;-0.019272;-0.994873
71;-0.000763;-0.019547;-0.995514
72;-0.000565;-0.018768;-0.994644
73;-0.000259;-0.019119;-0.995071
74;0.000214;-0.020081;-0.994858
75;-0.000290;-0.019653;-0.995270
76;-0.000320;-0.018692;-0.995132
77;-0.000092;-0.019379;-0.994736
78;0.000412;-0.019608;-0.995361
79;0.000504;-0.019257;-0.994370
80;-0.000458;-0.019073;-0.994720
81;-0.000092;-0.019226;-0.995453
82;-0.000702;-0.019455;-0.994278
83;-0.000854;-0.019684;-0.994568
84;-0.000168;-0.020035;-0.995453
85;-0.000076;-0.019562;-0.994431
86;0.000214;-0.019333;-0.994553
87;-0.000687;-0.019745;-0.995041
88;0.000488;-0.019608;-0.994583
89;0.000168;-0.019135;-0.995148
90;-0.000717;-0.019196;-0.996048
91;0.000214;-0.018707;-0.994797
92;-0.000168;-0.019501;-0.994476
93;-0.000122;-0.019211;-0.995529
94;-0.000320;-0.019028;-0.994751
95;-0.000107;-0.018967;-0.995010
96;0.000687;-0.019211;-0.994415
97;0.000046;-0.019440;-0.995178
98;0.000366;-0.018784;-0.995361
99;0.000076;-0.018921;-0.994431
100;-0.000076;-0.019196;-0.994492
101;-0.000214;-0.018341;-0.994705
102;-0.000183;-0.019547;-0.995728
103;0.000000;-0.018661;-0.995209
104;0.001007;-0.018921;-0.994431
105;-0.000214;-0.018982;-0.994766
106;0.000275;-0.019791;-0.995209
107;-0.000366;-0.019333;-0.995178
108;0.000275;-0.018890;-0.996231
109;-0.000275;-0.018753;-0.995377
110;-0.000137;-0.019318;-0.994446
111;-0.000519;-0.018829;-0.994400
112;-0.000290;-0.018982;-0.996170
113;0.000076;-0.019196;-0.995087
114;-0.000534;-0.019211;-0.994736
115;-0.000626;-0.019699;-0.995651
116;-0.000717;-0.017410;-0.995010
117;-0.000366;-0.017822;-0.994461
118;-0.000504;-0.019409;-0.995529
119;-0.000397;-0.018906;-0.994644
120;-0.000046;-0.019196;-0.994720
121;-0.000244;-0.019608;-0.994949
122;0.000565;-0.019135;-0.994644
123;0.000153;-0.018494;-0.994965
124;0.000031;-0.019547;-0.994827
125;-0.000519;-0.019012;-0.995712
126;0.000107;-0.019608;-0.994339
127;-0.000397;-0.018616;-0.994156
128;-0.000793;-0.018570;-0.995071
129;-0.000168;-0.019394;-0.995392
130;-0.000381;-0.019165;-0.994614
131;-0.000122;-0.019043;-0.995453
132;0.000412;-0.018967;-0.996063
133;-0.000031;-0.019135;-0.994781
134;-0.000626;-0.018814;-0.995041
135;-0.000275;-0.019852;-0.995056
136;-0.000214;-0.019196;-0.994873
137;-0.000610;-0.018600;-0.995758
138;-0.000626;-0.019318;-0.994995
139;-0.000656;-0.019821;-0.994797
140;-0.000412;-0.018860;-0.995346
141;0.000580;-0.018768;-0.993835
142;0.000183;-0.018829;-0.994217
143;0.000458;-0.018997;-0.995178
144;0.000183;-0.019577;-0.995010
145;-0.000275;-0.019623;-0.994705
146;0.000183;-0.018845;-0.995758
147;0.000000;-0.019653;-0.994370
148;-0.000259;-0.019897;-0.995377
149;-0.000259;-0.017899;-0.994888
150;0.000839;-0.019531;-0.994812
151;0.000107;-0.018845;-0.994263
152;-0.000122;-0.019562;-0.994232
153;-0.000076;-0.019348;-0.994095
154;0.000076;-0.019516;-0.995270
155;-0.000320;-0.019287;-0.995178
156;-0.000015;-0.019760;-0.995148
157;0.000366;-0.019760;-0.994461
158;-0.000214;-0.018341;-0.994919
159;0.000443;-0.020416;-0.994995
160;-0.000336;-0.018921;-0.994354
161;0.000076;-0.019577;-0.995071
162;-0.000137;-0.019318;-0.994080
163;0.000046;-0.019089;-0.994080
164;-0.000198;-0.019394;-0.994324
165;0.000793;-0.018997;-0.995132
166;-0.000565;-0.018814;-0.995544
167;-0.000031;-0.018723;-0.994919
168;0.000427;-0.018967;-0.994278
169;-0.000107;-0.019028;-0.995361
