index;x;y;z
0;-0.006454;-0.013763;-0.998535
1;-0.007446;-0.012390;-0.993256
2;-0.007355;-0.013916;-0.996460
3;-0.007095;-0.012894;-0.996811
4;-0.008041;-0.013504;-0.996155
5;-0.007950;-0.013107;-0.996414
6;-0.007568;-0.013687;-0.995422
7;-0.006638;-0.013245;-0.995667
8;-0.007187;-0.013657;-0.996552
9;-0.007507;-0.013641;-0.996445
10;-0.007797;-0.014572;-0.995285
11;-0.007904;-0.013062;-0.994614
12;-0.007812;-0.013367;-0.997375
13;-0.006775;-0.013031;-0.993851
14;-0.007294;-0.013138;-0.994507
15;-0.007950;-0.014038;-0.995880
16;-0.006241;-0.013809;-0.994034
17;-0.006851;-0.012817;-0.995377
18;-0.006653;-0.012756;-0.994217
19;-0.007141;-0.012894;-0.995193
20;-0.007416;-0.013321;-0.994919
21;-0.007401;-0.014099;-0.995148
22;-0.006927;-0.013214;-0.994171
23;-0.006958;-0.013336;-0.995102
24;-0.007584;-0.013565;-0.996216
25;-0.006943;-0.013641;-0.996017
26;-0.007568;-0.013748;-0.996078
27;-0.006973;-0.013779;-0.994217
28;-0.008179;-0.013077;-0.995224
29;-0.007004;-0.012329;-0.997498
30;-0.006134;-0.013885;-0.995407
31;-0.007111;-0.012604;-0.996597
32;-0.007080;-0.013153;-0.995667
33;-0.007126;-0.013260;-0.995071
34;-0.007660;-0.013153;-0.995712
35;-0.007553;-0.012497;-0.996979
36;-0.007339;-0.012192;-0.995834
37;-0.007370;-0.012726;-0.995071
38;-0.007080;-0.014404;-0.996582
39;-0.007339;-0.013474;-0.996353
40;-0.006638;-0.013107;-0.995407
41;-0.007751;-0.012238;-0.996826
42;-0.006897;-0.013748;-0.996307
43;-0.007751;-0.013138;-0.997238
44;-0.007919;-0.013733;-0.995651
45;-0.006485;-0.013519;-0.997711
46;-0.006973;-0.013519;-0.995132
47;-0.007782;-0.013611;-0.995758
48;-0.007278;-0.012512;-0.992828
49;-0.007126;-0.012970;-0.994583
50;-0.007721;-0.013702;-0.996643
51;-0.007660;-0.014313;-0.996048
52;-0.007202;-0.013245;-0.994125
53;-0.006760;-0.014221;-0.997604
54;-0.007339;-0.013443;-0.995316
55;-0.007416;-0.012863;-0.994690
56;-0.007202;-0.012482;-0.996719
57;-0.007690;-0.013000;-0.995316
58;-0.007248;-0.012787;-0.996735
59;-0.007446;-0.012238;-0.995880
60;-0.006866;-0.013901;-0.995514
