index;x;y;z
0;0.004227;-0.025314;-0.987885
1;0.005432;-0.024429;-0.994659
2;0.005569;-0.024658;-0.994858
3;0.005615;-0.025192;-0.995132
4;0.005142;-0.024231;-0.994553
5;0.005219;-0.024689;-0.994003
6;0.005524;-0.025848;-0.994080
7;0.004837;-0.025177;-0.994781
8;0.004959;-0.025284;-0.994629
9;0.004730;-0.024902;-0.995148
10;0.004349;-0.024445;-0.994873
11;0.005722;-0.024719;-0.994125
12;0.005325;-0.024948;-0.994431
13;0.005020;-0.026138;-0.994690
14;0.005051;-0.025406;-0.994507
15;0.006088;-0.025055;-0.994980
16;0.004547;-0.025253;-0.994659
17;0.005310;-0.024948;-0.994247
18;0.004547;-0.025528;-0.994751
19;0.005417;-0.025024;-0.994324
20;0.004959;-0.024338;-0.995407
21;0.005295;-0.024963;-0.995300
22;0.004837;-0.025177;-0.994812
23;0.004837;-0.025177;-0.995483
24;0.004501;-0.025009;-0.994629
25;0.004868;-0.024475;-0.995682
26;0.004761;-0.025177;-0.994980
27;0.004929;-0.025558;-0.993652
28;0.004974;-0.024551;-0.994751
29;0.004944;-0.023926;-0.994522
30;0.004318;-0.024689;-0.995270
31;0.003952;-0.025009;-0.994446
32;0.004913;-0.024963;-0.995132
33;0.004868;-0.024780;-0.994965
34;0.004517;-0.025421;-0.994507
35;0.005280;-0.025894;-0.994659
36;0.005432;-0.025284;-0.995865
37;0.005432;-0.024185;-0.993546
38;0.004364;-0.024368;-0.994049
39;0.004242;-0.025482;-0.994690
40;0.005417;-0.025330;-0.994934
41;0.004776;-0.024994;-0.994537
42;0.004242;-0.024109;-0.995728
43;0.005661;-0.025253;-0.994904
44;0.005402;-0.025345;-0.995163
45;0.005188;-0.025055;-0.995926
46;0.005234;-0.025314;-0.994415
47;0.005157;-0.024460;-0.995270
48;0.004745;-0.023926;-0.995346
49;0.005066;-0.025269;-0.995804
50;0.005173;-0.024719;-0.994995
51;0.004639;-0.024963;-0.994705
52;0.004547;-0.024673;-0.994659
53;0.004578;-0.025040;-0.995499
54;0.004486;-0.023788;-0.994598
55;0.005463;-0.024963;-0.995956
56;0.005188;-0.024445;-0.995819
57;0.004883;-0.026108;-0.995224
58;0.004807;-0.025070;-0.995117
59;0.004364;-0.025101;-0.994995
60;0.004303;-0.024918;-0.995026
61;0.004776;-0.024719;-0.995529
62;0.004974;-0.025177;-0.994476
63;0.005737;-0.024765;-0.995132
64;0.004395;-0.025085;-0.995575
65;0.005005;-0.025360;-0.995422
66;0.005035;-0.024445;-0.994156
67;0.005524;-0.024811;-0.995667
68;0.005356;-0.025070;-0.994385
69;0.004929;-0.024902;-0.994644
70;0.004684;-0.024994;-0.995636
71;0.003769;-0.024078;-0.993683
72;0.004013;-0.025055;-0.995361
73;0.004913;-0.024979;-0.995117
74;0.004944;-0.024612;-0.995834
75;0.004944;-0.024826;-0.995850
76;0.004547;-0.024872;-0.995331
77;0.005295;-0.023865;-0.994980
78;0.004883;-0.023834;-0.995255
79;0.004974;-0.025055;-0.995117
80;0.004593;-0.025269;-0.995743
81;0.005463;-0.025589;-0.996307
82;0.005264;-0.025330;-0.994675
83;0.004852;-0.024536;-0.994034
84;0.004333;-0.024475;-0.994019
85;0.004654;-0.024979;-0.995132
86;0.004929;-0.025543;-0.995865
87;0.004913;-0.024521;-0.995178
88;0.004669;-0.025024;-0.994568
89;0.005203;-0.024460;-0.995270
90;0.004242;-0.025192;-0.995163
91;0.004486;-0.024536;-0.994293
92;0.004745;-0.025436;-0.994095
93;0.004501;-0.024902;-0.995468
94;0.005478;-0.024811;-0.995773
