index;x;y;z
0;-0.002548;-0.017807;-0.982880
1;0.001038;-0.020721;-1.003738
2;-0.001633;-0.019409;-0.992981
3;-0.001068;-0.020065;-0.994873
4;-0.000488;-0.020203;-0.994781
5;-0.000580;-0.019531;-0.996582
6;-0.000931;-0.019485;-0.998505
7;-0.001312;-0.019058;-0.993835
8;-0.001282;-0.019577;-0.995590
9;-0.001297;-0.019455;-0.996384
10;-0.000351;-0.019363;-0.996078
11;-0.000595;-0.018799;-0.993835
12;-0.001343;-0.020081;-0.992615
13;-0.000793;-0.019608;-0.994781
14;-0.001312;-0.019653;-0.995605
15;-0.000305;-0.020050;-0.994949
16;-0.000183;-0.018906;-0.995911
17;-0.000427;-0.019485;-0.995850
18;-0.000488;-0.019272;-0.995300
19;-0.000473;-0.017975;-0.994110
20;-0.001541;-0.019379;-0.997208
21;-0.000702;-0.019104;-0.994690
22;-0.000961;-0.019379;-0.994949
23;-0.000504;-0.019302;-0.993927
24;-0.000412;-0.019180;-0.994858
25;-0.001358;-0.019348;-0.994431
26;-0.001724;-0.019287;-0.993439
27;-0.000687;-0.020309;-0.995605
28;-0.000305;-0.019440;-0.997665
29;-0.000870;-0.019745;-0.995819
30;-0.000992;-0.018890;-0.992889
31;-0.001083;-0.019516;-0.998199
32;-0.001160;-0.019852;-0.994644
33;-0.001205;-0.019592;-0.994568
34;-0.000702;-0.018997;-0.994186
35;-0.000031;-0.020248;-0.996338
36;-0.001053;-0.019531;-0.996323
37;-0.001175;-0.019394;-0.993896
38;0.000031;-0.020523;-0.995575
39;-0.001343;-0.019974;-0.997421
40;-0.001266;-0.018616;-0.995605
41;-0.001358;-0.019562;-0.996155
42;-0.000595;-0.020645;-0.994141
43;-0.001251;-0.020157;-0.993805
44;-0.001770;-0.019760;-0.995102
45;0.000290;-0.019104;-0.996109
46;-0.000732;-0.020401;-0.993484
47;-0.001068;-0.018921;-0.994965
48;-0.000427;-0.019577;-0.996216
49;-0.000153;-0.020035;-0.994354
50;-0.001022;-0.019104;-0.995392
51;-0.001053;-0.020004;-0.994904
52;-0.000839;-0.019867;-0.996353
53;-0.000854;-0.019699;-0.996872
54;-0.001129;-0.018768;-0.996872
55;-0.001434;-0.019272;-0.996765
56;-0.001343;-0.017975;-0.997955
57;-0.001068;-0.019165;-0.996185
58;-0.000626;-0.020126;-0.994354
59;-0.000885;-0.019104;-0.995544
60;-0.000763;-0.018509;-0.998810
61;-0.001205;-0.019211;-0.996063
62;-0.000015;-0.019516;-0.993744
63;-0.000763;-0.019104;-0.997116
64;-0.000458;-0.019730;-0.993927
65;-0.001144;-0.018753;-0.994492
66;-0.001511;-0.019455;-0.995621
67;-0.001083;-0.018723;-0.997299
68;-0.001221;-0.019119;-0.994659
69;-0.001175;-0.018646;-0.998138
70;-0.000595;-0.019547;-0.996399
71;-0.001205;-0.018539;-0.993835
72;-0.000595;-0.018951;-0.995270
73;-0.000305;-0.019684;-0.995880
74;-0.001038;-0.019257;-0.995300
75;-0.000397;-0.020233;-0.994263
76;-0.001556;-0.019562;-0.993881
77;-0.001282;-0.018600;-0.995743
78;-0.000229;-0.018997;-0.993729
79;-0.000839;-0.019394;-0.994797
80;-0.000916;-0.019379;-0.994919
81;-0.001083;-0.019333;-0.994904
82;-0.001114;-0.018753;-0.994919
83;-0.000839;-0.019730;-0.994858
84;-0.001801;-0.019913;-0.995163
85;-0.000366;-0.019287;-0.995148
86;-0.000488;-0.018402;-0.995377
87;-0.000778;-0.020248;-0.995132
88;-0.000916;-0.019836;-0.995438
89;-0.001465;-0.018463;-0.995148
90;-0.002090;-0.018768;-0.994370
91;-0.001160;-0.019897;-0.995468
92;-0.001297;-0.018616;-0.994736
93;-0.001038;-0.019806;-0.996658
94;-0.000961;-0.020020;-0.993195
95;-0.000443;-0.019363;-0.995132
96;0.000000;-0.018539;-0.994522
97;-0.000488;-0.019867;-0.995193
98;-0.000076;-0.018509;-0.995331
99;-0.001480;-0.020172;-0.996307
100;-0.000854;-0.017929;-0.993317
101;-0.000671;-0.019196;-0.994965
102;-0.000656;-0.020309;-0.994385
103;-0.000412;-0.018723;-0.993591
104;-0.001236;-0.019943;-0.994415
105;-0.001541;-0.019592;-0.995270
106;-0.000992;-0.020096;-0.995621
107;-0.001495;-0.019409;-0.993591
108;-0.001984;-0.019440;-0.993103
109;-0.000946;-0.018341;-0.995682
110;-0.000305;-0.019516;-0.995667
111;-0.000992;-0.020218;-0.994263
112;-0.000397;-0.019547;-0.992889
113;-0.001007;-0.020905;-0.995911
114;-0.001434;-0.019485;-0.995743
115;-0.000015;-0.019440;-0.996552
116;-0.000076;-0.019379;-0.996140
117;-0.000778;-0.018906;-0.995239
118;-0.001846;-0.020355;-0.995102
119;-0.001083;-0.019424;-0.995163
120;-0.000916;-0.019119;-0.996017
121;-0.001724;-0.021133;-0.996780
122;-0.000732;-0.019989;-0.995956
123;-0.001770;-0.020081;-0.993011
124;-0.001343;-0.019684;-0.997726
125;-0.000443;-0.019516;-0.994675
126;-0.000748;-0.019073;-0.993912
127;-0.000519;-0.019440;-0.994812
128;-0.001129;-0.018875;-0.995773
129;-0.001678;-0.019623;-0.996521
130;-0.000961;-0.019623;-0.997452
131;-0.001266;-0.018982;-0.996460
132;-0.000854;-0.018875;-0.994370
133;-0.001373;-0.018890;-0.994034
134;-0.001160;-0.018753;-0.994644
135;-0.000671;-0.018906;-0.996964
136;-0.000809;-0.019257;-0.994110
137;-0.000641;-0.019302;-0.995605
138;-0.001175;-0.019684;-0.994614
139;-0.000397;-0.019028;-0.996155
140;-0.001129;-0.019409;-0.994186
141;-0.000137;-0.019775;-0.994034
142;-0.001266;-0.019516;-0.994843
143;-0.001968;-0.019653;-0.995102
144;-0.000610;-0.018738;-0.995102
145;-0.001160;-0.018570;-0.996582
146;-0.000732;-0.019821;-0.998428
147;-0.000702;-0.019028;-0.993225
148;-0.000854;-0.018921;-0.994690
149;-0.001465;-0.019302;-0.997116
150;-0.000595;-0.019287;-0.995346
151;-0.001007;-0.018921;-0.994797
152;-0.001099;-0.019989;-0.996628
153;-0.000504;-0.018616;-0.993011
154;-0.001022;-0.019089;-0.995804
155;-0.001602;-0.020233;-0.995148
156;-0.000290;-0.019806;-0.992950
157;-0.001022;-0.018753;-0.994659
158;-0.000320;-0.019913;-0.996689
159;-0.000504;-0.019608;-0.994553
160;-0.001160;-0.020248;-0.992477
161;-0.000473;-0.019012;-0.993698
162;-0.000549;-0.019257;-0.995193
163;-0.001068;-0.019730;-0.991577
164;-0.000381;-0.019455;-0.995514
165;-0.000854;-0.020096;-0.996567
166;-0.000229;-0.019379;-0.993668
167;-0.000900;-0.019608;-0.995758
168;-0.000824;-0.019196;-0.995544
169;-0.000793;-0.019058;-0.993713
170;-0.000717;-0.018585;-0.994919
171;-0.000534;-0.019012;-0.996078
172;-0.001190;-0.020035;-0.994858
173;-0.001663;-0.020264;-0.994308
174;-0.001083;-0.020264;-0.995819
175;-0.000854;-0.019012;-0.996948
176;-0.001343;-0.018997;-0.994141
177;-0.000427;-0.019928;-0.996307
178;-0.000931;-0.018677;-0.996338
179;-0.001038;-0.019684;-0.993942
180;-0.000839;-0.018890;-0.993423
181;-0.001434;-0.019287;-0.994705
182;-0.001312;-0.019806;-0.995651
183;0.001251;-0.021378;-0.999817
184;0.000748;-0.020035;-0.995682
185;0.000717;-0.020157;-0.997284
