index;x;y;z
0;0.003967;-0.014145;-0.995041
1;0.004807;-0.014908;-0.994614
2;0.003799;-0.014557;-0.995468
3;0.003799;-0.014297;-0.996017
4;0.003937;-0.014404;-0.994232
5;0.004089;-0.014511;-0.993088
6;0.003998;-0.015015;-0.996002
7;0.003403;-0.015915;-0.994385
8;0.004593;-0.014877;-0.995743
9;0.003128;-0.014389;-0.994858
10;0.004303;-0.014862;-0.998016
11;0.004089;-0.014801;-0.995605
12;0.003632;-0.014450;-0.996323
13;0.003799;-0.014297;-0.996979
14;0.004135;-0.015198;-0.993835
15;0.003555;-0.016113;-0.992874
16;0.004349;-0.015182;-0.995972
17;0.004059;-0.014587;-0.995636
18;0.003906;-0.013641;-0.990723
19;0.003830;-0.014145;-0.997055
20;0.004211;-0.014481;-0.993088
21;0.003754;-0.014313;-0.998138
22;0.004486;-0.014740;-0.994751
23;0.004166;-0.015335;-0.995850
24;0.003784;-0.014267;-0.992661
25;0.004486;-0.014679;-0.996048
26;0.004715;-0.015854;-0.994461
27;0.004105;-0.015198;-0.992981
28;0.004196;-0.015167;-0.995255
29;0.003677;-0.014755;-0.996704
30;0.004440;-0.015137;-0.994278
31;0.003998;-0.014069;-0.996185
32;0.003815;-0.014664;-0.996872
33;0.004242;-0.014832;-0.998566
34;0.003983;-0.014465;-0.994766
35;0.003784;-0.015564;-0.993484
36;0.004364;-0.014877;-0.996109
37;0.003922;-0.014252;-0.996704
38;0.004730;-0.016205;-0.995087
39;0.004013;-0.014893;-0.996719
40;0.003693;-0.015030;-0.995941
41;0.003906;-0.014740;-0.996536
42;0.003769;-0.015686;-0.996796
43;0.004669;-0.014664;-0.991455
44;0.003967;-0.014709;-0.995407
45;0.003815;-0.015259;-0.996429
46;0.003662;-0.014618;-0.995224
47;0.003906;-0.015411;-0.994873
48;0.004822;-0.015076;-0.996597
49;0.003052;-0.014435;-0.994370
50;0.004196;-0.015289;-0.995117
51;0.003647;-0.014343;-0.992508
52;0.004349;-0.015060;-0.992264
53;0.003738;-0.014679;-0.994095
54;0.004120;-0.014481;-0.994980
55;0.004211;-0.013977;-0.992981
56;0.003418;-0.014313;-0.994720
57;0.004242;-0.015106;-0.994705
58;0.004288;-0.014893;-0.997208
59;0.003830;-0.015320;-0.995865
60;0.004395;-0.014801;-0.995300
61;0.003906;-0.015854;-0.997482
62;0.003601;-0.015030;-0.996719
63;0.004120;-0.014603;-0.993973
64;0.004944;-0.015045;-0.995621
65;0.003769;-0.015533;-0.997116
66;0.004150;-0.015732;-0.993515
67;0.004425;-0.016342;-0.993286
68;0.003922;-0.014374;-0.993378
69;0.004608;-0.014526;-0.994720
70;0.004410;-0.014832;-0.994354
71;0.003250;-0.013977;-0.993408
72;0.004883;-0.014130;-0.994171
73;0.003799;-0.015350;-0.996292
74;0.003967;-0.014923;-0.993683
75;0.003845;-0.015274;-0.994247
76;0.004822;-0.015106;-0.994095
77;0.003906;-0.015060;-0.995972
78;0.003784;-0.014420;-0.993179
79;0.004227;-0.015320;-0.997574
80;0.004105;-0.014786;-0.994446
81;0.003250;-0.014221;-0.996048
82;0.003769;-0.015289;-0.994141
83;0.004303;-0.015396;-0.996201
84;0.004501;-0.015778;-0.995453
85;0.004837;-0.014771;-0.996643
86;0.004089;-0.015060;-0.993851
87;0.003525;-0.015091;-0.996094
88;0.004272;-0.015182;-0.995956
89;0.004517;-0.016022;-0.994339
90;0.003784;-0.014969;-0.993332
91;0.003876;-0.014999;-0.998947
92;0.002792;-0.014496;-0.991577
93;0.004166;-0.015121;-0.998978
94;0.003754;-0.014542;-0.994202
95;0.003754;-0.014893;-1.001068
96;0.004044;-0.014694;-0.994171
97;0.003769;-0.015167;-0.996078
98;0.003403;-0.014725;-0.998459
99;0.003784;-0.014130;-0.996643
100;0.004028;-0.015518;-0.993225
101;0.004135;-0.015533;-0.996094
102;0.004211;-0.013504;-0.995834
103;0.004501;-0.014801;-0.993881
104;0.003845;-0.014648;-0.994995
105;0.003372;-0.014969;-0.995956
106;0.004410;-0.014679;-0.994553
107;0.004272;-0.016541;-0.995926
108;0.004395;-0.014633;-0.993088
109;0.004440;-0.015366;-0.998383
110;0.004196;-0.015152;-0.993683
111;0.004501;-0.015091;-0.995499
112;0.003845;-0.015503;-0.995758
113;0.004089;-0.014801;-0.994034
114;0.003708;-0.014435;-0.995392
115;0.004196;-0.014618;-0.992874
