index;x;y;z
0;-0.001785;-0.015915;-0.995117
1;-0.002701;-0.016861;-0.994904
2;-0.002579;-0.016998;-0.994904
3;-0.002609;-0.016235;-0.993835
4;-0.002151;-0.017593;-0.994873
5;-0.001953;-0.017151;-0.994934
6;-0.001556;-0.016891;-0.994995
7;-0.002762;-0.016510;-0.995483
8;-0.001953;-0.017624;-0.995010
9;-0.001831;-0.017029;-0.994553
10;-0.001892;-0.015915;-0.994644
11;-0.001694;-0.016907;-0.995300
12;-0.001877;-0.016113;-0.995605
13;-0.002716;-0.016327;-0.995041
14;-0.002899;-0.016373;-0.995438
15;-0.002380;-0.016663;-0.995087
16;-0.002655;-0.016815;-0.994507
17;-0.002090;-0.016434;-0.995117
18;-0.001816;-0.016785;-0.995102
19;-0.001419;-0.016144;-0.995697
20;-0.002548;-0.015930;-0.994904
21;-0.002594;-0.016937;-0.995926
22;-0.001907;-0.016739;-0.994904
23;-0.002457;-0.016571;-0.995682
24;-0.002228;-0.017059;-0.994720
25;-0.001648;-0.016647;-0.995193
26;-0.002304;-0.015747;-0.995453
27;-0.002029;-0.016373;-0.995514
28;-0.002045;-0.016678;-0.994598
29;-0.002289;-0.016678;-0.995178
30;-0.001526;-0.017670;-0.993790
31;-0.002289;-0.016907;-0.996063
32;-0.001434;-0.016922;-0.994461
33;-0.002167;-0.017227;-0.995056
34;-0.002029;-0.017548;-0.994644
35;-0.001999;-0.015930;-0.995010
36;-0.002945;-0.016129;-0.995392
37;-0.002182;-0.016342;-0.995392
38;-0.001984;-0.016602;-0.994461
39;-0.002365;-0.016495;-0.995575
40;-0.002579;-0.016815;-0.994949
41;-0.002533;-0.016266;-0.995087
42;-0.001999;-0.016495;-0.996094
43;-0.002029;-0.016159;-0.994858
44;-0.002060;-0.017014;-0.994858
45;-0.002426;-0.017761;-0.995010
46;-0.001343;-0.017532;-0.995255
47;-0.001831;-0.016830;-0.995636
48;-0.002060;-0.016251;-0.994949
49;-0.002075;-0.016403;-0.995102
50;-0.002518;-0.016815;-0.994675
51;-0.001205;-0.016846;-0.995911
52;-0.002441;-0.016830;-0.995117
53;-0.001434;-0.015869;-0.995605
54;-0.002563;-0.017242;-0.995911
55;-0.002350;-0.016785;-0.995392
56;-0.002716;-0.016953;-0.995163
57;-0.001999;-0.017059;-0.995743
58;-0.001862;-0.015884;-0.995300
59;-0.002304;-0.017136;-0.994675
60;-0.001862;-0.016083;-0.995010
61;-0.002441;-0.016907;-0.996063
62;-0.002136;-0.016907;-0.995255
63;-0.002045;-0.017258;-0.995987
64;-0.001892;-0.017212;-0.996078
65;-0.001694;-0.016479;-0.995255
66;-0.001801;-0.016815;-0.996185
67;-0.001877;-0.017334;-0.995422
68;-0.002350;-0.017136;-0.995285
69;-0.001968;-0.016296;-0.995224
70;-0.001938;-0.017609;-0.995575
71;-0.002945;-0.016464;-0.996078
72;-0.001877;-0.017288;-0.995682
73;-0.002670;-0.016922;-0.995041
74;-0.002655;-0.016190;-0.995422
