index;x;y;z
0;-0.007217;-0.014038;-0.986099
1;-0.004013;-0.014343;-0.996017
2;-0.004715;-0.015900;-0.995987
3;-0.004669;-0.015228;-0.996658
4;-0.004715;-0.014755;-0.995895
5;-0.005035;-0.014465;-0.996292
6;-0.004761;-0.014709;-0.995331
7;-0.005341;-0.013763;-0.996201
8;-0.005035;-0.014847;-0.995773
9;-0.004349;-0.014694;-0.995834
10;-0.005417;-0.014862;-0.995773
11;-0.005234;-0.015503;-0.995819
12;-0.004837;-0.015411;-0.995544
13;-0.005508;-0.014648;-0.996902
14;-0.004379;-0.014511;-0.994019
15;-0.005341;-0.015533;-0.995270
16;-0.005264;-0.015182;-0.995209
17;-0.004837;-0.015579;-0.994888
18;-0.004929;-0.015015;-0.995316
19;-0.005768;-0.015442;-0.995850
20;-0.005295;-0.015778;-0.996048
21;-0.005142;-0.015518;-0.995209
22;-0.004379;-0.015137;-0.996414
23;-0.004761;-0.014755;-0.995270
24;-0.004120;-0.015060;-0.995438
25;-0.005280;-0.014633;-0.995895
26;-0.005402;-0.014618;-0.995422
27;-0.005081;-0.014420;-0.995071
28;-0.004822;-0.014679;-0.995865
29;-0.004669;-0.014786;-0.995972
30;-0.004593;-0.015091;-0.995285
31;-0.005005;-0.014084;-0.995697
32;-0.003937;-0.014923;-0.996231
33;-0.004684;-0.014740;-0.995697
34;-0.005051;-0.014725;-0.995468
35;-0.004395;-0.014954;-0.996246
36;-0.004837;-0.014160;-0.996033
37;-0.004623;-0.015152;-0.996811
38;-0.004791;-0.014374;-0.994797
39;-0.005127;-0.015533;-0.996353
40;-0.005219;-0.014343;-0.994354
41;-0.004761;-0.014359;-0.995743
42;-0.004395;-0.014069;-0.995132
43;-0.005066;-0.014603;-0.996078
44;-0.005249;-0.014969;-0.994980
45;-0.004791;-0.014908;-0.995285
46;-0.005020;-0.015121;-0.996384
47;-0.005310;-0.014114;-0.995270
48;-0.004944;-0.015182;-0.995544
49;-0.004730;-0.014679;-0.995865
50;-0.005295;-0.015503;-0.995758
51;-0.004837;-0.014069;-0.996353
52;-0.004532;-0.014236;-0.996124
53;-0.004105;-0.013641;-0.995529
54;-0.004761;-0.015793;-0.996658
55;-0.005234;-0.014465;-0.996216
56;-0.004868;-0.014603;-0.994843
57;-0.005463;-0.014389;-0.994812
58;-0.004883;-0.015076;-0.995438
59;-0.005066;-0.015121;-0.995911
60;-0.005493;-0.014999;-0.995392
61;-0.005356;-0.015411;-0.995911
62;-0.004791;-0.014572;-0.995255
63;-0.005524;-0.014725;-0.996582
64;-0.006180;-0.014816;-0.995636
65;-0.005890;-0.014755;-0.995407
66;-0.004883;-0.013947;-0.996445
67;-0.004745;-0.015594;-0.995331
68;-0.004715;-0.014893;-0.995453
69;-0.005005;-0.014771;-0.994690
70;-0.004318;-0.013504;-0.995560
71;-0.004517;-0.014481;-0.995880
72;-0.004654;-0.013550;-0.996124
73;-0.005219;-0.014114;-0.995483
74;-0.004883;-0.014740;-0.996185
75;-0.005371;-0.014511;-0.995605
76;-0.004807;-0.014496;-0.995468
77;-0.005325;-0.014725;-0.996002
78;-0.004364;-0.015244;-0.996445
79;-0.004852;-0.014389;-0.995880
80;-0.004913;-0.014908;-0.995911
81;-0.004364;-0.015060;-0.995255
82;-0.005508;-0.015701;-0.996078
83;-0.004868;-0.014938;-0.995529
84;-0.005371;-0.014587;-0.996597
85;-0.005310;-0.014328;-0.995560
86;-0.004700;-0.014191;-0.996323
87;-0.005157;-0.014465;-0.995178
88;-0.004471;-0.014343;-0.995941
89;-0.005539;-0.014786;-0.996353
90;-0.004990;-0.014481;-0.995911
91;-0.005798;-0.014023;-0.995880
92;-0.005219;-0.014267;-0.995361
93;-0.004898;-0.014008;-0.996155
94;-0.004898;-0.014740;-0.995758
95;-0.005356;-0.014923;-0.997223
96;-0.004364;-0.015244;-0.995483
97;-0.004364;-0.015411;-0.995239
98;-0.004883;-0.013718;-0.996857
99;-0.005478;-0.015228;-0.995728
100;-0.004501;-0.014618;-0.995102
101;-0.004608;-0.014618;-0.995224
102;-0.004883;-0.015060;-0.996674
103;-0.005005;-0.014908;-0.995956
104;-0.003998;-0.014069;-0.995453
105;-0.004532;-0.015533;-0.995239
106;-0.004669;-0.014709;-0.996124
107;-0.004395;-0.014511;-0.996155
108;-0.005234;-0.014786;-0.996323
109;-0.005295;-0.014099;-0.996033
110;-0.004211;-0.013962;-0.996231
111;-0.004547;-0.015091;-0.994888
112;-0.005585;-0.014740;-0.996109
113;-0.004745;-0.013794;-0.994720
114;-0.005173;-0.014587;-0.995499
115;-0.005096;-0.014801;-0.995682
116;-0.004456;-0.015167;-0.995712
117;-0.005127;-0.015106;-0.995468
118;-0.004089;-0.013672;-0.995499
119;-0.005432;-0.015503;-0.996445
120;-0.005096;-0.015045;-0.996506
121;-0.005859;-0.015366;-0.995468
122;-0.004623;-0.014160;-0.996033
123;-0.004761;-0.014389;-0.995667
124;-0.004700;-0.014313;-0.995956
125;-0.004913;-0.015045;-0.996445
126;-0.004669;-0.014023;-0.995209
127;-0.004822;-0.014511;-0.995392
128;-0.005051;-0.014465;-0.995865
129;-0.005371;-0.014206;-0.996033
130;-0.005722;-0.014725;-0.995453
131;-0.004730;-0.014786;-0.995880
132;-0.004013;-0.014755;-0.996048
133;-0.004791;-0.015060;-0.994690
134;-0.004944;-0.015091;-0.996063
135;-0.004776;-0.015747;-0.995758
136;-0.004395;-0.014587;-0.996170
137;-0.005569;-0.015503;-0.995682
138;-0.005173;-0.014786;-0.996368
139;-0.005203;-0.014282;-0.995316
140;-0.005173;-0.013657;-0.995453
141;-0.005371;-0.014648;-0.996231
142;-0.005234;-0.015305;-0.995682
143;-0.005310;-0.013947;-0.996231
144;-0.005554;-0.014114;-0.995682
145;-0.005447;-0.014145;-0.996857
146;-0.005020;-0.014084;-0.996277
147;-0.005234;-0.015686;-0.995087
148;-0.004883;-0.014679;-0.994995
