index;x;y;z
0;0.008423;-0.023422;-0.994675
1;0.008560;-0.024109;-0.994553
2;0.008011;-0.023682;-0.995926
3;0.008972;-0.022949;-0.994415
4;0.008087;-0.023804;-0.995209
5;0.007828;-0.023590;-0.995575
6;0.007538;-0.023972;-0.994247
7;0.007690;-0.023376;-0.995132
8;0.007370;-0.023544;-0.995956
9;0.007675;-0.023132;-0.995682
10;0.007919;-0.022949;-0.995239
11;0.007126;-0.023300;-0.994766
12;0.008087;-0.023361;-0.994751
13;0.007477;-0.022598;-0.995178
14;0.007095;-0.022964;-0.994583
15;0.007812;-0.022934;-0.995605
16;0.007812;-0.022934;-0.994888
17;0.007751;-0.022949;-0.995483
18;0.007507;-0.023911;-0.995468
19;0.008362;-0.023605;-0.995148
20;0.007721;-0.023285;-0.994644
21;0.008011;-0.023697;-0.994995
22;0.008560;-0.023468;-0.996201
23;0.006973;-0.023651;-0.994949
24;0.007874;-0.024094;-0.995422
25;0.008240;-0.022827;-0.994995
26;0.007568;-0.023468;-0.995331
27;0.008194;-0.022171;-0.994385
28;0.007950;-0.023041;-0.995087
29;0.008255;-0.022949;-0.995697
30;0.008545;-0.023438;-0.995361
31;0.007767;-0.023590;-0.994888
32;0.007965;-0.022736;-0.994644
33;0.008057;-0.023102;-0.994827
34;0.008118;-0.023605;-0.994705
35;0.007980;-0.023376;-0.996002
36;0.008179;-0.023071;-0.994370
37;0.008148;-0.022629;-0.995331
38;0.008408;-0.022354;-0.995956
39;0.007874;-0.023285;-0.994995
40;0.008118;-0.022751;-0.994919
41;0.008057;-0.023392;-0.994171
42;0.008850;-0.023239;-0.994751
43;0.008179;-0.023209;-0.995438
44;0.007721;-0.023499;-0.995132
45;0.008163;-0.023361;-0.996063
46;0.007431;-0.022415;-0.994476
47;0.008652;-0.023712;-0.993683
48;0.008255;-0.023270;-0.994751
49;0.008102;-0.023056;-0.995422
50;0.007858;-0.023315;-0.994736
51;0.008224;-0.023132;-0.993927
52;0.007492;-0.023239;-0.994263
53;0.007507;-0.023468;-0.994949
54;0.007858;-0.023468;-0.995438
55;0.008179;-0.023010;-0.994492
56;0.007477;-0.022400;-0.994278
57;0.008041;-0.023056;-0.994904
58;0.007828;-0.024384;-0.994705
59;0.008041;-0.023849;-0.995407
60;0.008560;-0.022552;-0.994476
61;0.007828;-0.022980;-0.995758
62;0.007431;-0.023254;-0.996231
63;0.007645;-0.022812;-0.995468
64;0.007980;-0.022797;-0.994629
65;0.008163;-0.023361;-0.995529
66;0.007629;-0.024185;-0.995087
67;0.007202;-0.023727;-0.994522
68;0.008270;-0.022507;-0.994690
69;0.007919;-0.023361;-0.994675
70;0.007736;-0.024277;-0.993698
71;0.008041;-0.023376;-0.994461
72;0.007034;-0.023346;-0.994659
73;0.008484;-0.022797;-0.995132
74;0.007294;-0.022400;-0.995682
75;0.008469;-0.023758;-0.995560
76;0.007736;-0.022491;-0.995041
77;0.008423;-0.023315;-0.995132
78;0.007767;-0.021454;-0.995270
79;0.007462;-0.024124;-0.996155
80;0.007767;-0.023560;-0.995361
81;0.008179;-0.023209;-0.994705
82;0.008301;-0.022369;-0.994888
83;0.007782;-0.023422;-0.995575
84;0.007828;-0.023087;-0.995880
85;0.007614;-0.022644;-0.995224
86;0.008072;-0.023178;-0.994232
87;0.008438;-0.023376;-0.995407
88;0.007782;-0.023331;-0.995361
89;0.007721;-0.023590;-0.996124
90;0.007965;-0.022949;-0.995285
91;0.008026;-0.023560;-0.995529
92;0.007843;-0.022675;-0.993896
93;0.007935;-0.023361;-0.994736
94;0.006760;-0.023300;-0.995453
95;0.008133;-0.024048;-0.994659
96;0.007095;-0.022675;-0.995255
97;0.008133;-0.023026;-0.994751
98;0.007034;-0.023239;-0.994003
99;0.008316;-0.023026;-0.994293
100;0.007858;-0.022827;-0.995041
101;0.007629;-0.023727;-0.994705
102;0.007324;-0.023651;-0.996170
103;0.008163;-0.022964;-0.995468
104;0.007645;-0.023468;-0.994843
105;0.007553;-0.024048;-0.994385
106;0.008026;-0.024139;-0.994766
107;0.007080;-0.022934;-0.994827
108;0.008575;-0.023727;-0.994247
109;0.007629;-0.023834;-0.995712
110;0.008377;-0.022644;-0.993820
111;0.008591;-0.023956;-0.995453
112;0.007812;-0.024261;-0.995316
113;0.007812;-0.023804;-0.994217
114;0.007843;-0.022369;-0.994858
115;0.008087;-0.023041;-0.995483
116;0.008270;-0.023590;-0.994904
117;0.007828;-0.022995;-0.995224
118;0.007141;-0.022232;-0.995544
119;0.007004;-0.023651;-0.995010
120;0.007858;-0.022705;-0.995300
121;0.008179;-0.023315;-0.995789
122;0.008514;-0.023102;-0.995590
123;0.007568;-0.022400;-0.994476
124;0.007385;-0.023666;-0.995132
125;0.007477;-0.022430;-0.995132
126;0.008728;-0.022751;-0.994415
127;0.008270;-0.023315;-0.994522
128;0.008530;-0.023956;-0.995926
129;0.007431;-0.023407;-0.995346
130;0.007538;-0.023102;-0.995605
131;0.007614;-0.022873;-0.994507
132;0.007629;-0.023300;-0.995392
133;0.007935;-0.023865;-0.995560
134;0.008148;-0.023315;-0.994675
135;0.008331;-0.022919;-0.994949
136;0.007996;-0.023636;-0.995361
137;0.007950;-0.023941;-0.995422
138;0.007431;-0.022964;-0.994934
139;0.007965;-0.023331;-0.995255
140;0.007309;-0.023087;-0.995102
141;0.007843;-0.023056;-0.995132
142;0.007263;-0.023087;-0.995483
143;0.007950;-0.022461;-0.996078
144;0.008453;-0.023361;-0.995041
145;0.008453;-0.023849;-0.995132
