index;x;y;z
0;-0.004639;-0.016708;-0.994629
1;-0.005005;-0.016373;-0.995056
2;-0.003998;-0.016800;-0.995850
3;-0.004639;-0.016693;-0.996231
4;-0.005539;-0.017456;-0.995819
5;-0.004654;-0.016602;-0.995132
6;-0.004715;-0.016022;-0.994263
7;-0.004196;-0.016800;-0.995773
8;-0.005112;-0.016495;-0.995438
9;-0.004745;-0.016296;-0.995483
10;-0.005112;-0.016342;-0.995667
11;-0.004883;-0.016739;-0.995117
12;-0.004944;-0.016037;-0.995728
13;-0.004822;-0.016754;-0.995239
14;-0.005371;-0.017303;-0.995071
15;-0.004608;-0.016403;-0.995026
16;-0.005066;-0.016556;-0.996231
17;-0.004517;-0.017441;-0.995209
18;-0.005356;-0.016632;-0.996796
19;-0.004822;-0.017242;-0.995453
20;-0.004288;-0.015854;-0.995483
21;-0.004135;-0.016510;-0.995682
22;-0.004715;-0.017120;-0.996033
23;-0.005173;-0.017075;-0.994980
24;-0.005508;-0.016312;-0.995483
25;-0.004791;-0.015976;-0.994141
26;-0.005722;-0.017075;-0.995712
27;-0.004379;-0.016449;-0.995651
28;-0.004684;-0.016983;-0.995438
29;-0.004990;-0.016830;-0.995453
30;-0.005356;-0.017120;-0.995972
31;-0.005157;-0.016495;-0.995560
32;-0.004898;-0.017059;-0.995117
33;-0.004791;-0.016556;-0.995346
34;-0.005356;-0.016586;-0.995331
35;-0.004684;-0.017227;-0.995483
36;-0.004486;-0.016159;-0.995392
37;-0.004242;-0.016068;-0.995865
38;-0.004257;-0.016678;-0.995132
39;-0.005142;-0.016190;-0.996216
40;-0.004776;-0.017029;-0.994644
41;-0.004913;-0.015701;-0.995300
42;-0.005524;-0.016617;-0.996933
43;-0.004425;-0.016464;-0.995682
44;-0.004608;-0.016632;-0.995346
45;-0.004791;-0.016525;-0.995193
46;-0.004440;-0.016174;-0.994995
47;-0.004929;-0.016647;-0.995331
48;-0.004196;-0.016663;-0.995590
49;-0.004349;-0.017349;-0.995697
50;-0.005310;-0.016510;-0.995773
51;-0.005234;-0.016815;-0.995041
52;-0.005493;-0.016617;-0.995529
53;-0.004868;-0.016083;-0.995407
54;-0.004456;-0.015381;-0.995209
55;-0.005234;-0.017365;-0.995224
56;-0.004837;-0.016022;-0.996307
57;-0.004486;-0.016891;-0.996323
58;-0.004333;-0.015884;-0.995804
59;-0.004837;-0.017120;-0.996490
60;-0.004257;-0.015976;-0.995178
61;-0.004684;-0.016663;-0.994659
62;-0.004608;-0.016525;-0.995499
63;-0.004669;-0.017395;-0.996368
64;-0.004227;-0.016907;-0.995499
65;-0.004822;-0.017197;-0.995514
66;-0.004440;-0.016144;-0.995499
67;-0.005127;-0.016495;-0.995392
68;-0.004562;-0.016663;-0.996033
69;-0.004883;-0.016754;-0.996674
70;-0.004578;-0.017670;-0.995651
71;-0.004501;-0.016724;-0.994568
72;-0.004303;-0.016495;-0.995026
73;-0.005325;-0.016541;-0.995483
74;-0.004562;-0.016266;-0.995178
75;-0.003769;-0.017731;-0.995529
76;-0.005188;-0.016556;-0.995590
77;-0.006256;-0.016449;-0.995010
78;-0.005432;-0.016937;-0.995575
79;-0.004990;-0.015549;-0.996780
80;-0.004745;-0.017212;-0.995514
81;-0.005066;-0.016998;-0.995346
82;-0.004196;-0.016403;-0.994980
83;-0.004318;-0.018127;-0.995041
84;-0.005341;-0.017151;-0.996109
85;-0.005051;-0.017242;-0.994797
86;-0.005081;-0.017578;-0.995407
87;-0.004852;-0.016846;-0.995422
88;-0.004990;-0.016357;-0.995331
89;-0.004883;-0.016159;-0.995041
90;-0.004486;-0.016647;-0.994904
91;-0.005341;-0.016602;-0.995529
92;-0.005234;-0.016388;-0.995453
93;-0.004486;-0.016846;-0.996292
94;-0.004822;-0.016739;-0.994888
95;-0.004318;-0.015808;-0.994888
96;-0.005051;-0.015991;-0.995468
97;-0.006012;-0.016907;-0.994446
98;-0.004837;-0.017273;-0.996063
99;-0.005127;-0.016342;-0.994308
100;-0.004562;-0.015839;-0.994934
101;-0.005127;-0.016785;-0.996719
102;-0.004868;-0.016876;-0.996399
103;-0.004578;-0.016220;-0.996353
104;-0.005096;-0.016220;-0.995270
105;-0.005646;-0.016510;-0.995819
106;-0.004669;-0.015747;-0.995346
107;-0.004013;-0.016525;-0.995956
108;-0.004303;-0.016830;-0.995026
109;-0.005005;-0.015625;-0.995193
110;-0.004456;-0.016785;-0.994492
111;-0.004486;-0.016525;-0.995651
112;-0.003693;-0.016098;-0.996994
113;-0.004028;-0.016708;-0.995621
114;-0.004669;-0.016357;-0.995667
115;-0.004517;-0.016266;-0.996216
116;-0.004822;-0.016403;-0.994873
117;-0.004990;-0.017288;-0.996338
118;-0.005325;-0.017044;-0.995422
119;-0.003860;-0.016846;-0.995148
120;-0.005249;-0.017044;-0.994797
121;-0.005081;-0.016693;-0.995407
122;-0.004730;-0.017151;-0.995026
123;-0.004791;-0.016800;-0.995926
124;-0.005630;-0.016708;-0.996216
125;-0.004501;-0.016830;-0.995148
