index;x;y;z
0;-0.002457;-0.018234;-0.995392
1;-0.001877;-0.019028;-0.994904
2;-0.002060;-0.017746;-0.995941
3;-0.002747;-0.019104;-0.995667
4;-0.002258;-0.018890;-0.994659
5;-0.002121;-0.018539;-0.994263
6;-0.002380;-0.019409;-0.995773
7;-0.002060;-0.018875;-0.995300
8;-0.001602;-0.019562;-0.996048
9;-0.001923;-0.019409;-0.995270
10;-0.002563;-0.019440;-0.995148
11;-0.002289;-0.018799;-0.995178
12;-0.002747;-0.017929;-0.995560
13;-0.002289;-0.019165;-0.994537
14;-0.002060;-0.019241;-0.994980
15;-0.002304;-0.018265;-0.996384
16;-0.002838;-0.017899;-0.995987
17;-0.002792;-0.017914;-0.995377
18;-0.002579;-0.018631;-0.995987
19;-0.002457;-0.018875;-0.995438
20;-0.002991;-0.018845;-0.995071
21;-0.001404;-0.018845;-0.995041
22;-0.002731;-0.019272;-0.994583
23;-0.002579;-0.019882;-0.995193
24;-0.001999;-0.018707;-0.995316
25;-0.002548;-0.018387;-0.995239
26;-0.002747;-0.019424;-0.995071
27;-0.002121;-0.018723;-0.995605
28;-0.002304;-0.018448;-0.995285
29;-0.002350;-0.018509;-0.995789
30;-0.002396;-0.019470;-0.995804
31;-0.002518;-0.018982;-0.995605
32;-0.001480;-0.018692;-0.995743
33;-0.001831;-0.018036;-0.994019
34;-0.002640;-0.018341;-0.994659
35;-0.001862;-0.018631;-0.996597
36;-0.002121;-0.018463;-0.996338
37;-0.001480;-0.018631;-0.995621
38;-0.002060;-0.018326;-0.995728
39;-0.002106;-0.018372;-0.995193
40;-0.002716;-0.018875;-0.995163
41;-0.001862;-0.018646;-0.996536
42;-0.002289;-0.018982;-0.994324
43;-0.002594;-0.019211;-0.995483
44;-0.001831;-0.017731;-0.996506
45;-0.002884;-0.019211;-0.994614
46;-0.002426;-0.018768;-0.995682
47;-0.002945;-0.018509;-0.994644
48;-0.002060;-0.018448;-0.995377
49;-0.002167;-0.019592;-0.995255
