index;x;y;z
0;-0.004822;-0.015930;-0.996765
1;-0.003769;-0.015457;-0.995605
2;-0.004547;-0.014908;-0.993607
3;-0.003601;-0.015411;-0.998169
4;-0.003906;-0.015854;-0.994598
5;-0.004242;-0.015350;-0.996033
6;-0.003845;-0.015030;-0.995117
7;-0.004471;-0.015564;-0.996353
8;-0.004227;-0.015488;-0.995773
9;-0.003769;-0.014923;-0.995895
10;-0.004227;-0.015747;-0.995026
11;-0.003799;-0.016006;-0.996063
12;-0.004776;-0.015839;-0.995956
13;-0.003815;-0.015259;-0.994995
14;-0.003632;-0.015503;-0.995819
15;-0.004852;-0.015488;-0.994843
16;-0.004364;-0.015045;-0.994904
17;-0.004944;-0.015518;-0.994690
18;-0.004364;-0.015030;-0.996231
19;-0.004166;-0.016403;-0.994308
20;-0.003784;-0.015808;-0.994919
21;-0.004822;-0.015457;-0.994751
22;-0.003250;-0.014999;-0.995132
23;-0.003754;-0.015579;-0.994827
24;-0.004715;-0.015900;-0.996155
25;-0.004166;-0.015228;-0.995056
26;-0.003830;-0.015717;-0.994980
27;-0.004227;-0.016495;-0.995041
28;-0.003708;-0.015945;-0.993423
29;-0.004623;-0.015717;-0.999237
30;-0.004623;-0.016113;-0.997360
31;-0.004593;-0.015472;-0.996582
32;-0.003998;-0.016785;-0.996155
33;-0.003952;-0.015991;-0.996216
34;-0.004028;-0.015701;-0.995743
35;-0.003525;-0.015152;-0.996338
36;-0.003586;-0.016815;-0.995087
37;-0.004349;-0.016418;-0.993942
38;-0.004578;-0.015366;-0.995651
39;-0.004074;-0.015472;-0.995605
40;-0.004776;-0.015945;-0.995712
41;-0.004044;-0.015869;-0.995285
42;-0.004349;-0.016083;-0.995148
43;-0.004013;-0.016708;-0.997070
44;-0.003754;-0.016708;-0.996231
45;-0.004288;-0.015747;-0.995239
46;-0.003906;-0.015930;-0.994888
47;-0.003662;-0.015717;-0.994568
48;-0.003632;-0.016464;-0.995529
49;-0.004654;-0.015656;-0.994156
50;-0.004837;-0.015869;-0.995850
51;-0.004044;-0.015976;-0.996155
52;-0.004547;-0.015350;-0.995560
53;-0.003555;-0.015381;-0.994858
54;-0.003952;-0.015564;-0.997589
55;-0.004105;-0.015762;-0.995651
56;-0.004303;-0.015717;-0.995132
57;-0.004089;-0.015945;-0.995316
58;-0.003418;-0.015259;-0.996017
59;-0.004242;-0.015198;-0.992523
60;-0.004730;-0.015732;-0.993927
61;-0.003693;-0.015747;-0.995667
62;-0.004807;-0.015686;-0.994751
63;-0.004501;-0.015427;-0.995010
64;-0.003891;-0.015320;-0.995758
65;-0.003876;-0.015823;-0.994141
66;-0.003647;-0.016449;-0.995377
67;-0.004349;-0.015320;-0.995819
68;-0.004059;-0.015671;-0.994720
69;-0.005417;-0.015549;-0.996460
70;-0.004608;-0.015793;-0.994720
71;-0.003586;-0.015320;-0.995102
72;-0.004410;-0.016235;-0.995728
73;-0.003601;-0.015686;-0.994339
74;-0.004013;-0.016617;-0.998108
75;-0.004379;-0.015457;-0.996643
76;-0.004684;-0.015991;-0.994873
77;-0.004715;-0.015640;-0.996368
78;-0.004761;-0.015686;-0.995163
79;-0.004196;-0.015793;-0.996475
80;-0.003860;-0.015579;-0.995285
81;-0.004623;-0.015076;-0.995102
82;-0.004395;-0.015823;-0.994308
83;-0.004105;-0.015625;-0.996185
84;-0.003510;-0.016129;-0.994919
85;-0.003220;-0.016769;-0.995514
86;-0.004196;-0.015686;-0.996246
87;-0.004318;-0.015961;-0.996384
88;-0.004364;-0.015289;-0.994583
89;-0.003998;-0.014679;-0.993744
90;-0.003998;-0.015228;-0.993607
91;-0.003967;-0.016083;-0.998108
92;-0.005478;-0.016769;-0.994171
93;-0.003876;-0.015533;-0.994583
94;-0.003998;-0.015594;-0.995316
95;-0.004333;-0.015228;-0.996033
96;-0.004044;-0.015762;-0.994354
97;-0.004272;-0.015518;-0.995712
98;-0.004486;-0.015366;-0.996475
99;-0.003967;-0.015900;-0.994949
100;-0.003632;-0.015701;-0.994537
101;-0.004364;-0.016006;-0.995712
102;-0.004120;-0.015732;-0.993622
103;-0.004120;-0.015076;-0.996918
104;-0.004105;-0.016357;-0.997299
105;-0.004074;-0.015747;-0.995911
106;-0.004318;-0.016144;-0.995941
107;-0.004547;-0.015274;-0.994324
108;-0.004501;-0.015640;-0.997009
109;-0.004272;-0.015457;-0.995682
110;-0.004120;-0.015320;-0.994720
111;-0.004501;-0.015427;-0.995590
112;-0.003983;-0.015915;-0.996048
113;-0.004730;-0.015732;-0.996323
114;-0.004791;-0.015854;-0.996033
115;-0.005066;-0.015625;-0.995224
116;-0.004807;-0.016006;-0.996277
117;-0.004257;-0.014130;-0.997086
118;-0.005325;-0.015076;-0.994797
119;-0.003464;-0.016052;-0.997604
120;-0.004059;-0.016129;-0.998795
121;-0.003998;-0.015518;-0.995667
122;-0.004166;-0.015717;-0.995697
123;-0.003784;-0.016693;-0.995758
124;-0.004028;-0.016968;-0.995850
125;-0.003769;-0.015717;-0.996353
126;-0.004181;-0.015198;-0.996948
127;-0.004166;-0.015915;-0.994339
128;-0.004303;-0.014648;-0.994766
