index;x;y;z
0;-0.000397;-0.017624;-0.996048
1;-0.000671;-0.017731;-0.993988
2;-0.000580;-0.016983;-0.994186
3;-0.000397;-0.016205;-0.996124
4;-0.000168;-0.017639;-0.994705
5;-0.000565;-0.017944;-0.994370
6;0.000015;-0.017059;-0.994446
7;0.000275;-0.018356;-0.994934
8;-0.000671;-0.017090;-0.995377
9;-0.000534;-0.017685;-0.995728
10;-0.000717;-0.017670;-0.994431
11;-0.000320;-0.017822;-0.995422
12;-0.001389;-0.016937;-0.995407
13;-0.000946;-0.017548;-0.995102
14;-0.001205;-0.017044;-0.995956
15;-0.000671;-0.016632;-0.995316
16;-0.000168;-0.018021;-0.994888
17;-0.000824;-0.016937;-0.994293
18;-0.001129;-0.016693;-0.994858
19;-0.000443;-0.016907;-0.993759
20;-0.000076;-0.017914;-0.995636
21;-0.000671;-0.017487;-0.995224
22;-0.000549;-0.017181;-0.996033
23;-0.001236;-0.017426;-0.993591
24;-0.000549;-0.018677;-0.996094
25;-0.000229;-0.017410;-0.993774
26;-0.000290;-0.017105;-0.994720
27;-0.000610;-0.017548;-0.995071
28;-0.000656;-0.017319;-0.996826
29;-0.000122;-0.016983;-0.994339
30;-0.000778;-0.016479;-0.994507
31;-0.000595;-0.017471;-0.994644
32;-0.000610;-0.018036;-0.995911
33;-0.000198;-0.017120;-0.995575
34;-0.000534;-0.017334;-0.994644
35;-0.000534;-0.017517;-0.995514
36;-0.000381;-0.017532;-0.994110
37;-0.000015;-0.017578;-0.996338
38;-0.000122;-0.017685;-0.994812
39;-0.000458;-0.017151;-0.995575
40;-0.000565;-0.016830;-0.994827
41;-0.000229;-0.017410;-0.995850
42;-0.000381;-0.016891;-0.995117
43;-0.000778;-0.017090;-0.994171
44;-0.000473;-0.016113;-0.994904
45;-0.000305;-0.017029;-0.996643
46;0.000183;-0.017059;-0.993668
47;0.000031;-0.015762;-0.995087
48;-0.000824;-0.017715;-0.993774
49;-0.000519;-0.017227;-0.994598
50;0.000015;-0.018051;-0.995743
51;-0.001007;-0.016602;-0.995743
52;-0.000717;-0.017715;-0.995926
53;-0.000290;-0.016769;-0.994583
54;-0.000549;-0.017853;-0.995636
55;0.000244;-0.016937;-0.994919
56;-0.000412;-0.017487;-0.995560
57;-0.000824;-0.017258;-0.995239
58;-0.000504;-0.017593;-0.995682
59;-0.000397;-0.017319;-0.995239
60;-0.000092;-0.017395;-0.995239
61;-0.000977;-0.016373;-0.996048
62;0.000275;-0.016953;-0.994171
63;-0.000977;-0.017349;-0.996078
64;-0.001434;-0.017334;-0.995148
65;-0.000885;-0.016693;-0.996033
66;-0.000290;-0.016403;-0.995560
67;0.000320;-0.017715;-0.994263
68;-0.000732;-0.016693;-0.997086
69;-0.000366;-0.017197;-0.995560
70;0.000015;-0.017380;-0.994095
71;-0.000351;-0.017517;-0.996033
72;0.000534;-0.017303;-0.996674
73;-0.001099;-0.017258;-0.992676
74;-0.000839;-0.017471;-0.994232
75;-0.000473;-0.017105;-0.994949
76;-0.000519;-0.016342;-0.995255
77;0.000122;-0.016724;-0.995300
78;-0.000885;-0.017120;-0.995209
79;-0.000427;-0.016907;-0.995361
80;-0.000778;-0.017776;-0.995026
81;-0.000229;-0.017426;-0.996536
82;-0.000229;-0.016403;-0.995834
83;-0.000275;-0.017578;-0.995560
84;0.000397;-0.016876;-0.996460
85;-0.000885;-0.016785;-0.994080
86;-0.000916;-0.016891;-0.995193
87;-0.000137;-0.016113;-0.995087
88;0.000061;-0.016953;-0.993942
89;0.000305;-0.016785;-0.992783
90;-0.000946;-0.017014;-0.995117
91;-0.000732;-0.017639;-0.996628
92;-0.000580;-0.017746;-0.994385
93;-0.000595;-0.018326;-0.995270
94;-0.000122;-0.017151;-0.994553
95;-0.000854;-0.017487;-0.996078
96;-0.000015;-0.017319;-0.995239
97;-0.000443;-0.016830;-0.995483
98;-0.001312;-0.016907;-0.996185
99;-0.001236;-0.016968;-0.996399
100;-0.000839;-0.016357;-0.993729
101;0.000000;-0.016815;-0.994415
102;-0.000107;-0.018112;-0.996628
103;-0.000687;-0.017395;-0.994736
104;-0.000443;-0.017029;-0.994781
105;-0.000305;-0.016739;-0.995026
106;0.000153;-0.018326;-0.994827
107;-0.000641;-0.016937;-0.994568
108;-0.000336;-0.016907;-0.996201
109;0.000076;-0.017105;-0.996475
110;0.000000;-0.017700;-0.996964
111;0.000641;-0.016495;-0.994095
112;-0.000351;-0.016739;-0.994781
113;-0.000977;-0.016876;-0.996094
114;-0.000916;-0.017609;-0.994720
115;0.000275;-0.018097;-0.994339
116;-0.001022;-0.016678;-0.994766
117;-0.001221;-0.016953;-0.995346
118;-0.000519;-0.017426;-0.994827
119;-0.001022;-0.017563;-0.994919
120;-0.000107;-0.017731;-0.995712
121;-0.000595;-0.017365;-0.994415
122;-0.000885;-0.016602;-0.994690
123;-0.000549;-0.017502;-0.995758
124;-0.000214;-0.018066;-0.994736
125;-0.000854;-0.017059;-0.995972
126;-0.000748;-0.016052;-0.995682
127;-0.000534;-0.016449;-0.997131
128;-0.001129;-0.016861;-0.993729
129;-0.000580;-0.017349;-0.995422
130;-0.000198;-0.016724;-0.994949
131;-0.000793;-0.017120;-0.995148
132;0.000427;-0.016342;-0.995865
133;-0.001389;-0.016586;-0.994827
134;-0.000443;-0.017242;-0.996185
135;-0.000351;-0.017731;-0.995758
136;-0.000305;-0.017899;-0.994934
137;-0.001282;-0.017502;-0.994736
138;-0.000870;-0.017700;-0.994904
139;-0.000565;-0.016968;-0.993134
140;-0.000977;-0.016830;-0.995880
141;-0.000305;-0.017838;-0.994873
142;0.000381;-0.018082;-0.996964
143;-0.000137;-0.017715;-0.993454
144;-0.000427;-0.016846;-0.994904
145;-0.000732;-0.016388;-0.996078
146;-0.000748;-0.017807;-0.993347
147;-0.000046;-0.016739;-0.994553
148;-0.001144;-0.016785;-0.994553
149;-0.000031;-0.016418;-0.995193
150;-0.000977;-0.016968;-0.995697
151;0.000076;-0.017471;-0.995392
152;-0.000504;-0.017456;-0.994629
153;-0.000153;-0.018417;-0.995071
154;-0.000412;-0.018204;-0.995300
155;-0.000122;-0.018646;-0.995697
156;-0.000687;-0.017059;-0.995377
157;-0.000916;-0.017227;-0.995865
158;0.000168;-0.017456;-0.996155
159;-0.000473;-0.017532;-0.996384
160;-0.000900;-0.016754;-0.995468
161;-0.000748;-0.017532;-0.996826
162;0.000122;-0.016830;-0.996399
163;-0.001083;-0.016495;-0.994797
164;-0.000931;-0.018234;-0.996246
165;-0.000458;-0.017105;-0.995590
166;-0.000351;-0.016998;-0.995239
167;-0.000626;-0.017090;-0.995331
168;-0.000977;-0.017395;-0.996078
169;-0.000488;-0.017288;-0.997421
