index;x;y;z
0;-0.002029;-0.019516;-0.995956
1;-0.001373;-0.019028;-0.994263
2;-0.001709;-0.018768;-0.996033
3;-0.002289;-0.018860;-0.995224
4;-0.001511;-0.019394;-0.995636
5;-0.001511;-0.019272;-0.996002
6;-0.001617;-0.019318;-0.996521
7;-0.001633;-0.019119;-0.993912
8;-0.001465;-0.019791;-0.995850
9;-0.001282;-0.019638;-0.993713
10;-0.001633;-0.020020;-0.996185
11;-0.001114;-0.019302;-0.995438
12;-0.001831;-0.018250;-0.995590
13;-0.001678;-0.019333;-0.996094
14;-0.000763;-0.019974;-0.997299
15;-0.000870;-0.019272;-0.995529
16;-0.001389;-0.019562;-0.995453
17;-0.002014;-0.018982;-0.995621
18;-0.002075;-0.018738;-0.995697
19;-0.000549;-0.019531;-0.995300
20;-0.001465;-0.019257;-0.996124
21;-0.002213;-0.019180;-0.993866
22;-0.001678;-0.018570;-0.994858
23;-0.001572;-0.020111;-0.995514
24;-0.001495;-0.018845;-0.996201
25;-0.001328;-0.018707;-0.995346
26;-0.001419;-0.019470;-0.995926
27;-0.001434;-0.019302;-0.994568
28;-0.002060;-0.019592;-0.994827
29;-0.001358;-0.019287;-0.994476
30;-0.001556;-0.018494;-0.995255
31;-0.001999;-0.019592;-0.995880
32;-0.001358;-0.019424;-0.994339
33;-0.001740;-0.018890;-0.995270
34;-0.001465;-0.019821;-0.995712
35;-0.001785;-0.019104;-0.996735
36;-0.002167;-0.019531;-0.994553
37;-0.002060;-0.019058;-0.995636
38;-0.001419;-0.018738;-0.994751
39;-0.001373;-0.019012;-0.995605
40;-0.002121;-0.018845;-0.994308
41;-0.002090;-0.019653;-0.994629
42;-0.000992;-0.019043;-0.995163
43;-0.001312;-0.020004;-0.995300
44;-0.001556;-0.020096;-0.995651
45;-0.001450;-0.018173;-0.994858
46;-0.001343;-0.018646;-0.995285
47;-0.001358;-0.019043;-0.994904
48;-0.001648;-0.019302;-0.993851
49;-0.001617;-0.019119;-0.995529
50;-0.000488;-0.019073;-0.995117
51;-0.001221;-0.019287;-0.995041
52;-0.001724;-0.018936;-0.995422
53;-0.001740;-0.019653;-0.995255
54;-0.000717;-0.018173;-0.994431
