index;x;y;z
0;0.005600;-0.022644;-0.987442
1;0.008224;-0.023132;-1.001648
2;0.006943;-0.022247;-0.994980
3;0.006866;-0.022507;-0.995499
4;0.007828;-0.022675;-0.995743
5;0.007401;-0.022629;-0.996567
6;0.006760;-0.022659;-0.996948
7;0.007401;-0.023438;-0.995392
8;0.007843;-0.023483;-0.995163
9;0.007538;-0.022690;-0.995728
10;0.007584;-0.022430;-0.994614
11;0.007904;-0.022873;-0.994446
12;0.007935;-0.023346;-0.995026
13;0.006836;-0.023285;-0.995239
14;0.007294;-0.023300;-0.994293
15;0.007278;-0.023254;-0.993866
16;0.008148;-0.022263;-0.994492
17;0.006500;-0.022659;-0.994339
18;0.007080;-0.023605;-0.994080
19;0.007324;-0.022507;-0.995728
20;0.007553;-0.023056;-0.994720
21;0.007584;-0.023270;-0.995621
22;0.007004;-0.022415;-0.996490
23;0.007568;-0.023239;-0.996078
24;0.007202;-0.022690;-0.997223
25;0.007751;-0.022659;-0.996262
26;0.007507;-0.022659;-0.996002
27;0.006699;-0.022690;-0.995789
28;0.007599;-0.022705;-0.995682
29;0.007080;-0.023727;-0.995804
30;0.007370;-0.022583;-0.994766
31;0.007370;-0.022858;-0.994888
32;0.006485;-0.022430;-0.995865
33;0.007736;-0.022079;-0.995117
34;0.007248;-0.022278;-0.996582
35;0.006378;-0.023956;-0.994919
36;0.007919;-0.022415;-0.996674
37;0.007080;-0.022446;-0.994858
38;0.007141;-0.022293;-0.995956
39;0.007004;-0.022736;-0.996735
40;0.007416;-0.022583;-0.995026
41;0.007675;-0.022705;-0.995270
42;0.007095;-0.022507;-0.994385
43;0.007019;-0.023193;-0.996552
44;0.007294;-0.023087;-0.993698
45;0.007889;-0.022705;-0.996872
46;0.007828;-0.024017;-0.995468
47;0.007233;-0.022217;-0.994705
48;0.006912;-0.022720;-0.994232
49;0.007156;-0.022949;-0.996750
50;0.007584;-0.022659;-0.995438
51;0.007843;-0.022842;-0.995834
52;0.007309;-0.022705;-0.993866
53;0.007690;-0.022781;-0.995682
54;0.007278;-0.023010;-0.996017
55;0.006729;-0.022614;-0.995071
56;0.007126;-0.022827;-0.996994
57;0.007629;-0.022781;-0.996857
58;0.007812;-0.022614;-0.996399
59;0.007492;-0.023422;-0.996002
60;0.006668;-0.022888;-0.996979
61;0.006805;-0.021362;-0.996460
62;0.007019;-0.021896;-0.996185
63;0.008438;-0.022797;-0.994171
64;0.007462;-0.023361;-0.994308
65;0.007629;-0.023560;-0.994934
66;0.007050;-0.023773;-0.994965
67;0.006943;-0.022354;-0.994522
68;0.007248;-0.024246;-0.995926
69;0.007309;-0.022812;-0.996536
70;0.007065;-0.023407;-0.994583
71;0.006973;-0.024048;-0.995926
72;0.007492;-0.023773;-0.994080
73;0.007828;-0.022415;-0.996719
74;0.007355;-0.024033;-0.994446
75;0.007172;-0.023666;-0.995453
76;0.007370;-0.023224;-0.993713
77;0.006989;-0.022614;-0.995392
78;0.007126;-0.023224;-0.994659
79;0.007751;-0.024353;-0.994705
80;0.007736;-0.023193;-0.993408
81;0.007355;-0.023773;-0.995422
82;0.007187;-0.023285;-0.994568
83;0.007538;-0.023239;-0.995163
84;0.008255;-0.022324;-0.994949
85;0.007523;-0.023758;-0.995544
86;0.007812;-0.023849;-0.995255
87;0.007065;-0.022690;-0.994858
88;0.008057;-0.022141;-0.995117
89;0.007309;-0.022873;-0.994736
90;0.007446;-0.022781;-0.995117
91;0.007050;-0.023270;-0.994019
92;0.007187;-0.023422;-0.995712
93;0.007370;-0.023331;-0.996338
94;0.007706;-0.022949;-0.994736
95;0.007187;-0.022934;-0.996552
96;0.007874;-0.023010;-0.994415
97;0.007126;-0.023682;-0.996109
98;0.006943;-0.023376;-0.994568
99;0.007660;-0.023727;-0.995117
100;0.007355;-0.023819;-0.993439
101;0.008072;-0.022812;-0.994812
102;0.007736;-0.022949;-0.994415
