index;x;y;z
0;-0.004761;-0.015625;-0.994751
1;-0.004684;-0.015106;-0.996460
2;-0.004593;-0.014877;-0.995941
3;-0.003967;-0.014984;-0.995850
4;-0.004532;-0.015610;-0.997650
5;-0.005341;-0.015625;-0.995682
6;-0.004715;-0.015579;-0.996597
7;-0.005173;-0.015427;-0.996262
8;-0.005310;-0.015320;-0.995972
9;-0.005112;-0.015472;-0.995438
10;-0.005707;-0.016205;-0.995560
11;-0.005356;-0.015594;-0.995270
12;-0.005417;-0.015137;-0.996048
13;-0.004715;-0.015335;-0.996262
14;-0.005127;-0.014648;-0.995804
15;-0.005203;-0.014587;-0.995346
16;-0.005219;-0.015320;-0.995468
17;-0.004852;-0.015793;-0.996033
18;-0.005081;-0.015808;-0.996582
19;-0.004578;-0.015060;-0.994858
20;-0.005005;-0.015305;-0.996597
21;-0.005020;-0.014404;-0.994446
22;-0.004929;-0.015976;-0.995087
23;-0.004807;-0.014877;-0.996460
24;-0.004105;-0.014450;-0.994843
25;-0.004700;-0.014252;-0.995438
26;-0.004425;-0.014847;-0.994858
27;-0.005142;-0.014862;-0.995605
28;-0.004745;-0.015579;-0.996597
29;-0.004608;-0.013382;-0.996582
30;-0.005112;-0.015625;-0.996048
31;-0.004883;-0.014526;-0.995987
32;-0.005508;-0.014969;-0.995605
33;-0.004776;-0.014755;-0.994141
34;-0.005585;-0.014038;-0.995056
35;-0.004745;-0.015167;-0.995667
36;-0.005142;-0.014771;-0.996994
37;-0.005447;-0.014236;-0.996765
38;-0.005096;-0.015808;-0.995331
39;-0.004776;-0.015259;-0.995773
40;-0.004974;-0.014816;-0.996033
41;-0.005478;-0.015182;-0.994537
42;-0.004868;-0.014755;-0.995987
43;-0.004227;-0.014069;-0.996384
44;-0.005676;-0.014847;-0.996170
45;-0.003830;-0.014572;-0.997162
46;-0.004807;-0.014221;-0.996399
47;-0.005264;-0.015488;-0.994461
48;-0.004623;-0.016006;-0.996475
49;-0.005493;-0.015915;-0.997177
50;-0.004791;-0.015732;-0.996155
51;-0.005020;-0.015076;-0.995605
52;-0.004608;-0.014557;-0.996841
53;-0.005020;-0.015671;-0.996887
54;-0.004089;-0.016006;-0.995377
55;-0.004837;-0.014709;-0.994324
56;-0.005280;-0.014664;-0.994843
57;-0.004929;-0.015686;-0.995087
58;-0.005417;-0.015030;-0.995483
59;-0.005066;-0.014603;-0.996567
60;-0.006027;-0.015015;-0.996704
61;-0.005585;-0.015793;-0.995544
62;-0.005310;-0.015060;-0.995163
63;-0.005569;-0.014923;-0.996216
64;-0.004608;-0.015747;-0.994873
65;-0.004562;-0.014832;-0.995438
66;-0.005310;-0.015472;-0.996109
67;-0.005020;-0.015671;-0.995575
68;-0.005524;-0.014343;-0.994370
69;-0.004593;-0.015060;-0.995728
70;-0.005829;-0.015335;-0.996384
71;-0.004211;-0.014069;-0.995956
72;-0.005432;-0.014374;-0.995224
73;-0.005219;-0.015533;-0.996246
74;-0.004898;-0.015793;-0.995956
75;-0.005432;-0.015228;-0.994202
76;-0.005402;-0.014709;-0.995010
77;-0.004929;-0.014832;-0.995331
78;-0.004974;-0.015625;-0.996399
79;-0.005127;-0.014847;-0.995178
80;-0.005524;-0.015076;-0.995865
81;-0.005524;-0.015213;-0.995636
82;-0.005402;-0.015823;-0.995712
83;-0.005005;-0.015060;-0.993927
84;-0.005341;-0.014893;-0.994354
85;-0.005188;-0.014679;-0.994781
86;-0.005768;-0.015747;-0.994843
87;-0.005173;-0.014969;-0.995956
88;-0.004471;-0.015274;-0.995056
89;-0.005508;-0.014084;-0.995651
90;-0.005096;-0.014877;-0.995056
91;-0.005615;-0.014771;-0.996552
92;-0.004944;-0.015030;-0.994583
93;-0.005539;-0.014603;-0.995804
94;-0.004288;-0.014984;-0.995285
95;-0.005508;-0.015717;-0.996536
96;-0.004700;-0.015167;-0.995392
97;-0.004745;-0.015228;-0.996017
98;-0.005234;-0.014816;-0.996231
99;-0.005524;-0.015579;-0.994064
100;-0.005463;-0.015274;-0.995255
101;-0.004364;-0.014633;-0.995758
102;-0.005524;-0.015228;-0.996201
103;-0.004623;-0.014374;-0.996094
104;-0.005249;-0.014618;-0.996033
105;-0.004929;-0.014664;-0.995804
106;-0.005646;-0.015106;-0.995483
107;-0.005264;-0.015244;-0.994980
108;-0.004532;-0.015289;-0.996689
109;-0.004883;-0.015991;-0.996094
110;-0.005402;-0.014954;-0.995956
111;-0.004730;-0.014816;-0.995773
112;-0.004044;-0.015076;-0.995407
113;-0.005371;-0.015488;-0.995499
114;-0.004608;-0.015015;-0.995651
115;-0.004608;-0.014709;-0.996078
116;-0.005005;-0.015564;-0.995682
117;-0.005066;-0.014893;-0.995605
118;-0.005173;-0.015228;-0.995682
119;-0.005219;-0.014694;-0.995224
120;-0.004578;-0.015076;-0.995285
121;-0.005081;-0.013901;-0.995865
122;-0.004944;-0.014465;-0.996048
123;-0.005020;-0.015396;-0.995987
124;-0.005615;-0.015610;-0.996429
125;-0.004074;-0.014816;-0.996490
126;-0.005356;-0.015320;-0.995422
127;-0.005203;-0.014847;-0.994904
128;-0.005493;-0.014938;-0.994888
129;-0.005234;-0.015610;-0.996307
130;-0.005234;-0.015015;-0.994507
131;-0.004868;-0.015366;-0.995667
132;-0.005630;-0.014984;-0.995667
133;-0.005157;-0.014328;-0.995758
134;-0.005661;-0.015106;-0.996353
135;-0.004929;-0.015335;-0.997742
136;-0.005081;-0.015182;-0.996948
137;-0.005447;-0.014816;-0.996201
138;-0.004822;-0.014877;-0.995544
139;-0.005219;-0.015549;-0.994873
140;-0.004166;-0.015106;-0.996765
141;-0.004730;-0.015427;-0.995712
142;-0.005386;-0.015686;-0.995987
143;-0.005051;-0.014755;-0.994781
144;-0.005661;-0.015244;-0.995377
145;-0.005341;-0.014984;-0.995789
146;-0.004608;-0.014709;-0.995712
147;-0.004883;-0.014847;-0.995987
148;-0.005005;-0.014618;-0.994247
149;-0.005676;-0.014923;-0.994583
150;-0.005127;-0.014999;-0.994247
151;-0.004791;-0.015427;-0.995346
152;-0.005310;-0.015121;-0.996017
153;-0.004807;-0.016479;-0.995926
154;-0.004715;-0.015701;-0.995758
155;-0.004593;-0.015518;-0.996063
156;-0.005341;-0.015579;-0.995575
157;-0.005402;-0.014877;-0.995544
158;-0.005188;-0.015457;-0.995895
159;-0.004364;-0.015381;-0.996170
160;-0.005569;-0.014069;-0.993637
161;-0.005966;-0.015671;-0.995758
162;-0.004822;-0.015488;-0.996582
163;-0.005157;-0.014908;-0.994659
164;-0.004852;-0.015030;-0.996719
165;-0.005386;-0.014847;-0.996109
166;-0.004883;-0.014862;-0.996643
167;-0.004807;-0.015488;-0.994858
168;-0.005035;-0.014755;-0.996780
169;-0.004730;-0.014374;-0.995880
170;-0.005661;-0.015274;-0.995422
171;-0.005264;-0.014328;-0.994843
172;-0.005188;-0.014847;-0.995270
173;-0.004791;-0.015549;-0.995590
174;-0.004501;-0.014877;-0.994888
175;-0.004745;-0.015717;-0.995987
176;-0.005264;-0.015091;-0.995758
177;-0.005142;-0.014984;-0.995117
178;-0.006119;-0.014847;-0.996262
179;-0.005188;-0.014297;-0.994720
180;-0.005020;-0.015564;-0.994949
181;-0.004654;-0.014725;-0.996384
182;-0.004898;-0.015015;-0.994904
183;-0.004562;-0.014328;-0.995255
184;-0.004791;-0.016190;-0.995636
185;-0.004730;-0.014755;-0.995422
186;-0.004517;-0.014847;-0.994980
187;-0.004852;-0.015106;-0.994324
188;-0.004654;-0.014099;-0.995834
189;-0.004776;-0.015457;-0.995911
190;-0.004913;-0.013779;-0.995544
191;-0.004913;-0.015610;-0.996429
