index;x;y;z
0;-0.001160;-0.018875;-0.998199
1;-0.001282;-0.018723;-0.991730
2;-0.002182;-0.017822;-1.001709
3;-0.001907;-0.018616;-0.991745
4;-0.002090;-0.018494;-0.993210
5;-0.002151;-0.018097;-0.998108
6;-0.001801;-0.018265;-0.998611
7;-0.002106;-0.018311;-0.992554
8;-0.001755;-0.018692;-0.996674
9;-0.001358;-0.019516;-0.994965
10;-0.002365;-0.018631;-0.997192
11;-0.002197;-0.018311;-0.996124
12;-0.000961;-0.018219;-0.991928
13;-0.002548;-0.018127;-0.994827
14;-0.002319;-0.019241;-0.995819
15;-0.001678;-0.019775;-0.993484
16;-0.002609;-0.019287;-1.000885
17;-0.001328;-0.018097;-0.992371
18;-0.001404;-0.017426;-0.993912
19;-0.001648;-0.018799;-0.996918
20;-0.001663;-0.018372;-0.995514
21;-0.002029;-0.018097;-0.995651
22;-0.001358;-0.018936;-0.991455
23;-0.001617;-0.019318;-0.997803
24;-0.001480;-0.017639;-0.999023
25;-0.002075;-0.018188;-0.994141
26;-0.000412;-0.018707;-0.997208
27;-0.001556;-0.018509;-0.993088
28;-0.001602;-0.018982;-0.993118
29;-0.002029;-0.017807;-0.996475
30;-0.002228;-0.019104;-0.996979
31;-0.001862;-0.019150;-0.992813
32;-0.002060;-0.019653;-0.989792
33;-0.001968;-0.018250;-0.999832
34;-0.002243;-0.018173;-0.998245
35;-0.001236;-0.017746;-0.991577
36;-0.001678;-0.018173;-0.994995
37;-0.001526;-0.019165;-0.992233
38;-0.001236;-0.019836;-0.995102
39;-0.000977;-0.018356;-0.998535
40;-0.001373;-0.017853;-0.992798
41;-0.001389;-0.018295;-0.993103
42;-0.001892;-0.018646;-1.001480
43;-0.001511;-0.016876;-0.994431
44;-0.001831;-0.018784;-0.994080
45;-0.002594;-0.018967;-0.995895
46;-0.001495;-0.019180;-0.999176
47;-0.000961;-0.018448;-0.992920
48;-0.001282;-0.017929;-0.998444
49;-0.000671;-0.017990;-0.996368
50;-0.002151;-0.017960;-0.994293
51;-0.000992;-0.018600;-0.992645
52;-0.001755;-0.019028;-0.999161
53;-0.000610;-0.019455;-0.993484
54;-0.001907;-0.018005;-0.998428
55;-0.002457;-0.018372;-0.998199
56;-0.001816;-0.018341;-0.994583
57;-0.001511;-0.018494;-0.995758
58;-0.001526;-0.018982;-0.997910
59;-0.001572;-0.017914;-0.999344
60;-0.001419;-0.017685;-0.994141
61;-0.001801;-0.019806;-0.991531
62;-0.001205;-0.018326;-0.996857
63;-0.001343;-0.019669;-0.991501
64;-0.001358;-0.020065;-0.994080
65;-0.002258;-0.018921;-0.999222
66;-0.001892;-0.019135;-0.997559
67;-0.002808;-0.017212;-0.991394
68;-0.001343;-0.019943;-0.995392
69;-0.001587;-0.019180;-0.992889
70;-0.001633;-0.018723;-0.993774
71;-0.001709;-0.019028;-0.995361
72;-0.002045;-0.018875;-0.992661
73;-0.001724;-0.018402;-0.997589
74;-0.001541;-0.019058;-0.994003
75;-0.001266;-0.018158;-0.992096
76;-0.002884;-0.019058;-1.000900
77;-0.002213;-0.018173;-0.991913
78;-0.001694;-0.017960;-0.995071
79;-0.002487;-0.019012;-0.996124
80;-0.001602;-0.019089;-0.996262
81;-0.001740;-0.018188;-0.988754
82;-0.002090;-0.019791;-0.996735
83;-0.000977;-0.018616;-0.993011
84;-0.001755;-0.018555;-0.997574
85;-0.001694;-0.018311;-0.998169
86;-0.002396;-0.018829;-0.992218
87;-0.001877;-0.018051;-0.995331
88;-0.001511;-0.018341;-0.998459
89;-0.001938;-0.018814;-0.992371
90;-0.001434;-0.018250;-0.994659
91;-0.001770;-0.018860;-0.991501
92;-0.000931;-0.019638;-0.998413
93;-0.001755;-0.018845;-0.993057
94;-0.001740;-0.019241;-0.994446
95;-0.002457;-0.017288;-0.991913
96;-0.002014;-0.019531;-0.995682
97;-0.001755;-0.017563;-0.996628
98;-0.002441;-0.018326;-0.993362
99;-0.000931;-0.019531;-0.994888
100;-0.001541;-0.019135;-0.997452
101;-0.002045;-0.017532;-0.997238
102;-0.001953;-0.018600;-0.990814
103;-0.001511;-0.018570;-0.995255
104;-0.002975;-0.018356;-0.999252
105;-0.001038;-0.018845;-0.994049
106;-0.002213;-0.018890;-0.989059
107;-0.002197;-0.019821;-0.996933
108;-0.001251;-0.019836;-0.991211
109;-0.001541;-0.020203;-0.997711
110;-0.001160;-0.019165;-0.998230
111;-0.002106;-0.018204;-0.994507
112;-0.002106;-0.017792;-0.993774
113;-0.001343;-0.019211;-0.996490
114;-0.002075;-0.018814;-0.993500
115;-0.001190;-0.019363;-0.993408
116;-0.002457;-0.019409;-0.996521
117;-0.002060;-0.018112;-0.995804
118;-0.001694;-0.018387;-0.993896
119;-0.001892;-0.018692;-1.000122
120;-0.001678;-0.019135;-0.991501
121;-0.001572;-0.019699;-0.991837
122;-0.001343;-0.019547;-0.995682
123;-0.001129;-0.018692;-0.994171
124;-0.001755;-0.018646;-0.995926
125;-0.001999;-0.018555;-0.995728
126;-0.002151;-0.019241;-0.996216
127;-0.001358;-0.018982;-0.994080
128;-0.001892;-0.018784;-0.997360
129;-0.001953;-0.019211;-0.995392
130;-0.001953;-0.018906;-0.990250
131;-0.001556;-0.018372;-0.994980
132;-0.001602;-0.018753;-0.999908
133;-0.001495;-0.019669;-0.991196
134;-0.001068;-0.018112;-0.997406
135;-0.000824;-0.019165;-0.991928
136;-0.002380;-0.018143;-0.999695
137;-0.001678;-0.018188;-0.995132
138;-0.002289;-0.019363;-0.993057
139;-0.001099;-0.019394;-0.993423
140;-0.001984;-0.017838;-0.997696
141;-0.001877;-0.019669;-0.994354
142;-0.000244;-0.018738;-0.993103
143;-0.001297;-0.019547;-0.995743
144;-0.001892;-0.018967;-0.994095
145;-0.001602;-0.019180;-0.998764
146;-0.000839;-0.018372;-0.993912
147;-0.001328;-0.018829;-0.992325
148;-0.002182;-0.018311;-0.995834
149;-0.001205;-0.018234;-0.999115
150;-0.000458;-0.018784;-0.993439
151;-0.002243;-0.018127;-0.998169
152;-0.001465;-0.018723;-0.993927
153;-0.001785;-0.018417;-0.994415
154;-0.001511;-0.017929;-0.994034
155;-0.002335;-0.019180;-0.991470
156;-0.001083;-0.019150;-0.994568
157;-0.001907;-0.018539;-0.995789
158;-0.001343;-0.019653;-0.994781
159;-0.001236;-0.018433;-0.993408
160;-0.001434;-0.018112;-0.998077
161;-0.001450;-0.019180;-0.993652
162;-0.002075;-0.018982;-0.996552
163;-0.001602;-0.017975;-0.993851
164;-0.002853;-0.018463;-0.996552
165;-0.002365;-0.017761;-0.995605
166;-0.002029;-0.017975;-0.991516
167;-0.001877;-0.018860;-0.995544
168;-0.001785;-0.018280;-0.999023
169;-0.001984;-0.018112;-0.995621
170;-0.001816;-0.017578;-0.995056
171;-0.002686;-0.018158;-0.996231
172;-0.001404;-0.017166;-0.996475
173;-0.001968;-0.019043;-0.989044
174;-0.001038;-0.019516;-0.997574
175;-0.000992;-0.018951;-0.991837
176;-0.000366;-0.019043;-0.996597
