index;x;y;z
0;0.006882;-0.022720;-0.996460
1;0.006454;-0.022995;-0.997711
2;0.006653;-0.022644;-0.994492
3;0.006790;-0.021530;-0.994553
4;0.006531;-0.021866;-0.994888
5;0.007019;-0.021835;-0.995850
6;0.006653;-0.021347;-0.995514
7;0.006989;-0.023148;-0.995407
8;0.007309;-0.022278;-0.995667
9;0.006241;-0.022614;-0.994446
10;0.006271;-0.022781;-0.996384
11;0.006836;-0.022720;-0.996002
12;0.005417;-0.022644;-0.995117
13;0.006073;-0.022430;-0.994797
14;0.006622;-0.022934;-0.996109
15;0.007553;-0.022720;-0.995789
16;0.007629;-0.023193;-0.995926
17;0.006821;-0.022720;-0.994720
18;0.007156;-0.022232;-0.996399
19;0.006592;-0.022064;-0.995148
20;0.005905;-0.023483;-0.996307
21;0.006592;-0.023499;-0.996124
22;0.006546;-0.022156;-0.996292
23;0.007050;-0.022797;-0.996674
24;0.007339;-0.023270;-0.996475
25;0.007156;-0.022491;-0.995056
26;0.006744;-0.023529;-0.996429
27;0.006683;-0.023041;-0.994629
28;0.006714;-0.023254;-0.996994
29;0.007660;-0.022232;-0.994156
30;0.007278;-0.022079;-0.995697
31;0.006989;-0.021652;-0.994629
32;0.006897;-0.022003;-0.995621
33;0.007004;-0.022095;-0.995361
34;0.006775;-0.022125;-0.996002
35;0.006424;-0.022980;-0.996246
36;0.006577;-0.022491;-0.995026
37;0.007111;-0.023575;-0.995621
38;0.006424;-0.022736;-0.996063
39;0.005569;-0.022232;-0.994766
40;0.006729;-0.022095;-0.996048
41;0.006363;-0.022110;-0.995514
42;0.007431;-0.023102;-0.993607
43;0.007217;-0.021301;-0.996429
44;0.006668;-0.023254;-0.995056
45;0.006592;-0.023270;-0.994064
46;0.006989;-0.022522;-0.995987
47;0.007675;-0.023438;-0.995621
48;0.006989;-0.023148;-0.994705
49;0.005798;-0.022842;-0.995682
50;0.007278;-0.022644;-0.995071
51;0.006485;-0.023315;-0.994110
52;0.006348;-0.022385;-0.996017
53;0.006577;-0.022766;-0.994476
54;0.006668;-0.022354;-0.994751
55;0.006607;-0.022598;-0.995163
56;0.005905;-0.022461;-0.995483
57;0.006439;-0.021973;-0.994949
58;0.006760;-0.021729;-0.994934
59;0.007202;-0.022385;-0.994797
60;0.007202;-0.022659;-0.996170
61;0.006073;-0.022964;-0.995850
62;0.007217;-0.022705;-0.996399
63;0.006485;-0.022064;-0.996078
64;0.006500;-0.023148;-0.995758
65;0.006149;-0.021500;-0.995392
66;0.006805;-0.022415;-0.995438
67;0.006454;-0.022812;-0.995224
68;0.006454;-0.023010;-0.995377
69;0.007111;-0.022308;-0.994797
