index;x;y;z
0;-0.004227;-0.016647;-0.994781
1;-0.003922;-0.016571;-0.994690
2;-0.003799;-0.016739;-0.995819
3;-0.004639;-0.016693;-0.994400
4;-0.004272;-0.016983;-0.995758
5;-0.003479;-0.016724;-0.994843
6;-0.003784;-0.016129;-0.995895
7;-0.004761;-0.016510;-0.996429
8;-0.004501;-0.017349;-0.995773
9;-0.004959;-0.015945;-0.994339
10;-0.003647;-0.016464;-0.995148
11;-0.004761;-0.016724;-0.995941
12;-0.005295;-0.016769;-0.995850
13;-0.004578;-0.016525;-0.995392
14;-0.004242;-0.017410;-0.995712
15;-0.004333;-0.016541;-0.996704
16;-0.004211;-0.017532;-0.995514
17;-0.004623;-0.016495;-0.996109
18;-0.005447;-0.016953;-0.995117
19;-0.003754;-0.015778;-0.996277
20;-0.004807;-0.015839;-0.996063
21;-0.005371;-0.017197;-0.995026
22;-0.004395;-0.015976;-0.994965
23;-0.004150;-0.016830;-0.996246
24;-0.004135;-0.017273;-0.994980
25;-0.004425;-0.016571;-0.995575
26;-0.004196;-0.016876;-0.995819
27;-0.005157;-0.016022;-0.994354
28;-0.004333;-0.016907;-0.994675
29;-0.003937;-0.016937;-0.994431
30;-0.004410;-0.016602;-0.995193
31;-0.003922;-0.015686;-0.995285
32;-0.004532;-0.016129;-0.994751
33;-0.004227;-0.016830;-0.996429
34;-0.004242;-0.016586;-0.995132
35;-0.004333;-0.017044;-0.995880
36;-0.004700;-0.017502;-0.996124
37;-0.003952;-0.016907;-0.995621
38;-0.004929;-0.015778;-0.995010
39;-0.004089;-0.016235;-0.995743
40;-0.004150;-0.016159;-0.995132
41;-0.004761;-0.016541;-0.994904
42;-0.004471;-0.016754;-0.995514
43;-0.004501;-0.015671;-0.995819
44;-0.004425;-0.016983;-0.995560
45;-0.004410;-0.017319;-0.995667
46;-0.004471;-0.016205;-0.996002
47;-0.005142;-0.016922;-0.994522
48;-0.004471;-0.017014;-0.996307
49;-0.004303;-0.016922;-0.995361
50;-0.004227;-0.016968;-0.995331
51;-0.003571;-0.016937;-0.995773
52;-0.003799;-0.015884;-0.995453
53;-0.003311;-0.016434;-0.994980
54;-0.004379;-0.015915;-0.995300
55;-0.004791;-0.016602;-0.995499
56;-0.004105;-0.016937;-0.995010
57;-0.004272;-0.016907;-0.995697
58;-0.004669;-0.017181;-0.994217
59;-0.004410;-0.017044;-0.995453
60;-0.004272;-0.016647;-0.995605
61;-0.004227;-0.017105;-0.997009
62;-0.004913;-0.017609;-0.995682
63;-0.004013;-0.016785;-0.994568
64;-0.004196;-0.016129;-0.996246
65;-0.004028;-0.015381;-0.995819
66;-0.004913;-0.017334;-0.995026
67;-0.003952;-0.017288;-0.995422
68;-0.003540;-0.016388;-0.995392
69;-0.005005;-0.016571;-0.994370
70;-0.004074;-0.016510;-0.994690
71;-0.003998;-0.015930;-0.994873
72;-0.003677;-0.016724;-0.995041
73;-0.004410;-0.016266;-0.994156
