index;x;y;z
0;-0.004028;-0.006180;-0.981628
1;-0.001511;-0.007858;-0.997360
2;-0.000366;-0.009720;-0.999268
3;-0.001099;-0.008560;-0.996140
4;-0.001312;-0.008072;-0.994797
5;-0.000610;-0.008804;-0.995880
6;-0.001724;-0.009476;-0.996201
7;-0.001968;-0.008423;-0.996567
8;-0.000809;-0.008759;-0.994034
9;-0.001389;-0.007706;-0.995621
10;-0.001877;-0.007797;-0.997360
11;-0.002182;-0.009003;-0.995697
12;-0.001633;-0.008301;-0.997177
13;-0.001709;-0.008499;-0.994461
14;-0.000671;-0.008331;-0.995346
15;-0.001572;-0.008240;-0.995682
16;-0.002167;-0.007935;-0.996368
17;-0.000992;-0.008621;-0.994904
18;-0.001587;-0.008972;-0.995087
19;-0.001175;-0.007950;-0.995270
20;-0.002335;-0.008514;-0.994736
21;-0.001190;-0.008789;-0.995789
22;-0.000671;-0.009155;-0.994461
23;-0.001923;-0.008041;-0.994736
24;-0.001907;-0.008575;-0.994736
25;-0.001572;-0.008728;-0.996078
26;-0.001389;-0.007370;-0.996231
27;-0.001923;-0.008759;-0.995285
28;-0.001877;-0.009384;-0.995407
29;-0.002197;-0.007782;-0.995300
30;-0.000931;-0.009323;-0.997467
31;-0.001953;-0.009369;-0.995880
32;-0.001404;-0.009094;-0.996765
33;-0.001022;-0.008347;-0.995911
34;-0.000931;-0.009018;-0.994934
35;-0.001602;-0.008408;-0.996597
36;-0.000626;-0.008789;-0.995438
37;-0.001221;-0.008636;-0.996048
38;-0.001129;-0.008118;-0.994888
39;-0.001541;-0.008163;-0.995575
40;-0.001556;-0.009644;-0.994492
41;-0.001114;-0.008270;-0.995804
42;-0.001190;-0.008972;-0.995071
43;-0.000809;-0.007889;-0.995911
44;-0.001816;-0.007889;-0.993607
45;-0.000626;-0.008255;-0.994812
46;-0.001831;-0.008102;-0.994705
47;-0.001114;-0.008926;-0.994675
48;-0.001358;-0.009735;-0.994553
49;-0.001938;-0.009186;-0.995651
50;-0.001785;-0.008011;-0.995361
51;-0.001160;-0.008484;-0.995239
52;-0.002701;-0.008118;-0.993988
53;-0.001328;-0.009491;-0.994370
54;-0.000763;-0.007446;-0.994888
55;-0.001831;-0.007858;-0.994690
56;-0.001190;-0.008514;-0.994583
57;-0.000717;-0.008820;-0.995789
58;-0.000473;-0.009247;-0.996826
59;-0.000626;-0.008591;-0.996445
60;-0.001251;-0.007996;-0.994965
61;-0.001328;-0.007843;-0.993683
62;-0.001144;-0.008209;-0.994598
63;-0.001022;-0.008133;-0.995117
64;-0.001068;-0.007950;-0.994751
65;-0.000595;-0.008896;-0.995102
66;-0.001343;-0.009674;-0.995834
67;-0.001709;-0.008545;-0.995529
68;-0.001160;-0.008514;-0.994583
69;-0.001740;-0.008438;-0.995453
70;-0.002090;-0.008957;-0.995255
71;-0.001205;-0.009415;-0.996033
72;-0.001251;-0.008591;-0.996078
73;-0.000885;-0.008698;-0.995804
74;-0.000809;-0.008682;-0.996811
75;-0.000931;-0.008041;-0.996231
76;-0.001389;-0.008759;-0.994202
77;-0.001312;-0.008408;-0.995117
78;-0.001480;-0.007568;-0.995499
79;-0.001633;-0.008835;-0.996429
80;-0.000732;-0.007675;-0.996201
81;-0.001328;-0.009048;-0.994904
82;-0.001297;-0.008850;-0.994797
83;-0.000946;-0.008530;-0.996414
84;-0.001373;-0.009171;-0.995422
85;-0.001663;-0.009125;-0.995773
86;-0.001740;-0.007874;-0.994278
87;-0.000839;-0.008835;-0.997940
88;-0.000931;-0.008255;-0.995361
89;-0.001068;-0.009277;-0.996017
90;-0.001175;-0.008514;-0.993835
91;-0.001389;-0.008636;-0.994446
92;-0.001328;-0.007538;-0.995972
93;-0.000916;-0.008530;-0.995590
94;-0.001389;-0.009506;-0.996063
95;-0.001373;-0.007919;-0.996124
96;-0.001282;-0.008514;-0.995621
97;-0.000946;-0.008255;-0.996323
98;-0.001846;-0.009079;-0.994583
99;-0.001541;-0.007965;-0.993744
100;-0.001816;-0.008652;-0.995956
101;-0.001251;-0.008469;-0.994812
102;-0.001755;-0.009613;-0.996643
103;-0.000961;-0.009155;-0.995575
104;-0.001144;-0.008820;-0.994553
105;-0.001633;-0.008789;-0.996246
106;-0.001648;-0.009201;-0.995041
107;-0.001099;-0.009109;-0.996475
108;-0.001663;-0.007919;-0.995270
109;-0.001587;-0.008789;-0.995377
110;-0.001221;-0.009018;-0.994873
111;-0.001312;-0.007523;-0.995911
112;-0.001099;-0.008591;-0.995880
113;-0.000549;-0.008331;-0.996109
114;-0.001007;-0.008362;-0.994965
115;-0.001633;-0.008804;-0.994583
116;-0.000412;-0.008514;-0.995087
117;-0.001923;-0.008087;-0.997253
118;-0.001511;-0.009308;-0.994659
119;-0.001236;-0.008087;-0.996414
120;-0.001266;-0.008286;-0.996155
121;-0.002136;-0.009338;-0.994049
122;-0.001251;-0.008774;-0.995819
123;-0.001862;-0.008270;-0.995605
124;-0.001770;-0.009033;-0.995514
125;-0.001419;-0.009399;-0.994049
126;-0.001236;-0.008514;-0.995407
127;-0.001740;-0.007996;-0.995041
128;-0.001450;-0.008942;-0.995255
129;-0.000824;-0.009048;-0.995377
130;-0.002029;-0.008911;-0.996063
131;-0.001221;-0.008560;-0.995895
132;-0.001328;-0.009018;-0.995316
133;-0.001297;-0.008469;-0.996262
134;-0.002060;-0.007706;-0.994522
135;-0.002060;-0.009735;-0.995102
136;-0.001785;-0.008484;-0.993744
137;-0.001556;-0.008972;-0.995407
138;-0.001465;-0.007736;-0.995865
139;-0.001328;-0.008072;-0.996826
140;-0.001862;-0.009445;-0.995041
141;-0.000854;-0.008728;-0.997528
142;-0.001801;-0.007858;-0.995560
143;-0.001389;-0.009995;-0.996338
144;-0.000778;-0.009705;-0.996704
145;-0.001129;-0.008423;-0.994415
146;-0.001404;-0.009140;-0.994827
147;-0.000977;-0.008286;-0.994537
148;-0.002090;-0.008255;-0.995209
149;-0.001968;-0.008575;-0.993744
150;-0.001816;-0.008499;-0.996216
151;-0.001892;-0.008301;-0.995239
152;-0.001465;-0.009308;-0.995361
153;-0.001099;-0.007965;-0.995117
154;-0.001953;-0.008728;-0.995346
155;-0.000809;-0.009460;-0.995697
156;-0.000671;-0.008148;-0.995926
157;-0.001389;-0.008957;-0.994858
158;-0.000702;-0.008606;-0.994446
159;-0.001373;-0.008713;-0.995316
160;-0.001572;-0.007828;-0.996109
161;-0.001785;-0.009293;-0.994308
162;-0.000778;-0.009415;-0.995163
163;-0.001709;-0.009476;-0.996292
164;-0.000854;-0.007996;-0.995163
165;-0.001419;-0.007767;-0.995773
166;-0.001343;-0.008331;-0.994644
167;-0.001328;-0.009720;-0.995407
168;-0.001236;-0.008560;-0.994125
169;-0.000900;-0.009232;-0.994904
170;-0.001358;-0.008774;-0.995377
171;-0.001999;-0.008484;-0.994354
172;-0.002075;-0.010193;-0.993744
173;0.001602;-0.010590;-1.005890
174;-0.001083;-0.010010;-0.996292
