index;x;y;z
0;-0.000641;-0.017075;-0.995285
1;-0.001419;-0.016937;-0.995071
2;-0.001648;-0.016891;-0.995346
3;-0.001343;-0.016327;-0.994537
4;-0.001129;-0.016495;-0.994553
5;-0.001602;-0.016800;-0.995209
6;-0.000778;-0.016373;-0.994827
7;-0.000656;-0.016357;-0.995560
8;-0.000717;-0.015747;-0.995636
9;-0.000443;-0.017075;-0.994583
10;-0.000931;-0.016617;-0.995392
11;-0.001038;-0.016251;-0.994904
12;-0.001694;-0.016159;-0.995956
13;-0.001678;-0.016541;-0.994873
14;-0.001373;-0.016785;-0.995132
15;-0.001236;-0.017090;-0.995285
16;-0.000977;-0.016373;-0.995605
17;-0.000946;-0.017441;-0.995361
18;-0.002014;-0.016846;-0.995895
19;-0.000290;-0.017288;-0.994583
20;-0.001450;-0.016479;-0.994400
21;-0.001175;-0.016357;-0.994873
22;-0.001236;-0.016891;-0.995560
23;-0.001465;-0.015793;-0.995132
24;-0.001495;-0.018036;-0.994476
25;-0.001465;-0.016968;-0.995651
26;-0.000748;-0.017410;-0.995331
27;-0.001495;-0.017715;-0.995178
28;-0.001694;-0.016739;-0.994904
29;-0.001633;-0.016052;-0.995865
30;-0.001541;-0.016342;-0.995453
31;-0.001144;-0.016327;-0.994797
32;-0.001678;-0.016708;-0.995544
33;-0.000885;-0.016876;-0.995285
34;-0.000839;-0.015793;-0.995941
35;-0.001602;-0.016953;-0.995132
36;-0.001312;-0.016312;-0.994980
37;-0.001709;-0.016098;-0.995987
38;-0.001556;-0.016571;-0.994156
39;-0.001160;-0.016403;-0.995483
40;-0.001740;-0.016418;-0.995483
41;-0.000946;-0.017883;-0.996246
42;-0.001175;-0.017136;-0.994263
43;-0.001480;-0.016312;-0.994888
44;-0.001816;-0.016678;-0.995010
45;-0.001266;-0.016876;-0.995163
46;-0.001877;-0.016296;-0.995239
47;-0.001266;-0.016281;-0.994431
48;-0.001678;-0.016800;-0.994629
49;-0.001526;-0.016754;-0.995148
50;-0.001617;-0.017349;-0.994064
51;-0.001495;-0.016068;-0.994720
52;-0.000870;-0.016556;-0.996353
53;-0.000870;-0.016663;-0.994949
54;-0.001160;-0.017273;-0.994888
55;-0.000748;-0.017212;-0.995773
56;-0.001144;-0.017365;-0.995926
57;-0.001205;-0.017136;-0.994812
58;-0.001312;-0.016068;-0.994308
59;-0.000778;-0.016815;-0.995422
60;-0.001526;-0.016296;-0.995728
61;-0.000931;-0.017258;-0.994339
62;-0.000961;-0.016098;-0.996292
63;-0.001358;-0.016296;-0.995239
64;-0.001526;-0.016449;-0.994781
65;-0.001160;-0.017120;-0.996140
66;-0.001480;-0.016739;-0.994827
67;-0.000717;-0.016083;-0.995667
68;-0.002747;-0.016724;-0.995819
69;-0.001938;-0.016785;-0.995193
70;-0.001450;-0.016632;-0.995636
71;-0.000809;-0.016800;-0.994370
72;-0.001373;-0.016006;-0.994797
73;-0.001495;-0.016342;-0.995575
74;-0.001816;-0.016647;-0.994202
75;-0.000992;-0.016510;-0.995132
76;-0.001389;-0.017532;-0.995758
77;-0.001343;-0.016815;-0.995087
78;-0.001236;-0.016556;-0.994797
