index;x;y;z
0;-0.002014;-0.015839;-0.995743
1;-0.001648;-0.015793;-0.995560
2;-0.002411;-0.016907;-0.995377
3;-0.001801;-0.015686;-0.995163
4;-0.002869;-0.016479;-0.995789
5;-0.002838;-0.016998;-0.995590
6;-0.002060;-0.016098;-0.995224
7;-0.003036;-0.016129;-0.996277
8;-0.002090;-0.016113;-0.994507
9;-0.003067;-0.016418;-0.996124
10;-0.002396;-0.017014;-0.996002
11;-0.002136;-0.016235;-0.995590
12;-0.002167;-0.015350;-0.995071
13;-0.002136;-0.016098;-0.994858
14;-0.002563;-0.017075;-0.995255
15;-0.002792;-0.016006;-0.995239
16;-0.002625;-0.016495;-0.994934
17;-0.002869;-0.016205;-0.994659
18;-0.002090;-0.016525;-0.995880
19;-0.002853;-0.016235;-0.995193
20;-0.002274;-0.015701;-0.994720
21;-0.002350;-0.016342;-0.995346
22;-0.002213;-0.015518;-0.995239
23;-0.002579;-0.015747;-0.995804
24;-0.002838;-0.016434;-0.995544
25;-0.002594;-0.016525;-0.996399
26;-0.002045;-0.016617;-0.996063
27;-0.002350;-0.016449;-0.994690
28;-0.003677;-0.016098;-0.994659
29;-0.003052;-0.016724;-0.996048
30;-0.002136;-0.016388;-0.996277
31;-0.002289;-0.017136;-0.994888
32;-0.003113;-0.015839;-0.995789
33;-0.002289;-0.015884;-0.995285
34;-0.001709;-0.016006;-0.995834
35;-0.002182;-0.016724;-0.995728
36;-0.001663;-0.016617;-0.996109
37;-0.002426;-0.015778;-0.995789
38;-0.001587;-0.017105;-0.996445
39;-0.002731;-0.017212;-0.994507
40;-0.002380;-0.015747;-0.996918
41;-0.003036;-0.016464;-0.994888
42;-0.003036;-0.015778;-0.995941
43;-0.002747;-0.016907;-0.995178
44;-0.002014;-0.016312;-0.995758
45;-0.001816;-0.015289;-0.995193
46;-0.002274;-0.016434;-0.995377
47;-0.002472;-0.015762;-0.995544
48;-0.002899;-0.015915;-0.996140
49;-0.003098;-0.016357;-0.995728
50;-0.002365;-0.015915;-0.995941
51;-0.003281;-0.015564;-0.995438
52;-0.002472;-0.015640;-0.995895
53;-0.002823;-0.016998;-0.995331
54;-0.001831;-0.016602;-0.994583
55;-0.002899;-0.016251;-0.995880
56;-0.003052;-0.016388;-0.995605
57;-0.001923;-0.016876;-0.995361
58;-0.002594;-0.015671;-0.995346
59;-0.002441;-0.016388;-0.995575
60;-0.002258;-0.015945;-0.996628
61;-0.002518;-0.015823;-0.994522
62;-0.002548;-0.016251;-0.996307
63;-0.002960;-0.016602;-0.996185
64;-0.002441;-0.017105;-0.995346
65;-0.002930;-0.016617;-0.994980
