index;x;y;z
0;0.004425;-0.022644;-0.996597
1;0.004044;-0.022156;-0.993378
2;0.004471;-0.024002;-0.993942
3;0.004349;-0.022842;-0.996140
4;0.004120;-0.023056;-0.996979
5;0.004410;-0.022949;-0.994507
6;0.003510;-0.024323;-0.995270
7;0.005035;-0.023285;-0.994812
8;0.004166;-0.023392;-0.995132
9;0.003998;-0.023361;-0.995132
10;0.004822;-0.022934;-0.996124
11;0.004608;-0.023178;-0.993393
12;0.003235;-0.022491;-0.995361
13;0.004410;-0.022751;-0.995758
14;0.004044;-0.023636;-0.996826
15;0.004333;-0.023407;-0.995178
16;0.003876;-0.022598;-0.992996
17;0.004776;-0.024399;-0.994324
18;0.003647;-0.023773;-0.995270
19;0.004196;-0.023041;-0.994263
20;0.004517;-0.024567;-0.993835
21;0.003723;-0.022964;-0.994324
22;0.004501;-0.022644;-0.994202
23;0.004379;-0.023483;-0.996063
24;0.005157;-0.023544;-0.994629
25;0.004913;-0.023315;-0.994583
26;0.005112;-0.022583;-0.995453
27;0.004089;-0.023438;-0.995621
28;0.004013;-0.023651;-0.995178
29;0.003876;-0.023453;-0.994797
30;0.004410;-0.023407;-0.996124
31;0.004242;-0.022720;-0.995544
32;0.004639;-0.022690;-0.994568
33;0.004211;-0.022934;-0.994385
34;0.004623;-0.023849;-0.995850
35;0.004257;-0.023254;-0.994476
36;0.004944;-0.022842;-0.995102
37;0.004211;-0.023514;-0.995743
38;0.004288;-0.022964;-0.994919
39;0.004837;-0.023483;-0.994980
40;0.004028;-0.023453;-0.993622
41;0.003952;-0.023056;-0.995544
42;0.004883;-0.023514;-0.997208
43;0.004395;-0.023026;-0.994858
44;0.004929;-0.023605;-0.993927
45;0.004150;-0.023773;-0.995728
46;0.004303;-0.023819;-0.995209
47;0.003876;-0.022385;-0.995575
48;0.004562;-0.022919;-0.994537
49;0.004456;-0.023422;-0.995590
50;0.004745;-0.023941;-0.996429
51;0.004730;-0.022888;-0.994690
52;0.004364;-0.023178;-0.993958
53;0.004166;-0.023361;-0.995255
54;0.004379;-0.023682;-0.995117
55;0.004135;-0.022964;-0.996597
56;0.004013;-0.022461;-0.994385
57;0.004364;-0.023087;-0.994247
58;0.004471;-0.022430;-0.994980
59;0.005554;-0.023651;-0.995346
60;0.004272;-0.022934;-0.995895
61;0.004028;-0.022873;-0.993896
62;0.003632;-0.023499;-0.994324
63;0.004227;-0.023773;-0.995804
64;0.003738;-0.023178;-0.994766
65;0.005585;-0.022842;-0.995285
66;0.004700;-0.023590;-0.995316
67;0.004532;-0.023071;-0.995804
68;0.004715;-0.022537;-0.995575
69;0.005249;-0.022919;-0.994232
70;0.004532;-0.023819;-0.995438
71;0.004990;-0.023514;-0.994247
72;0.004745;-0.022202;-0.993607
73;0.004303;-0.023956;-0.996826
74;0.004715;-0.023819;-0.995255
75;0.004532;-0.022552;-0.995926
76;0.004791;-0.023346;-0.996399
77;0.005280;-0.024124;-0.996124
78;0.003738;-0.022919;-0.993866
79;0.004333;-0.022690;-0.995392
80;0.004044;-0.022202;-0.996490
81;0.003967;-0.023773;-0.996521
82;0.004547;-0.022736;-0.992981
83;0.004562;-0.022781;-0.995392
84;0.004471;-0.023804;-0.993484
85;0.004425;-0.022919;-0.995529
86;0.004166;-0.023834;-0.993301
87;0.005051;-0.022720;-0.995422
88;0.004379;-0.023117;-0.994797
89;0.004913;-0.023071;-0.995483
90;0.004196;-0.022446;-0.993958
91;0.003967;-0.023239;-0.994125
92;0.005310;-0.023392;-0.995605
93;0.004364;-0.022873;-0.994751
94;0.004181;-0.023758;-0.995804
95;0.004257;-0.023010;-0.995880
96;0.004501;-0.023010;-0.996124
97;0.004471;-0.023834;-0.993652
98;0.004852;-0.023132;-0.994263
99;0.004532;-0.022827;-0.996140
100;0.004562;-0.022964;-0.995651
101;0.003983;-0.022903;-0.994354
102;0.003708;-0.024063;-0.995178
103;0.004318;-0.022491;-0.993515
104;0.004684;-0.022827;-0.994904
105;0.004608;-0.023392;-0.993881
106;0.004395;-0.022293;-0.995834
107;0.005081;-0.023544;-0.996750
108;0.004471;-0.022827;-0.996582
109;0.004349;-0.023483;-0.992889
110;0.004395;-0.023132;-0.996765
111;0.005371;-0.023941;-0.995682
112;0.004623;-0.022079;-0.993713
113;0.004715;-0.023392;-0.994385
114;0.004044;-0.023804;-0.994705
115;0.004410;-0.023041;-0.995361
116;0.004379;-0.023270;-0.995148
117;0.004608;-0.022903;-0.996506
118;0.004623;-0.022980;-0.993881
119;0.004944;-0.023834;-0.993546
120;0.004669;-0.022873;-0.995209
121;0.004211;-0.023514;-0.996460
122;0.003922;-0.022705;-0.994980
123;0.004623;-0.022247;-0.994110
124;0.004669;-0.023392;-0.997131
125;0.004166;-0.024307;-0.996109
