index;x;y;z
0;-0.001740;-0.019135;-1.000992
1;0.000015;-0.019058;-0.994095
2;-0.000336;-0.018875;-0.992218
3;0.000153;-0.018814;-0.987930
4;-0.001953;-0.019104;-0.999023
5;-0.001328;-0.018341;-0.997009
6;-0.001465;-0.019379;-1.000427
7;-0.001160;-0.018707;-0.993576
8;-0.001175;-0.018692;-1.001175
9;0.000046;-0.020020;-0.997070
10;-0.000793;-0.018799;-0.993286
11;-0.000671;-0.020233;-0.984726
12;-0.000351;-0.019043;-1.001892
13;-0.001434;-0.019699;-0.991318
14;-0.000549;-0.019226;-1.000031
15;-0.001785;-0.018860;-0.998566
16;-0.000092;-0.019394;-0.995529
17;-0.001785;-0.017639;-0.997650
18;-0.001907;-0.018509;-0.989365
19;-0.000427;-0.019150;-0.994568
20;-0.000366;-0.019241;-0.990677
21;-0.001541;-0.019684;-0.994888
22;-0.001373;-0.019897;-0.998047
23;-0.000900;-0.019867;-1.000854
24;-0.001724;-0.019272;-0.988647
25;0.000076;-0.019485;-0.991791
26;-0.002167;-0.018768;-0.995941
27;-0.001602;-0.019623;-1.001511
28;-0.001129;-0.018860;-0.995529
29;-0.001862;-0.018631;-0.994522
30;-0.000641;-0.019073;-0.988770
31;-0.000488;-0.019028;-0.998779
32;-0.001358;-0.020004;-0.990295
33;-0.000290;-0.019577;-0.998337
34;-0.000763;-0.018173;-0.996597
35;0.000000;-0.018890;-0.992386
36;-0.002380;-0.018829;-0.998886
37;-0.001022;-0.018997;-0.995148
38;-0.002304;-0.019211;-0.996262
39;0.000000;-0.019089;-0.990860
40;-0.000809;-0.019760;-0.995193
41;-0.001709;-0.019531;-0.992188
42;-0.000671;-0.018921;-0.997162
43;-0.002243;-0.018738;-0.995804
44;-0.001572;-0.018402;-0.996780
45;-0.000687;-0.020157;-0.998917
46;-0.001343;-0.020584;-0.998444
47;-0.000992;-0.020248;-0.993835
48;-0.000549;-0.019379;-0.995026
49;-0.000305;-0.018707;-0.990936
50;-0.001190;-0.019104;-0.996674
51;-0.001297;-0.018250;-1.001297
52;-0.001984;-0.017914;-0.994431
53;-0.001968;-0.018250;-0.990265
54;-0.000183;-0.019424;-0.997040
55;-0.001266;-0.019440;-0.998199
56;-0.002106;-0.019119;-0.991501
57;-0.000427;-0.018997;-0.993546
58;-0.000732;-0.020020;-0.996964
59;-0.002518;-0.018494;-0.998581
60;-0.000412;-0.018677;-0.986908
61;-0.000610;-0.018692;-1.004059
62;-0.001511;-0.018982;-0.991501
63;-0.000488;-0.019135;-0.993042
64;-0.001297;-0.018997;-0.996201
65;-0.000244;-0.019516;-0.994324
66;-0.001511;-0.018097;-0.997665
67;-0.001907;-0.018127;-0.988831
68;-0.000656;-0.018402;-1.005005
69;-0.001144;-0.019897;-0.992920
70;-0.001343;-0.019165;-0.992554
71;-0.000214;-0.019455;-0.995865
72;-0.001419;-0.019775;-0.997955
73;-0.001266;-0.019440;-0.993057
74;-0.001587;-0.018600;-0.996185
75;-0.001083;-0.019577;-0.994415
76;-0.000916;-0.019119;-0.994644
77;-0.000397;-0.019043;-0.997696
78;-0.001877;-0.019653;-0.993958
79;-0.001022;-0.019302;-0.995834
80;-0.000427;-0.020157;-0.997009
81;-0.002502;-0.019272;-0.994278
