index;x;y;z
0;0.006760;-0.022903;-0.995026
1;0.006393;-0.023361;-0.994781
2;0.006409;-0.023773;-0.995438
3;0.006790;-0.023224;-0.995728
4;0.007446;-0.023209;-0.994858
5;0.006744;-0.023605;-0.994873
6;0.007645;-0.022629;-0.994812
7;0.007446;-0.023148;-0.995728
8;0.006851;-0.023193;-0.994598
9;0.007233;-0.023224;-0.994797
10;0.007477;-0.023407;-0.994583
11;0.007401;-0.023758;-0.995453
12;0.006500;-0.023056;-0.995346
13;0.007538;-0.023087;-0.995728
14;0.007065;-0.022949;-0.994446
15;0.006744;-0.023148;-0.993454
16;0.007431;-0.022568;-0.995316
17;0.007172;-0.023560;-0.995270
18;0.006943;-0.022812;-0.994278
19;0.007141;-0.022583;-0.994476
20;0.006058;-0.023590;-0.995468
21;0.005875;-0.023361;-0.994812
22;0.007462;-0.023071;-0.995056
23;0.006683;-0.023529;-0.996460
24;0.006500;-0.023331;-0.994858
25;0.006760;-0.023422;-0.995010
26;0.006912;-0.023987;-0.995209
27;0.006958;-0.023468;-0.994934
28;0.007324;-0.022705;-0.996262
29;0.006851;-0.022888;-0.995560
30;0.007050;-0.023926;-0.995193
31;0.006775;-0.023560;-0.995880
32;0.006866;-0.023270;-0.994965
33;0.007401;-0.023209;-0.994553
34;0.006729;-0.022995;-0.993927
35;0.007553;-0.023529;-0.994675
36;0.007004;-0.022552;-0.995285
37;0.006760;-0.023804;-0.994919
38;0.006943;-0.023712;-0.996033
39;0.007172;-0.023483;-0.994659
40;0.006760;-0.022476;-0.994354
41;0.007248;-0.023483;-0.995087
42;0.007904;-0.022675;-0.994888
43;0.006042;-0.022766;-0.994598
44;0.007401;-0.022964;-0.994766
45;0.006516;-0.023987;-0.994904
46;0.007187;-0.023331;-0.994461
47;0.006332;-0.022827;-0.995438
48;0.006912;-0.023682;-0.995865
49;0.006500;-0.023163;-0.995300
50;0.006638;-0.024200;-0.995621
51;0.006973;-0.023254;-0.994904
52;0.005981;-0.023788;-0.995331
53;0.007233;-0.023163;-0.996597
54;0.007889;-0.023132;-0.993896
55;0.007156;-0.023621;-0.995880
56;0.006866;-0.022980;-0.995590
57;0.007401;-0.023071;-0.996002
58;0.007309;-0.023102;-0.996078
59;0.007523;-0.022629;-0.995697
60;0.006653;-0.022842;-0.995117
61;0.006699;-0.023331;-0.995880
62;0.007156;-0.023300;-0.994263
63;0.007111;-0.023605;-0.996613
64;0.006851;-0.023087;-0.996155
65;0.007095;-0.022919;-0.994278
66;0.007004;-0.023880;-0.995483
67;0.007248;-0.023010;-0.996902
68;0.006409;-0.023453;-0.995880
69;0.007477;-0.023270;-0.995575
70;0.007172;-0.022751;-0.995438
71;0.006882;-0.023163;-0.995544
72;0.006836;-0.022842;-0.994827
73;0.006577;-0.024063;-0.995468
74;0.006668;-0.022980;-0.995514
75;0.006622;-0.022995;-0.995819
76;0.006866;-0.023560;-0.996536
77;0.007065;-0.024139;-0.995361
78;0.006973;-0.023941;-0.994705
79;0.007294;-0.023605;-0.994904
80;0.007538;-0.023117;-0.996185
81;0.005936;-0.023300;-0.994247
82;0.006851;-0.023148;-0.994370
83;0.006775;-0.022903;-0.995834
84;0.007294;-0.022903;-0.995285
85;0.006210;-0.023651;-0.995865
86;0.006226;-0.023331;-0.995285
87;0.007645;-0.022491;-0.995392
88;0.006897;-0.023972;-0.996078
89;0.006699;-0.023193;-0.996063
90;0.006760;-0.023270;-0.994522
91;0.007553;-0.022888;-0.995697
92;0.006836;-0.023376;-0.995773
93;0.007324;-0.022385;-0.995560
94;0.007004;-0.023514;-0.996155
95;0.006226;-0.022614;-0.995499
96;0.007278;-0.022537;-0.995575
97;0.007523;-0.022583;-0.996445
98;0.006439;-0.023300;-0.995346
99;0.006744;-0.023926;-0.994827
100;0.006866;-0.022842;-0.994934
101;0.006577;-0.022385;-0.995651
102;0.007050;-0.023529;-0.995209
103;0.007278;-0.022430;-0.994919
104;0.006912;-0.023590;-0.995865
105;0.006866;-0.022491;-0.995758
106;0.007660;-0.023331;-0.994934
107;0.006790;-0.023270;-0.995972
108;0.007690;-0.024307;-0.994781
109;0.007355;-0.022690;-0.996201
110;0.007248;-0.022781;-0.995468
111;0.006760;-0.023041;-0.996063
112;0.005997;-0.024490;-0.995209
113;0.006332;-0.023621;-0.994324
114;0.007172;-0.023285;-0.994827
115;0.006836;-0.024170;-0.995712
116;0.006348;-0.021957;-0.995422
117;0.007080;-0.024246;-0.994293
118;0.006851;-0.023209;-0.994980
119;0.007263;-0.022675;-0.995575
120;0.007156;-0.023895;-0.995361
121;0.007278;-0.023056;-0.994629
122;0.006378;-0.023819;-0.995300
123;0.007278;-0.022812;-0.994827
124;0.006851;-0.022903;-0.994873
125;0.007004;-0.023148;-0.995010
126;0.007721;-0.022614;-0.996048
127;0.007385;-0.022263;-0.994644
128;0.006943;-0.023361;-0.994080
129;0.006485;-0.023254;-0.994278
130;0.006714;-0.023178;-0.995636
131;0.006790;-0.023117;-0.995575
132;0.006790;-0.022369;-0.996170
133;0.006683;-0.023117;-0.995773
134;0.006470;-0.022995;-0.996399
135;0.006287;-0.022369;-0.996185
136;0.007019;-0.022766;-0.995193
137;0.005295;-0.023010;-0.995483
138;0.007019;-0.023483;-0.995560
139;0.006760;-0.023560;-0.995163
140;0.007614;-0.022812;-0.995102
141;0.007172;-0.022507;-0.994614
142;0.006989;-0.023224;-0.995483
143;0.005722;-0.022858;-0.995270
144;0.006531;-0.023819;-0.994797
145;0.006851;-0.023010;-0.994934
146;0.006760;-0.022812;-0.994431
147;0.006592;-0.022995;-0.994980
148;0.007462;-0.023483;-0.995209
149;0.006592;-0.022430;-0.994720
150;0.006393;-0.023392;-0.995438
151;0.007126;-0.023178;-0.994553
152;0.006958;-0.023834;-0.996216
153;0.006470;-0.022568;-0.994904
154;0.006958;-0.023392;-0.995514
155;0.006653;-0.023041;-0.995071
156;0.007111;-0.023682;-0.995300
157;0.006821;-0.023026;-0.993668
158;0.006897;-0.023605;-0.995422
159;0.007431;-0.023315;-0.995712
160;0.006653;-0.022903;-0.994766
