index;x;y;z
0;-0.004120;-0.016815;-0.998764
1;-0.003754;-0.016602;-0.994324
2;-0.004547;-0.015915;-1.000031
3;-0.003525;-0.016739;-0.996109
4;-0.002304;-0.016251;-0.994247
5;-0.002792;-0.015381;-0.990433
6;-0.003113;-0.016556;-0.990738
7;-0.003708;-0.016449;-0.993668
8;-0.003708;-0.015717;-0.993210
9;-0.003357;-0.016708;-0.994278
10;-0.003830;-0.017166;-0.993698
11;-0.003052;-0.016998;-0.987534
12;-0.003784;-0.015427;-1.001236
13;-0.003616;-0.016266;-0.998215
14;-0.003082;-0.016006;-0.991272
15;-0.003860;-0.016510;-0.999924
16;-0.003174;-0.015991;-0.993500
17;-0.003769;-0.016861;-0.995621
18;-0.003876;-0.016083;-0.998550
19;-0.003357;-0.016251;-0.996490
20;-0.004059;-0.016647;-1.000671
21;-0.003876;-0.015594;-0.997620
22;-0.003342;-0.017456;-0.998032
23;-0.003403;-0.016342;-0.999252
24;-0.003876;-0.016998;-0.992554
25;-0.003738;-0.016937;-0.997238
26;-0.004257;-0.015533;-0.998810
27;-0.002701;-0.017044;-0.997910
28;-0.002960;-0.016510;-0.994415
29;-0.003662;-0.016800;-0.997833
30;-0.003937;-0.016510;-0.999222
31;-0.004059;-0.016373;-0.994980
32;-0.003372;-0.017044;-0.988113
33;-0.003540;-0.015366;-0.996643
34;-0.003708;-0.016403;-1.002548
35;-0.003326;-0.017059;-0.996155
36;-0.002960;-0.016785;-0.990036
37;-0.003464;-0.016068;-0.999115
38;-0.003967;-0.016586;-0.995346
39;-0.004044;-0.017197;-0.996170
40;-0.003204;-0.015900;-0.989365
41;-0.003937;-0.016312;-0.988831
42;-0.003174;-0.015869;-0.993637
43;-0.003723;-0.016449;-0.992828
44;-0.003479;-0.016800;-0.991516
45;-0.002792;-0.016571;-0.991898
46;-0.003616;-0.015106;-0.996429
47;-0.004303;-0.016510;-0.995010
48;-0.003723;-0.016235;-1.003357
49;-0.003937;-0.017746;-0.996887
50;-0.003967;-0.016754;-1.001328
51;-0.003738;-0.016083;-0.997818
52;-0.002731;-0.016296;-0.991669
53;-0.002670;-0.015945;-0.996735
54;-0.003067;-0.014984;-0.991638
55;-0.003448;-0.015991;-0.993515
56;-0.003311;-0.016891;-0.993668
57;-0.003601;-0.016464;-0.994949
58;-0.002563;-0.016174;-0.986862
59;-0.003693;-0.015701;-0.996719
60;-0.003906;-0.015167;-0.997375
61;-0.003677;-0.017548;-0.992310
62;-0.003067;-0.016495;-0.996933
63;-0.004135;-0.017395;-0.996033
64;-0.003281;-0.017014;-0.990982
65;-0.002716;-0.016220;-0.991959
66;-0.003098;-0.016861;-0.999374
67;-0.004135;-0.016800;-1.000839
68;-0.002853;-0.015839;-0.989441
69;-0.003235;-0.015671;-0.989319
70;-0.003738;-0.016174;-0.993637
71;-0.003540;-0.016907;-0.998520
72;-0.003922;-0.016357;-0.991318
73;-0.003754;-0.016312;-0.996201
74;-0.003387;-0.016891;-0.994568
75;-0.004654;-0.017151;-0.995651
76;-0.003662;-0.015549;-1.001480
77;-0.003296;-0.016510;-0.998703
78;-0.003052;-0.017273;-0.996124
79;-0.003616;-0.015900;-0.997467
80;-0.003403;-0.017258;-0.997086
81;-0.003738;-0.016144;-0.991241
82;-0.003647;-0.015717;-0.991959
83;-0.003342;-0.015533;-0.993118
84;-0.003815;-0.016571;-0.993408
85;-0.003357;-0.015900;-0.992294
86;-0.003342;-0.016479;-0.993576
87;-0.004578;-0.016739;-0.997314
88;-0.003479;-0.016922;-0.991440
89;-0.004044;-0.016678;-0.995529
90;-0.003311;-0.016769;-0.992813
91;-0.002899;-0.016083;-0.988571
92;-0.002975;-0.015488;-0.993134
93;-0.003387;-0.016327;-0.991821
94;-0.003693;-0.016296;-0.990692
95;-0.004547;-0.017105;-0.998596
96;-0.003830;-0.016937;-0.990234
97;-0.003845;-0.016541;-1.001083
98;-0.003769;-0.015274;-0.993729
99;-0.003082;-0.016785;-0.993622
100;-0.003952;-0.015808;-0.998520
101;-0.002869;-0.016754;-0.990387
102;-0.003860;-0.017029;-0.999527
103;-0.003510;-0.016418;-0.989212
104;-0.002899;-0.016998;-0.996643
105;-0.002609;-0.016068;-0.989578
106;-0.003159;-0.016174;-0.988998
107;-0.003998;-0.015182;-0.986069
108;-0.004852;-0.016525;-0.994751
109;-0.003677;-0.015762;-0.994644
110;-0.002747;-0.016846;-0.999191
111;-0.003662;-0.016525;-1.002396
112;-0.003113;-0.017319;-0.998154
113;-0.003082;-0.017410;-0.992661
114;-0.003571;-0.016022;-0.993134
115;-0.004272;-0.017059;-0.999237
116;-0.002960;-0.015427;-0.993118
117;-0.002594;-0.016510;-0.995224
118;-0.003998;-0.015945;-1.000351
119;-0.003525;-0.015167;-0.995514
120;-0.002792;-0.016510;-0.989700
121;-0.002975;-0.016296;-0.991791
122;-0.003387;-0.016296;-0.987915
123;-0.003616;-0.015793;-0.993607
124;-0.004227;-0.015015;-0.994446
125;-0.003433;-0.016098;-0.992783
126;-0.003983;-0.015427;-0.998657
127;-0.004105;-0.016861;-1.003693
128;-0.004517;-0.016541;-1.006027
129;-0.004166;-0.016800;-0.997559
130;-0.002396;-0.016083;-0.990280
131;-0.003738;-0.015686;-0.994278
132;-0.003632;-0.016083;-0.998856
133;-0.004715;-0.015976;-0.994385
134;-0.003250;-0.015228;-0.990372
135;-0.003326;-0.015945;-0.994797
136;-0.003693;-0.015610;-0.994019
137;-0.003433;-0.016434;-0.989685
138;-0.003326;-0.016373;-1.000778
139;-0.003387;-0.016266;-0.996277
140;-0.003693;-0.016571;-0.997223
141;-0.003479;-0.016006;-0.992828
142;-0.004272;-0.017197;-0.995224
143;-0.003952;-0.015381;-0.994370
144;-0.003510;-0.015732;-0.994186
145;-0.003601;-0.015167;-1.000839
146;-0.003784;-0.016327;-0.995880
147;-0.002991;-0.015747;-0.990280
148;-0.003525;-0.015991;-0.987762
149;-0.002945;-0.016418;-0.994385
150;-0.003540;-0.016068;-0.999176
151;-0.003708;-0.016464;-0.995560
152;-0.002869;-0.016129;-0.991043
153;-0.003082;-0.016968;-0.998138
154;-0.004044;-0.017029;-0.997040
155;-0.003204;-0.017548;-0.994476
156;-0.004150;-0.015488;-1.000183
157;-0.003586;-0.016663;-0.995422
158;-0.003769;-0.016663;-0.997986
159;-0.003891;-0.016190;-0.992371
160;-0.003586;-0.015823;-0.995209
161;-0.002777;-0.016144;-0.992172
162;-0.002716;-0.016266;-0.986908
163;-0.004028;-0.016312;-0.986710
164;-0.003799;-0.015945;-0.992096
165;-0.004013;-0.016495;-0.996323
166;-0.003769;-0.016418;-0.999756
167;-0.003693;-0.016541;-0.997101
168;-0.003418;-0.017075;-0.992554
169;-0.003326;-0.016861;-0.995987
170;-0.004227;-0.016708;-0.995392
171;-0.002991;-0.016983;-0.995804
172;-0.003372;-0.016815;-0.998749
173;-0.003632;-0.016724;-0.997437
174;-0.004028;-0.016205;-0.997787
175;-0.003632;-0.015671;-1.000061
176;-0.003647;-0.015503;-0.995361
177;-0.002625;-0.016022;-0.987808
178;-0.003036;-0.015701;-0.987244
179;-0.004364;-0.015366;-0.989960
180;-0.004318;-0.017441;-0.997330
181;-0.003189;-0.016556;-0.991959
182;-0.004105;-0.016022;-1.004837
183;-0.003159;-0.015457;-0.992233
184;-0.003448;-0.017136;-0.992172
185;-0.003738;-0.015121;-0.991501
186;-0.003693;-0.016434;-0.995544
187;-0.003693;-0.016754;-0.998718
188;-0.003113;-0.015915;-0.995178
189;-0.002716;-0.015839;-0.991074
190;-0.003876;-0.015930;-0.993866
191;-0.003555;-0.016525;-0.991440
192;-0.003723;-0.016342;-0.987366
193;-0.003983;-0.015686;-0.997589
194;-0.003525;-0.017090;-0.993362
195;-0.003845;-0.015808;-0.999527
196;-0.004333;-0.016464;-0.999832
197;-0.003265;-0.016983;-0.994553
198;-0.004135;-0.016586;-0.994675
199;-0.003677;-0.016174;-0.998398
200;-0.003036;-0.016296;-0.996353
201;-0.003235;-0.016022;-1.002136
202;-0.004333;-0.016693;-1.001251
203;-0.003616;-0.016861;-0.992935
204;-0.003586;-0.016083;-0.996658
205;-0.004288;-0.015427;-0.998291
206;-0.002960;-0.016052;-0.995453
207;-0.004242;-0.016617;-0.998123
208;-0.003769;-0.015427;-0.998627
209;-0.003204;-0.016418;-0.995865
