index;x;y;z
0;-0.003159;-0.017502;-0.993805
1;-0.003525;-0.017334;-0.995209
2;-0.002838;-0.017181;-0.994797
3;-0.002869;-0.018082;-0.994781
4;-0.003601;-0.017120;-0.994232
5;-0.002838;-0.017700;-0.994644
6;-0.002853;-0.017212;-0.995148
7;-0.003006;-0.018066;-0.994965
8;-0.002472;-0.018646;-0.994370
9;-0.003403;-0.017349;-0.994171
10;-0.002930;-0.018204;-0.994141
11;-0.002625;-0.018402;-0.994995
12;-0.003021;-0.017624;-0.996094
13;-0.003662;-0.018158;-0.995346
14;-0.002899;-0.017212;-0.994949
15;-0.002853;-0.016815;-0.994965
16;-0.002243;-0.017197;-0.994888
17;-0.003311;-0.017944;-0.994339
18;-0.003784;-0.017776;-0.995102
19;-0.003204;-0.017303;-0.995224
20;-0.002823;-0.016449;-0.995285
21;-0.002502;-0.018280;-0.995453
22;-0.002792;-0.017471;-0.994598
23;-0.003235;-0.018234;-0.993607
24;-0.003067;-0.017624;-0.995193
25;-0.002533;-0.018539;-0.994537
26;-0.002960;-0.017120;-0.995117
27;-0.002655;-0.017517;-0.995255
28;-0.003235;-0.017242;-0.994888
29;-0.002838;-0.017334;-0.994675
30;-0.003494;-0.016510;-0.995300
31;-0.002884;-0.017670;-0.995468
32;-0.002686;-0.018158;-0.994797
33;-0.002655;-0.017059;-0.994247
34;-0.002365;-0.018387;-0.995560
35;-0.002151;-0.017044;-0.995483
36;-0.003448;-0.016815;-0.995285
37;-0.002716;-0.017059;-0.995346
38;-0.002930;-0.018295;-0.994949
39;-0.003632;-0.017700;-0.994736
40;-0.003021;-0.018845;-0.994690
41;-0.002731;-0.017654;-0.994919
42;-0.002975;-0.018112;-0.995193
43;-0.003479;-0.017166;-0.994705
44;-0.003220;-0.017532;-0.994186
45;-0.003769;-0.018082;-0.994232
46;-0.002502;-0.017120;-0.995667
47;-0.003143;-0.016464;-0.995911
48;-0.003616;-0.017105;-0.995331
49;-0.002289;-0.017975;-0.995300
50;-0.002655;-0.017426;-0.995331
51;-0.003464;-0.017563;-0.995193
52;-0.003433;-0.017563;-0.995087
53;-0.003510;-0.017746;-0.996094
54;-0.003052;-0.017776;-0.995590
55;-0.002457;-0.017868;-0.994797
56;-0.003448;-0.018143;-0.995300
57;-0.002640;-0.017365;-0.994812
58;-0.003418;-0.017822;-0.995682
59;-0.003342;-0.018433;-0.995392
60;-0.002991;-0.018250;-0.995392
61;-0.003113;-0.018402;-0.994507
62;-0.002258;-0.017471;-0.993347
63;-0.003372;-0.018555;-0.995850
64;-0.003113;-0.017853;-0.996429
65;-0.003143;-0.017609;-0.995178
66;-0.003281;-0.018372;-0.994202
67;-0.003464;-0.016693;-0.995483
68;-0.003357;-0.018341;-0.995087
69;-0.002838;-0.017334;-0.995026
70;-0.002426;-0.017731;-0.995071
71;-0.002808;-0.017105;-0.994766
72;-0.003296;-0.017197;-0.994400
73;-0.003220;-0.018875;-0.995407
74;-0.003082;-0.017532;-0.995590
75;-0.003250;-0.017700;-0.994583
76;-0.003159;-0.017761;-0.994308
77;-0.002701;-0.017944;-0.994965
78;-0.003403;-0.017929;-0.995148
79;-0.002884;-0.018158;-0.996674
80;-0.002899;-0.017578;-0.995987
81;-0.004349;-0.016861;-0.994995
82;-0.003647;-0.018311;-0.995956
83;-0.002350;-0.017670;-0.994675
84;-0.002914;-0.017288;-0.996094
85;-0.002426;-0.016785;-0.994476
86;-0.003769;-0.017288;-0.994675
87;-0.003510;-0.017410;-0.995514
88;-0.003281;-0.016830;-0.995255
89;-0.003128;-0.018234;-0.994446
90;-0.003174;-0.017181;-0.995010
91;-0.003586;-0.017715;-0.994858
92;-0.003326;-0.016937;-0.995392
93;-0.003403;-0.017273;-0.995148
94;-0.003174;-0.017990;-0.995148
95;-0.003677;-0.017914;-0.995697
96;-0.003296;-0.018082;-0.995682
97;-0.003540;-0.016830;-0.995651
98;-0.003204;-0.017426;-0.994934
99;-0.002441;-0.017960;-0.995010
100;-0.003784;-0.017105;-0.993210
101;-0.002258;-0.017654;-0.995880
102;-0.002853;-0.017166;-0.994934
103;-0.003052;-0.018066;-0.994995
104;-0.003250;-0.016876;-0.995255
105;-0.002548;-0.017639;-0.994537
106;-0.003052;-0.017700;-0.995407
107;-0.003021;-0.017441;-0.994522
108;-0.003174;-0.017395;-0.995651
109;-0.003204;-0.016769;-0.995392
110;-0.002533;-0.016769;-0.994949
111;-0.002853;-0.017975;-0.994781
112;-0.003113;-0.018188;-0.994629
113;-0.003204;-0.017105;-0.995544
114;-0.003204;-0.018341;-0.994202
115;-0.003220;-0.017624;-0.995987
116;-0.002655;-0.017899;-0.994339
117;-0.003174;-0.018326;-0.995285
118;-0.002808;-0.018143;-0.995163
119;-0.002609;-0.017303;-0.995087
120;-0.002579;-0.017105;-0.994675
121;-0.002213;-0.017532;-0.996140
122;-0.003525;-0.017563;-0.996292
123;-0.003510;-0.017059;-0.994705
124;-0.003052;-0.017639;-0.994415
125;-0.002914;-0.017273;-0.994995
126;-0.002975;-0.017868;-0.994843
127;-0.003387;-0.016983;-0.995590
128;-0.003006;-0.017471;-0.994766
129;-0.003143;-0.017624;-0.994934
130;-0.003098;-0.017395;-0.995255
131;-0.003006;-0.017380;-0.994446
132;-0.002274;-0.018097;-0.995010
133;-0.003265;-0.018463;-0.996002
134;-0.003128;-0.017090;-0.996429
135;-0.003174;-0.017273;-0.994293
136;-0.001694;-0.017685;-0.995697
137;-0.003647;-0.017227;-0.995300
138;-0.002136;-0.017319;-0.995239
139;-0.002655;-0.017380;-0.994904
140;-0.002213;-0.017502;-0.995529
141;-0.003326;-0.016830;-0.996078
142;-0.002914;-0.017792;-0.994812
143;-0.002777;-0.018585;-0.994553
144;-0.002167;-0.017487;-0.994171
145;-0.002914;-0.017090;-0.995010
146;-0.002869;-0.017639;-0.994537
147;-0.003372;-0.017227;-0.995880
148;-0.003036;-0.016739;-0.994415
149;-0.002869;-0.017776;-0.994522
150;-0.002731;-0.018250;-0.994583
151;-0.002777;-0.018082;-0.994934
152;-0.002914;-0.017059;-0.994751
153;-0.002945;-0.017700;-0.995163
154;-0.003479;-0.018066;-0.995850
155;-0.002838;-0.017929;-0.994247
156;-0.002487;-0.017517;-0.994629
157;-0.002625;-0.018341;-0.994629
158;-0.002563;-0.017242;-0.995041
159;-0.003098;-0.018158;-0.995621
160;-0.003983;-0.017487;-0.995102
161;-0.003082;-0.017548;-0.994705
162;-0.002731;-0.017105;-0.995224
163;-0.003098;-0.017548;-0.995438
164;-0.003174;-0.018143;-0.995285
