index;x;y;z
0;-0.003952;-0.015686;-0.994385
1;-0.004349;-0.015640;-0.995300
2;-0.004578;-0.015671;-0.994522
3;-0.003983;-0.015244;-0.995880
4;-0.003632;-0.014740;-0.995438
5;-0.003220;-0.015442;-0.995605
6;-0.003510;-0.016418;-0.995255
7;-0.003769;-0.016495;-0.994400
8;-0.004074;-0.015945;-0.995087
9;-0.004272;-0.015289;-0.996109
10;-0.003464;-0.015198;-0.995560
11;-0.004257;-0.015564;-0.993881
12;-0.004059;-0.015488;-0.994141
13;-0.003967;-0.015198;-0.995087
14;-0.004517;-0.015198;-0.995636
15;-0.004730;-0.015350;-0.996140
16;-0.004349;-0.016678;-0.995438
17;-0.003311;-0.015564;-0.994659
18;-0.004745;-0.015610;-0.995026
19;-0.004852;-0.016068;-0.995438
20;-0.003754;-0.015457;-0.995163
21;-0.003845;-0.015656;-0.995560
22;-0.004532;-0.015610;-0.995972
23;-0.004150;-0.015305;-0.996078
24;-0.003448;-0.015274;-0.994751
25;-0.004715;-0.015350;-0.996384
26;-0.003815;-0.016052;-0.995499
27;-0.003830;-0.014709;-0.994629
28;-0.004028;-0.015823;-0.994980
29;-0.004044;-0.015350;-0.994446
30;-0.003891;-0.016098;-0.993622
31;-0.003510;-0.015579;-0.994812
32;-0.004410;-0.015579;-0.995056
33;-0.004471;-0.015045;-0.994324
34;-0.004318;-0.015961;-0.994965
35;-0.003662;-0.016525;-0.994583
36;-0.003830;-0.015930;-0.995361
37;-0.003189;-0.015121;-0.994400
38;-0.004623;-0.017151;-0.995331
39;-0.004059;-0.015823;-0.994476
40;-0.004593;-0.016235;-0.994110
41;-0.004807;-0.015778;-0.996384
42;-0.003906;-0.016266;-0.994766
43;-0.004761;-0.016159;-0.994904
44;-0.004196;-0.016174;-0.994171
45;-0.004715;-0.014954;-0.994934
46;-0.003891;-0.016647;-0.993546
47;-0.003540;-0.015839;-0.994644
48;-0.004517;-0.015259;-0.994736
49;-0.003586;-0.015869;-0.994568
50;-0.004044;-0.016068;-0.993134
51;-0.004532;-0.016266;-0.994492
52;-0.004257;-0.014175;-0.994629
53;-0.003922;-0.015793;-0.994507
54;-0.003860;-0.014999;-0.995178
55;-0.004684;-0.016022;-0.995117
56;-0.004517;-0.015472;-0.994415
57;-0.004211;-0.015488;-0.994766
58;-0.004517;-0.015381;-0.994781
59;-0.004425;-0.015411;-0.994934
60;-0.003525;-0.015488;-0.994537
61;-0.003693;-0.016083;-0.994751
62;-0.004395;-0.014969;-0.995499
63;-0.004318;-0.015472;-0.994354
64;-0.004547;-0.014999;-0.996094
65;-0.003937;-0.016464;-0.995483
66;-0.003433;-0.015213;-0.994919
67;-0.003403;-0.015350;-0.995331
68;-0.003494;-0.016357;-0.994934
69;-0.004074;-0.015442;-0.994400
70;-0.004089;-0.014862;-0.994888
71;-0.004776;-0.015823;-0.995224
72;-0.003616;-0.015717;-0.995712
73;-0.004211;-0.014893;-0.994339
74;-0.004288;-0.015213;-0.995682
75;-0.004349;-0.015335;-0.995377
76;-0.003769;-0.016205;-0.995056
77;-0.003555;-0.016159;-0.994446
78;-0.004211;-0.016205;-0.995956
79;-0.004089;-0.015839;-0.995087
80;-0.004822;-0.016205;-0.994843
81;-0.004364;-0.016510;-0.996597
82;-0.005035;-0.015427;-0.994812
83;-0.004440;-0.016235;-0.995987
84;-0.003815;-0.015289;-0.994766
85;-0.004181;-0.015274;-0.995071
86;-0.003983;-0.015182;-0.994354
87;-0.004181;-0.015137;-0.995239
88;-0.004181;-0.015656;-0.995209
89;-0.003830;-0.015259;-0.995468
90;-0.004501;-0.015228;-0.995010
91;-0.003540;-0.016006;-0.994827
92;-0.004715;-0.014633;-0.994537
93;-0.003815;-0.015762;-0.995804
94;-0.004745;-0.016098;-0.994751
95;-0.004944;-0.015839;-0.995438
96;-0.003891;-0.016083;-0.995255
97;-0.004181;-0.015472;-0.995178
98;-0.004013;-0.015182;-0.996109
99;-0.004013;-0.015671;-0.994385
100;-0.003967;-0.016434;-0.994873
101;-0.003922;-0.014832;-0.994324
102;-0.004150;-0.015488;-0.995605
103;-0.003983;-0.016068;-0.994156
104;-0.004333;-0.015762;-0.994446
105;-0.004395;-0.015396;-0.994858
106;-0.003662;-0.014954;-0.994614
107;-0.004807;-0.015778;-0.995956
108;-0.005005;-0.015427;-0.994461
109;-0.003632;-0.014984;-0.995407
110;-0.004791;-0.016144;-0.995499
111;-0.004456;-0.015640;-0.995605
112;-0.004349;-0.016617;-0.993790
113;-0.003403;-0.015839;-0.995407
114;-0.003662;-0.015244;-0.995880
115;-0.004562;-0.014572;-0.995621
116;-0.004440;-0.015656;-0.995575
117;-0.003677;-0.015594;-0.995712
118;-0.004761;-0.014999;-0.995575
119;-0.003799;-0.015503;-0.994812
120;-0.003876;-0.016220;-0.996109
121;-0.004486;-0.015900;-0.995102
122;-0.004578;-0.016663;-0.995193
123;-0.003754;-0.014755;-0.995453
124;-0.003983;-0.016037;-0.994827
125;-0.005219;-0.015808;-0.995575
126;-0.003632;-0.015488;-0.996490
127;-0.004837;-0.014877;-0.995056
128;-0.004379;-0.015594;-0.995209
129;-0.004242;-0.015808;-0.995972
130;-0.003464;-0.015060;-0.995102
131;-0.003998;-0.015656;-0.995850
132;-0.004440;-0.015488;-0.995285
133;-0.004059;-0.015594;-0.994980
134;-0.004028;-0.015244;-0.994537
135;-0.004776;-0.015503;-0.996201
136;-0.003906;-0.015015;-0.995132
137;-0.004059;-0.015686;-0.994705
138;-0.004028;-0.016495;-0.995422
139;-0.004517;-0.015488;-0.995468
140;-0.004517;-0.015793;-0.993637
141;-0.004181;-0.016312;-0.995804
142;-0.003754;-0.015717;-0.994720
143;-0.004349;-0.015518;-0.994980
144;-0.004425;-0.014999;-0.994965
145;-0.004425;-0.015381;-0.995224
146;-0.004440;-0.015778;-0.993149
147;-0.004944;-0.014862;-0.995834
148;-0.004272;-0.015656;-0.995651
149;-0.004501;-0.015472;-0.994629
150;-0.004807;-0.014984;-0.995300
151;-0.003754;-0.015350;-0.995499
152;-0.004547;-0.015747;-0.996216
153;-0.004730;-0.015656;-0.994598
154;-0.003906;-0.016418;-0.995728
155;-0.004333;-0.014664;-0.993103
156;-0.003952;-0.015518;-0.994370
157;-0.003784;-0.014893;-0.994415
158;-0.003586;-0.016037;-0.996185
