index;x;y;z
0;-0.002426;-0.021713;-0.998688
1;-0.003418;-0.020569;-0.995331
2;-0.003418;-0.022232;-0.995422
3;-0.002945;-0.020920;-0.994263
4;-0.003693;-0.020523;-0.995636
5;-0.003036;-0.020950;-0.996552
6;-0.003021;-0.021591;-0.995224
7;-0.003128;-0.020706;-0.995239
8;-0.002625;-0.021271;-0.996780
9;-0.003616;-0.020737;-0.995987
10;-0.002975;-0.020645;-0.995605
11;-0.003128;-0.020996;-0.994644
12;-0.003067;-0.021164;-0.996948
13;-0.003403;-0.020981;-0.994736
14;-0.003113;-0.021225;-0.993866
15;-0.002640;-0.020798;-0.995697
16;-0.003464;-0.020950;-0.994308
17;-0.003113;-0.020920;-0.995300
18;-0.002640;-0.021683;-0.994904
19;-0.003555;-0.020905;-0.994476
20;-0.003250;-0.021011;-0.994263
21;-0.002838;-0.020782;-0.994324
22;-0.003250;-0.021347;-0.994522
23;-0.003250;-0.020462;-0.995316
24;-0.003510;-0.020920;-0.995697
25;-0.003357;-0.020706;-0.994370
26;-0.002945;-0.020386;-0.995422
27;-0.004242;-0.020126;-0.994705
28;-0.002579;-0.021500;-0.995712
29;-0.003128;-0.021103;-0.995026
30;-0.002670;-0.021561;-0.994263
31;-0.002838;-0.020294;-0.994507
32;-0.003754;-0.021454;-0.995331
33;-0.003113;-0.020584;-0.995056
34;-0.003479;-0.021301;-0.994812
35;-0.003418;-0.021408;-0.994476
36;-0.002945;-0.021194;-0.994110
37;-0.002747;-0.021347;-0.994263
38;-0.002899;-0.022095;-0.995239
39;-0.002991;-0.020416;-0.996765
40;-0.002213;-0.021667;-0.996506
41;-0.002731;-0.019882;-0.994934
42;-0.002914;-0.021530;-0.995575
43;-0.004074;-0.021622;-0.993820
44;-0.003204;-0.021347;-0.995331
45;-0.003845;-0.020370;-0.995819
46;-0.003220;-0.021576;-0.995117
47;-0.002502;-0.019699;-0.996170
48;-0.002792;-0.021103;-0.995056
49;-0.003387;-0.021072;-0.995148
50;-0.003860;-0.021118;-0.994980
51;-0.003357;-0.020432;-0.995392
52;-0.002853;-0.021027;-0.995911
53;-0.003555;-0.021011;-0.994095
54;-0.002960;-0.021011;-0.995087
55;-0.002975;-0.020615;-0.995483
56;-0.002686;-0.021225;-0.995316
57;-0.003510;-0.021469;-0.994858
58;-0.002899;-0.019897;-0.995407
59;-0.003387;-0.020493;-0.994339
60;-0.003632;-0.020523;-0.995651
61;-0.002487;-0.019974;-0.995224
62;-0.003082;-0.020554;-0.995392
63;-0.004333;-0.021576;-0.995132
64;-0.003220;-0.020630;-0.994827
65;-0.003479;-0.020950;-0.995132
66;-0.002777;-0.020752;-0.994354
67;-0.003540;-0.021988;-0.995499
68;-0.003601;-0.021393;-0.995270
69;-0.003265;-0.021683;-0.995544
70;-0.003906;-0.020203;-0.995636
71;-0.003433;-0.020737;-0.995407
72;-0.002609;-0.020630;-0.994904
73;-0.002686;-0.021194;-0.995071
74;-0.003464;-0.020630;-0.996216
75;-0.003677;-0.020264;-0.995499
76;-0.002884;-0.020142;-0.994278
77;-0.003250;-0.021393;-0.996124
78;-0.003113;-0.021225;-0.995224
79;-0.002914;-0.021179;-0.994614
80;-0.003174;-0.021408;-0.994949
81;-0.003311;-0.020172;-0.995331
82;-0.002090;-0.020950;-0.994400
83;-0.003906;-0.021561;-0.995026
84;-0.003128;-0.019913;-0.995377
85;-0.002884;-0.020554;-0.995178
86;-0.002899;-0.020981;-0.995041
87;-0.003098;-0.020569;-0.995621
88;-0.003601;-0.021164;-0.994751
89;-0.003189;-0.020676;-0.994278
90;-0.002670;-0.019684;-0.996445
91;-0.003769;-0.020752;-0.995026
92;-0.003571;-0.021423;-0.994995
93;-0.002426;-0.021637;-0.994781
94;-0.003296;-0.020782;-0.994720
95;-0.003052;-0.020706;-0.996078
96;-0.003387;-0.020660;-0.994766
97;-0.002914;-0.021072;-0.995728
98;-0.003769;-0.021072;-0.995193
99;-0.003738;-0.021133;-0.995789
100;-0.002975;-0.020432;-0.994797
101;-0.003448;-0.020370;-0.994812
102;-0.003586;-0.020966;-0.995544
103;-0.003296;-0.020630;-0.994247
104;-0.002747;-0.020432;-0.995560
105;-0.002914;-0.021225;-0.996063
106;-0.003784;-0.021042;-0.995010
107;-0.002594;-0.021759;-0.994476
108;-0.002701;-0.020691;-0.995483
109;-0.004227;-0.019974;-0.994293
110;-0.003235;-0.021652;-0.995270
111;-0.003525;-0.021805;-0.996170
112;-0.002899;-0.019943;-0.994095
113;-0.003540;-0.021698;-0.995117
114;-0.003021;-0.021301;-0.994400
115;-0.002960;-0.021133;-0.995255
116;-0.003006;-0.021225;-0.993805
117;-0.002975;-0.020584;-0.995605
118;-0.003891;-0.021057;-0.995270
119;-0.002686;-0.019989;-0.995361
120;-0.002975;-0.020874;-0.994904
121;-0.003326;-0.020874;-0.995834
122;-0.003647;-0.020355;-0.994949
123;-0.002945;-0.020813;-0.994995
124;-0.003479;-0.020462;-0.995041
125;-0.003082;-0.020599;-0.995789
126;-0.003494;-0.021347;-0.995178
127;-0.003372;-0.019882;-0.994553
128;-0.002731;-0.020691;-0.996246
129;-0.004013;-0.020401;-0.994507
130;-0.003235;-0.021439;-0.995560
131;-0.003174;-0.019897;-0.995468
132;-0.002380;-0.021881;-0.995499
133;-0.003571;-0.020721;-0.995300
134;-0.002747;-0.020432;-0.994492
135;-0.003952;-0.020584;-0.995316
136;-0.003006;-0.021149;-0.995575
137;-0.003693;-0.020386;-0.994293
138;-0.002380;-0.021027;-0.994766
139;-0.003708;-0.021530;-0.996094
140;-0.003403;-0.021378;-0.994980
141;-0.003189;-0.019897;-0.995926
142;-0.003738;-0.022018;-0.995575
143;-0.003784;-0.021317;-0.995193
144;-0.003540;-0.020996;-0.993835
145;-0.003311;-0.020508;-0.995590
146;-0.002167;-0.020264;-0.994781
147;-0.002319;-0.022049;-0.995453
148;-0.002625;-0.021484;-0.995010
149;-0.003510;-0.020874;-0.995132
150;-0.002594;-0.020523;-0.994583
151;-0.002640;-0.020630;-0.995361
152;-0.004074;-0.020721;-0.994888
153;-0.002991;-0.021362;-0.995377
154;-0.003510;-0.021301;-0.995850
155;-0.002579;-0.021179;-0.994400
156;-0.002747;-0.019989;-0.994415
157;-0.003815;-0.020966;-0.995026
158;-0.003601;-0.020813;-0.995209
159;-0.003998;-0.021210;-0.996307
160;-0.003128;-0.020432;-0.994827
161;-0.003586;-0.020401;-0.994781
162;-0.003372;-0.021164;-0.995071
163;-0.003006;-0.020081;-0.996796
164;-0.003464;-0.021179;-0.993958
165;-0.003143;-0.021103;-0.995178
166;-0.003601;-0.020554;-0.996109
167;-0.003326;-0.021042;-0.994675
168;-0.002701;-0.021225;-0.993942
169;-0.001205;-0.021637;-1.002701
170;0.001465;-0.023010;-1.010529
171;-0.001358;-0.022430;-1.007462
