index;x;y;z
0;-0.001541;-0.020508;-0.994583
1;-0.001358;-0.020660;-0.995026
2;-0.001678;-0.020081;-0.994598
3;-0.001251;-0.019943;-0.994568
4;-0.001694;-0.020233;-0.994263
5;-0.000824;-0.020981;-0.994843
6;-0.001938;-0.020264;-0.993866
7;-0.000717;-0.019882;-0.993515
8;-0.001251;-0.020691;-0.994095
9;-0.001984;-0.019012;-0.995895
10;-0.001862;-0.020157;-0.993637
11;-0.001709;-0.020416;-0.996246
12;-0.001236;-0.019394;-0.995239
13;-0.001373;-0.019867;-0.994827
14;-0.001602;-0.020721;-0.996201
15;-0.001480;-0.020172;-0.994843
16;-0.001297;-0.019867;-0.994507
17;-0.001404;-0.020477;-0.995529
18;-0.000671;-0.019257;-0.995438
19;-0.001801;-0.019974;-0.994919
20;-0.001495;-0.019928;-0.994888
21;-0.001678;-0.019516;-0.995972
22;-0.002075;-0.019608;-0.994186
23;-0.001465;-0.020920;-0.994522
24;-0.001984;-0.019409;-0.994537
25;-0.001801;-0.020081;-0.994888
26;-0.001038;-0.020279;-0.995636
27;-0.001984;-0.020081;-0.994949
28;-0.001633;-0.020035;-0.996384
29;-0.002380;-0.019913;-0.995926
30;-0.001144;-0.019730;-0.995285
31;-0.001602;-0.020233;-0.995331
32;-0.001297;-0.020309;-0.995346
33;-0.002045;-0.018951;-0.996521
34;-0.000931;-0.020508;-0.994690
35;-0.000992;-0.019577;-0.995285
36;-0.001190;-0.020279;-0.994965
37;-0.001358;-0.019852;-0.994125
38;-0.001907;-0.019730;-0.995270
39;-0.000793;-0.020477;-0.995834
40;-0.000473;-0.019913;-0.995087
41;-0.001022;-0.019821;-0.994659
42;-0.001038;-0.020401;-0.995132
43;-0.001144;-0.019653;-0.994247
44;-0.001099;-0.020447;-0.994156
45;-0.001541;-0.019974;-0.995529
46;-0.001434;-0.019714;-0.995621
47;-0.000748;-0.019470;-0.994797
48;-0.001114;-0.019974;-0.995972
49;-0.000641;-0.020569;-0.995621
50;-0.001907;-0.020264;-0.995224
51;-0.001785;-0.019608;-0.996307
52;-0.001801;-0.020294;-0.995850
53;-0.001678;-0.020569;-0.995209
54;-0.001572;-0.020248;-0.995789
55;-0.000885;-0.019775;-0.994476
56;-0.001892;-0.020126;-0.995224
57;-0.000885;-0.020874;-0.995193
58;-0.001587;-0.020279;-0.993866
59;-0.001343;-0.019989;-0.995621
60;-0.001633;-0.020706;-0.994843
61;-0.001099;-0.019638;-0.994537
62;-0.001968;-0.020096;-0.995407
63;-0.001831;-0.019226;-0.993591
64;-0.001770;-0.019760;-0.995255
65;-0.002014;-0.020157;-0.995682
66;-0.001282;-0.020920;-0.995331
67;-0.000824;-0.019409;-0.994949
68;-0.001602;-0.020065;-0.995117
69;-0.001495;-0.020493;-0.994385
70;-0.001587;-0.019852;-0.994598
71;-0.001556;-0.020203;-0.994202
72;-0.001663;-0.021103;-0.995712
73;-0.001648;-0.019623;-0.995178
74;-0.000992;-0.020676;-0.995422
75;-0.002472;-0.019760;-0.994141
76;-0.001678;-0.019073;-0.995972
77;-0.001221;-0.019989;-0.994659
78;-0.001709;-0.018707;-0.994827
79;-0.001770;-0.020462;-0.994675
80;-0.001785;-0.020721;-0.995575
81;-0.001450;-0.020309;-0.994751
82;-0.001022;-0.019958;-0.993851
83;-0.001053;-0.019867;-0.995636
84;-0.001328;-0.020325;-0.996078
85;-0.001892;-0.020096;-0.995758
