index;x;y;z
0;0.004395;-0.022568;-0.997879
1;0.004074;-0.022369;-0.997528
2;0.005341;-0.022614;-0.993973
3;0.004425;-0.022369;-0.987564
4;0.003845;-0.023239;-0.992188
5;0.005478;-0.022385;-0.997818
6;0.003906;-0.022919;-0.993561
7;0.003540;-0.022369;-0.990036
8;0.004913;-0.022141;-0.992874
9;0.003937;-0.021362;-1.001038
10;0.004608;-0.023041;-0.986603
11;0.003922;-0.022217;-0.996826
12;0.004456;-0.023758;-0.999756
13;0.004745;-0.021515;-0.985458
14;0.003479;-0.022690;-0.991699
15;0.004700;-0.021820;-0.994095
16;0.004456;-0.022415;-0.996689
17;0.003555;-0.023315;-0.995880
18;0.004318;-0.022842;-0.993103
19;0.004028;-0.022141;-0.984970
20;0.004547;-0.023026;-0.997543
21;0.004059;-0.023361;-0.989548
22;0.004379;-0.022949;-0.995361
23;0.003387;-0.022141;-0.990997
24;0.004990;-0.022446;-0.995300
25;0.004929;-0.021515;-1.005692
26;0.003998;-0.020157;-1.004547
27;0.003265;-0.022003;-0.993408
28;0.004166;-0.022934;-0.990265
29;0.004333;-0.023239;-0.987976
30;0.004623;-0.023376;-0.995575
31;0.004288;-0.022476;-0.994995
32;0.003769;-0.022049;-0.995041
33;0.003571;-0.022003;-0.988892
34;0.004684;-0.021713;-0.991348
35;0.004074;-0.023834;-0.999252
36;0.004959;-0.022537;-0.998520
37;0.004990;-0.022781;-0.993362
38;0.003952;-0.022064;-0.997559
39;0.004242;-0.022354;-1.003571
40;0.004776;-0.021851;-0.990448
41;0.004272;-0.023346;-0.997070
42;0.004211;-0.023453;-0.990952
43;0.004654;-0.022873;-0.989426
44;0.003693;-0.023590;-0.995087
45;0.004471;-0.022644;-0.997787
46;0.004395;-0.022949;-0.993881
47;0.004150;-0.022842;-0.989594
48;0.004654;-0.022476;-0.994278
49;0.004105;-0.021469;-1.003464
50;0.003601;-0.021576;-1.000458
51;0.004837;-0.021103;-1.001511
52;0.003738;-0.022919;-0.989685
53;0.004913;-0.021744;-0.993591
54;0.003494;-0.022629;-0.997833
55;0.005020;-0.022827;-0.993393
56;0.004089;-0.021881;-0.989380
57;0.003815;-0.024429;-1.003403
58;0.003799;-0.022827;-0.995346
59;0.003052;-0.020920;-0.991150
60;0.003830;-0.022537;-0.996201
61;0.004669;-0.021805;-0.996399
62;0.004166;-0.022491;-0.997330
63;0.004242;-0.022217;-0.987503
64;0.004791;-0.022888;-0.990280
65;0.003967;-0.022324;-0.988403
66;0.003372;-0.023407;-0.997101
67;0.004913;-0.022797;-0.992874
68;0.003937;-0.022598;-1.000122
69;0.004547;-0.022507;-0.998947
70;0.003708;-0.022781;-0.995667
71;0.004578;-0.022568;-0.989929
72;0.004410;-0.023895;-0.992737
73;0.004700;-0.023254;-0.989044
74;0.004379;-0.022339;-0.992752
75;0.004669;-0.022156;-0.998337
76;0.004456;-0.021790;-0.991241
77;0.004318;-0.022858;-1.001205
78;0.004929;-0.022781;-0.998413
79;0.004517;-0.021866;-0.995438
80;0.003845;-0.021851;-0.992737
81;0.004684;-0.023285;-0.989609
82;0.004089;-0.021515;-0.990402
83;0.004364;-0.023163;-0.993240
84;0.004364;-0.022644;-0.998352
85;0.004471;-0.022415;-1.002655
86;0.003662;-0.023117;-0.998123
87;0.005096;-0.022888;-0.993652
88;0.004822;-0.022858;-0.991135
89;0.004822;-0.023117;-0.990097
90;0.003098;-0.022583;-0.986496
91;0.004211;-0.023193;-0.996689
92;0.004288;-0.021271;-0.993607
93;0.004547;-0.021759;-0.995071
94;0.004318;-0.022812;-0.993851
95;0.003464;-0.021957;-0.991074
96;0.004440;-0.022781;-0.997574
97;0.003540;-0.022568;-1.000153
98;0.004593;-0.022568;-0.996170
99;0.003830;-0.022385;-1.004059
100;0.003677;-0.021027;-1.006119
101;0.004211;-0.022339;-0.999069
102;0.004242;-0.022858;-1.000381
