index;x;y;z
0;-0.002121;-0.018097;-0.995209
1;-0.002426;-0.018066;-0.994644
2;-0.002045;-0.018433;-0.996048
3;-0.001755;-0.018661;-0.995041
4;-0.001801;-0.018127;-0.994110
5;-0.001724;-0.017807;-0.994537
6;-0.001907;-0.017944;-0.994003
7;-0.001770;-0.017532;-0.995132
8;-0.001633;-0.016907;-0.993759
9;-0.002975;-0.017853;-0.995163
10;-0.001617;-0.017410;-0.996475
11;-0.001312;-0.018158;-0.994980
12;-0.002426;-0.017975;-0.995728
13;-0.000961;-0.018936;-0.995010
14;-0.002014;-0.018326;-0.995102
15;-0.002457;-0.018158;-0.996262
16;-0.002457;-0.016907;-0.995514
17;-0.001633;-0.018036;-0.995544
18;-0.001175;-0.018036;-0.996048
19;-0.001419;-0.017838;-0.994705
20;-0.002274;-0.017944;-0.996780
21;-0.001556;-0.017426;-0.995422
22;-0.002029;-0.018005;-0.994629
23;-0.002136;-0.017868;-0.996613
24;-0.002151;-0.017532;-0.995590
25;-0.001801;-0.016205;-0.995621
26;-0.001801;-0.017807;-0.995239
27;-0.002151;-0.017502;-0.995102
28;-0.001022;-0.017441;-0.996399
29;-0.001907;-0.018433;-0.995499
30;-0.002151;-0.018234;-0.994736
31;-0.002014;-0.018036;-0.995682
32;-0.001602;-0.017960;-0.995102
33;-0.001602;-0.019119;-0.993912
34;-0.001816;-0.017868;-0.995895
35;-0.001801;-0.018646;-0.996368
36;-0.001709;-0.018311;-0.994324
37;-0.002380;-0.017593;-0.995071
38;-0.002014;-0.017944;-0.994736
39;-0.002213;-0.018707;-0.995560
40;-0.001617;-0.017395;-0.994659
41;-0.000870;-0.018234;-0.995422
42;-0.002975;-0.017883;-0.994720
43;-0.002213;-0.018143;-0.995956
44;-0.002625;-0.017288;-0.995743
45;-0.001099;-0.018372;-0.995667
46;-0.001801;-0.018112;-0.995880
47;-0.001556;-0.017120;-0.995926
48;-0.002731;-0.017487;-0.995590
49;-0.002106;-0.017441;-0.995514
50;-0.002258;-0.018967;-0.996201
51;-0.002167;-0.018372;-0.995102
52;-0.002060;-0.016449;-0.994858
53;-0.001709;-0.018967;-0.995422
54;-0.001709;-0.017578;-0.995987
55;-0.001801;-0.017792;-0.994537
56;-0.001709;-0.018326;-0.994247
57;-0.002243;-0.017609;-0.994186
58;-0.001617;-0.016907;-0.995819
59;-0.001938;-0.016632;-0.995850
60;-0.002060;-0.016678;-0.995163
61;-0.001923;-0.018860;-0.994873
62;-0.002090;-0.018112;-0.995972
63;-0.001663;-0.016617;-0.994705
64;-0.002762;-0.017731;-0.995392
65;-0.001816;-0.018051;-0.995255
66;-0.001633;-0.018845;-0.995621
67;-0.002121;-0.017639;-0.994720
68;-0.003052;-0.018188;-0.995590
69;-0.002151;-0.017563;-0.994415
70;-0.001526;-0.017776;-0.995773
71;-0.001450;-0.017624;-0.994843
72;-0.001953;-0.017548;-0.994843
73;-0.002213;-0.017868;-0.994904
74;-0.002075;-0.016953;-0.995728
75;-0.001389;-0.017960;-0.995117
76;-0.001831;-0.018707;-0.996719
77;-0.001648;-0.017868;-0.993607
78;-0.001755;-0.017349;-0.995361
79;-0.001465;-0.017670;-0.995804
80;-0.002182;-0.017471;-0.995956
81;-0.001999;-0.017776;-0.995209
82;-0.001770;-0.018341;-0.995895
83;-0.001083;-0.018707;-0.995407
84;-0.001801;-0.018021;-0.994659
85;-0.002075;-0.017838;-0.995209
86;-0.002197;-0.018158;-0.994568
87;-0.002274;-0.017914;-0.994354
88;-0.002274;-0.017136;-0.995850
89;-0.002090;-0.017502;-0.996109
90;-0.002335;-0.018219;-0.994751
91;-0.001450;-0.017319;-0.995819
92;-0.001923;-0.017609;-0.995377
93;-0.002029;-0.017761;-0.995956
94;-0.002106;-0.017761;-0.993668
95;-0.002228;-0.019165;-0.995575
96;-0.001724;-0.018616;-0.995560
97;-0.001785;-0.017883;-0.995605
98;-0.002380;-0.018631;-0.995789
99;-0.001862;-0.017441;-0.995880
100;-0.002518;-0.017593;-0.995895
101;-0.001785;-0.018829;-0.995956
102;-0.001740;-0.017960;-0.996033
103;-0.001801;-0.018585;-0.993546
104;-0.002014;-0.018204;-0.995621
105;-0.001816;-0.017929;-0.995560
106;-0.001389;-0.018585;-0.995102
107;-0.002701;-0.018356;-0.993896
108;-0.001953;-0.017624;-0.994858
109;-0.002090;-0.017593;-0.995316
110;-0.002518;-0.017670;-0.995285
111;-0.002945;-0.018173;-0.995865
112;-0.002380;-0.018158;-0.996536
113;-0.002502;-0.018066;-0.996124
114;-0.002258;-0.017578;-0.995636
115;-0.001831;-0.017731;-0.994263
116;-0.001434;-0.017899;-0.996307
117;-0.001755;-0.018143;-0.997025
118;-0.002625;-0.017624;-0.995346
119;-0.002655;-0.018295;-0.994995
120;-0.001816;-0.016800;-0.994888
121;-0.002228;-0.017334;-0.994675
122;-0.002441;-0.017883;-0.994675
123;-0.001389;-0.017288;-0.994263
124;-0.002213;-0.018356;-0.996246
125;-0.002396;-0.017853;-0.994919
126;-0.002274;-0.017380;-0.996460
127;-0.002243;-0.018463;-0.994370
128;-0.002197;-0.017776;-0.996658
129;-0.000793;-0.018051;-0.995804
130;-0.002686;-0.017639;-0.995377
131;-0.001602;-0.017609;-0.994553
132;-0.001602;-0.018066;-0.995316
133;-0.001266;-0.018051;-0.995590
134;-0.001938;-0.018997;-0.994843
135;-0.002060;-0.017258;-0.995895
136;-0.002396;-0.017319;-0.995728
137;-0.001846;-0.017624;-0.996872
