index;x;y;z
0;-0.003403;-0.016052;-0.994629
1;-0.004028;-0.016800;-0.995590
2;-0.003708;-0.016235;-0.996231
3;-0.003601;-0.017670;-0.991455
4;-0.004318;-0.016800;-0.990250
5;-0.004974;-0.017242;-0.996750
6;-0.003983;-0.016663;-0.996658
7;-0.004059;-0.016724;-0.999634
8;-0.004272;-0.016159;-0.998047
9;-0.004135;-0.016296;-0.993729
10;-0.004395;-0.016830;-0.993439
11;-0.003510;-0.016907;-0.996857
12;-0.003677;-0.017441;-0.993912
13;-0.003769;-0.016983;-1.000153
14;-0.004562;-0.016678;-0.992493
15;-0.004639;-0.016190;-0.999222
16;-0.003891;-0.016510;-0.991043
17;-0.004303;-0.017410;-0.996307
18;-0.003540;-0.015839;-0.995697
19;-0.004242;-0.018143;-0.997803
20;-0.003128;-0.017181;-0.996033
21;-0.003769;-0.016708;-0.993637
22;-0.003784;-0.017044;-0.994217
23;-0.004105;-0.016495;-0.998199
24;-0.004135;-0.015991;-0.997192
25;-0.004898;-0.017426;-0.993179
26;-0.003159;-0.017700;-0.996353
27;-0.004456;-0.016983;-0.992386
28;-0.003845;-0.017471;-0.999252
29;-0.004440;-0.016373;-0.990585
30;-0.004318;-0.016678;-0.997009
31;-0.004318;-0.015976;-0.998032
32;-0.003983;-0.016327;-0.995239
33;-0.003311;-0.016815;-0.991760
34;-0.003815;-0.017258;-0.999390
35;-0.003967;-0.017319;-0.996399
36;-0.004303;-0.016525;-0.992676
37;-0.004425;-0.016953;-0.993027
38;-0.003891;-0.016586;-1.000763
39;-0.004517;-0.016724;-0.998947
40;-0.004410;-0.016190;-0.988586
41;-0.004898;-0.017471;-0.997131
42;-0.004379;-0.017166;-0.997009
43;-0.003677;-0.016190;-0.992691
44;-0.004700;-0.017715;-0.990875
45;-0.003174;-0.018250;-0.995056
46;-0.003830;-0.016983;-0.999405
47;-0.004547;-0.017776;-0.991318
48;-0.004166;-0.016968;-0.998383
49;-0.004623;-0.017548;-0.993942
50;-0.003845;-0.017303;-0.999207
51;-0.003830;-0.015182;-0.996765
52;-0.004227;-0.016983;-0.990082
53;-0.004288;-0.017548;-0.998215
54;-0.004089;-0.018433;-0.990891
55;-0.003906;-0.018280;-0.992310
56;-0.004059;-0.018356;-0.998535
57;-0.003723;-0.017303;-0.995789
58;-0.003952;-0.017258;-0.994019
59;-0.003662;-0.017151;-0.996246
60;-0.003876;-0.018234;-0.997162
61;-0.004318;-0.017319;-0.992783
62;-0.004364;-0.017319;-0.991852
63;-0.003799;-0.017822;-0.993973
64;-0.003738;-0.017471;-1.000107
65;-0.004059;-0.016998;-0.993530
66;-0.003983;-0.017288;-0.995712
67;-0.004578;-0.016037;-0.995178
68;-0.003738;-0.017471;-0.996307
69;-0.003983;-0.015625;-0.996155
70;-0.004745;-0.017761;-0.993744
71;-0.004227;-0.017334;-0.996414
72;-0.004166;-0.017227;-0.996185
73;-0.004059;-0.016281;-0.994278
74;-0.003983;-0.017883;-0.996017
75;-0.004425;-0.018127;-0.994537
76;-0.004105;-0.017532;-1.001419
77;-0.003937;-0.016037;-0.993912
78;-0.004547;-0.016464;-0.993500
79;-0.004288;-0.016983;-0.995331
80;-0.004791;-0.017197;-0.997513
81;-0.004059;-0.017365;-0.999420
82;-0.003799;-0.015717;-0.991165
83;-0.004486;-0.017441;-0.994751
84;-0.004059;-0.017242;-0.994431
85;-0.003586;-0.018188;-0.996017
86;-0.003662;-0.017288;-0.994614
87;-0.003769;-0.017700;-0.996155
88;-0.003677;-0.016876;-0.993515
89;-0.004425;-0.017349;-0.996567
90;-0.003662;-0.016693;-0.993332
91;-0.004486;-0.018021;-0.990967
92;-0.004349;-0.017593;-0.998871
