index;x;y;z
0;0.007034;-0.025650;-1.006699
1;0.008606;-0.027008;-1.021500
2;-0.001160;-0.021118;-0.967468
3;0.001846;-0.022842;-0.984665
4;0.002136;-0.023926;-0.990540
5;0.002884;-0.023514;-0.994461
6;0.003311;-0.023590;-0.995438
7;0.003998;-0.024078;-0.994934
8;0.003967;-0.024139;-0.995712
9;0.003143;-0.024490;-0.994354
10;0.003815;-0.024078;-0.995728
11;0.003082;-0.024246;-0.994949
12;0.003815;-0.024307;-0.995300
13;0.002777;-0.024551;-0.995712
14;0.003464;-0.024338;-0.994461
15;0.003082;-0.023224;-0.995300
16;0.004181;-0.024399;-0.995041
17;0.003250;-0.024429;-0.994843
18;0.003540;-0.023834;-0.995361
19;0.003479;-0.024307;-0.995697
20;0.003998;-0.024353;-0.994949
21;0.004135;-0.024689;-0.993881
22;0.003250;-0.023315;-0.993835
23;0.003555;-0.023758;-0.994492
24;0.003448;-0.024994;-0.995056
25;0.003876;-0.024048;-0.994293
26;0.002884;-0.023987;-0.995270
27;0.003845;-0.024155;-0.994156
28;0.003784;-0.024078;-0.993927
29;0.003906;-0.024246;-0.995667
30;0.003937;-0.024887;-0.994598
31;0.004227;-0.024567;-0.995056
32;0.003296;-0.024643;-0.995117
33;0.003952;-0.024216;-0.995102
34;0.003418;-0.024445;-0.994888
35;0.004562;-0.024536;-0.994690
36;0.004166;-0.024536;-0.995895
37;0.003799;-0.024536;-0.994995
38;0.002579;-0.024368;-0.995651
39;0.003372;-0.024261;-0.994736
40;0.003220;-0.024490;-0.995453
41;0.004059;-0.023544;-0.994507
42;0.004333;-0.023911;-0.995224
43;0.003128;-0.024704;-0.994568
44;0.003937;-0.024384;-0.994675
45;0.003784;-0.023438;-0.994934
46;0.004395;-0.024765;-0.994720
47;0.003632;-0.023666;-0.995483
48;0.004517;-0.024582;-0.995010
49;0.003036;-0.023819;-0.995377
50;0.003799;-0.024643;-0.995041
51;0.004257;-0.024597;-0.994522
52;0.003082;-0.024796;-0.994293
53;0.003510;-0.023834;-0.995010
54;0.004074;-0.024994;-0.994629
55;0.003952;-0.024628;-0.995285
56;0.003464;-0.024078;-0.994965
57;0.003265;-0.024719;-0.994553
58;0.003723;-0.024536;-0.995468
59;0.004318;-0.024094;-0.995316
60;0.004120;-0.024033;-0.995560
61;0.003708;-0.024750;-0.993912
62;0.003250;-0.024521;-0.993896
63;0.003647;-0.024109;-0.995163
64;0.003357;-0.024490;-0.994522
65;0.003616;-0.024551;-0.994461
66;0.003540;-0.024673;-0.994827
67;0.004227;-0.025375;-0.995438
68;0.004120;-0.025009;-0.994049
69;0.003845;-0.025009;-0.994766
70;0.003235;-0.023956;-0.994644
71;0.003784;-0.024597;-0.995453
72;0.003754;-0.024612;-0.994461
73;0.003540;-0.024750;-0.994553
74;0.003769;-0.023819;-0.995483
75;0.003418;-0.023895;-0.994431
76;0.003754;-0.024399;-0.995224
77;0.003448;-0.025070;-0.994812
78;0.004105;-0.024460;-0.995026
79;0.003662;-0.024277;-0.994934
80;0.004074;-0.024429;-0.995728
81;0.003174;-0.024063;-0.995361
82;0.002914;-0.024277;-0.995895
83;0.003937;-0.024200;-0.994888
84;0.003540;-0.023895;-0.994446
85;0.003601;-0.023682;-0.994370
86;0.003937;-0.023514;-0.994614
87;0.003525;-0.023987;-0.994919
88;0.003189;-0.023636;-0.995087
89;0.003387;-0.024017;-0.994247
90;0.003677;-0.023651;-0.994080
91;0.004150;-0.024200;-0.994431
92;0.003479;-0.023895;-0.994888
93;0.003357;-0.023926;-0.995087
94;0.004364;-0.024017;-0.995041
95;0.004105;-0.023392;-0.996017
96;0.003387;-0.024200;-0.994507
97;0.003769;-0.024551;-0.994293
98;0.004135;-0.024643;-0.995529
99;0.004013;-0.023209;-0.994843
100;0.003220;-0.023865;-0.994049
101;0.004028;-0.024887;-0.995193
102;0.003922;-0.024704;-0.994888
103;0.004349;-0.024551;-0.995468
104;0.003357;-0.024399;-0.995087
105;0.003510;-0.024719;-0.995972
106;0.003677;-0.024124;-0.995163
107;0.004074;-0.024506;-0.994583
108;0.003845;-0.024506;-0.995850
109;0.003693;-0.023895;-0.994186
110;0.003876;-0.024216;-0.994659
111;0.003387;-0.024673;-0.994812
112;0.003754;-0.024002;-0.994125
113;0.004074;-0.023880;-0.995804
114;0.003418;-0.024536;-0.994354
115;0.003036;-0.024246;-0.995499
116;0.003326;-0.024353;-0.995056
117;0.004272;-0.024323;-0.994324
118;0.003540;-0.024384;-0.994797
119;0.003448;-0.023956;-0.994675
120;0.004044;-0.023682;-0.994232
121;0.003265;-0.024185;-0.994598
122;0.003937;-0.024078;-0.994003
123;0.003235;-0.024734;-0.995056
124;0.003357;-0.025024;-0.994507
125;0.002884;-0.025467;-0.995239
126;0.003235;-0.023605;-0.994766
127;0.003647;-0.024841;-0.994751
128;0.003906;-0.025284;-0.993713
129;0.003632;-0.024567;-0.995010
130;0.003677;-0.024200;-0.994400
131;0.004074;-0.025070;-0.994110
132;0.003616;-0.024750;-0.995850
133;0.004044;-0.024200;-0.994919
134;0.003525;-0.024368;-0.995300
135;0.003250;-0.023651;-0.993820
136;0.003113;-0.023727;-0.994827
137;0.003265;-0.024597;-0.995636
138;0.003967;-0.024384;-0.994446
139;0.003723;-0.024246;-0.994659
140;0.003952;-0.023972;-0.995438
141;0.003403;-0.024704;-0.995041
142;0.004013;-0.024811;-0.995102
143;0.003937;-0.025009;-0.995010
144;0.004517;-0.024185;-0.994659
145;0.003632;-0.025040;-0.994888
146;0.004654;-0.024673;-0.995209
147;0.004379;-0.024368;-0.996490
148;0.002960;-0.024078;-0.995224
149;0.003174;-0.025024;-0.995651
150;0.004028;-0.024307;-0.994476
151;0.004333;-0.024292;-0.995407
152;0.003845;-0.024780;-0.994934
153;0.003494;-0.024719;-0.995026
154;0.003479;-0.023270;-0.994598
155;0.003586;-0.024323;-0.996033
156;0.003387;-0.025146;-0.996140
157;0.003799;-0.024048;-0.994446
158;0.003937;-0.024811;-0.995270
159;0.003311;-0.024445;-0.994980
160;0.002960;-0.025024;-0.994659
161;0.003860;-0.024643;-0.993820
