index;x;y;z
0;-0.016678;-0.010712;-0.943024
1;-0.014130;-0.012070;-0.956848
2;-0.010498;-0.013672;-0.977142
3;-0.007507;-0.013962;-0.986649
4;-0.007233;-0.014191;-0.993439
5;-0.007019;-0.015030;-0.995880
6;-0.006973;-0.014206;-0.996277
7;-0.006332;-0.014816;-0.995346
8;-0.006668;-0.014999;-0.996582
9;-0.006668;-0.015121;-0.995453
10;-0.006607;-0.015274;-0.995163
11;-0.006577;-0.014664;-0.994995
12;-0.006378;-0.014755;-0.995544
13;-0.007385;-0.013916;-0.995453
14;-0.007675;-0.015305;-0.995453
15;-0.006592;-0.014923;-0.995209
16;-0.007248;-0.014923;-0.995941
17;-0.006714;-0.015305;-0.995087
18;-0.006760;-0.014999;-0.996689
19;-0.006241;-0.015259;-0.995682
20;-0.006104;-0.015274;-0.994965
21;-0.007065;-0.014709;-0.994797
22;-0.006958;-0.013718;-0.995316
23;-0.006943;-0.016235;-0.994568
24;-0.006805;-0.014420;-0.996628
25;-0.006363;-0.015030;-0.996323
26;-0.006744;-0.015579;-0.995468
27;-0.006317;-0.015091;-0.995422
28;-0.007675;-0.014526;-0.995468
29;-0.007034;-0.015945;-0.994659
30;-0.006943;-0.015213;-0.995560
31;-0.006500;-0.015259;-0.996094
32;-0.007416;-0.014771;-0.996323
33;-0.006638;-0.015549;-0.994858
34;-0.006302;-0.014709;-0.995346
35;-0.006729;-0.013947;-0.996338
36;-0.006760;-0.015137;-0.996613
37;-0.007767;-0.014862;-0.995651
38;-0.006439;-0.014801;-0.994904
39;-0.007217;-0.014786;-0.995804
40;-0.007767;-0.014786;-0.995895
41;-0.006744;-0.014572;-0.995285
42;-0.007065;-0.014313;-0.995163
43;-0.007248;-0.014954;-0.994598
44;-0.006424;-0.015289;-0.995453
45;-0.006699;-0.014816;-0.995926
46;-0.007431;-0.014694;-0.994766
47;-0.007141;-0.015182;-0.995911
48;-0.007721;-0.014450;-0.995651
49;-0.005920;-0.014709;-0.995880
50;-0.006897;-0.015717;-0.994690
51;-0.007462;-0.015442;-0.995407
52;-0.006668;-0.014801;-0.996292
53;-0.007126;-0.014954;-0.995071
54;-0.007263;-0.014954;-0.995667
55;-0.007111;-0.014847;-0.995438
56;-0.006363;-0.014618;-0.996078
57;-0.007645;-0.015549;-0.995956
58;-0.006516;-0.014603;-0.996246
59;-0.007126;-0.015091;-0.996490
60;-0.006699;-0.014740;-0.996414
61;-0.007217;-0.014633;-0.995300
62;-0.006668;-0.014969;-0.995956
63;-0.007599;-0.015121;-0.996353
64;-0.006943;-0.014389;-0.995514
65;-0.007126;-0.015030;-0.995132
66;-0.007141;-0.014862;-0.995331
67;-0.007385;-0.015015;-0.995224
68;-0.006317;-0.015305;-0.995422
69;-0.006653;-0.014694;-0.995728
70;-0.006760;-0.015076;-0.995422
71;-0.006683;-0.015121;-0.996292
72;-0.006516;-0.015274;-0.995636
73;-0.006927;-0.014404;-0.995529
74;-0.007004;-0.014633;-0.995651
75;-0.007202;-0.014679;-0.994888
76;-0.007172;-0.015594;-0.995285
77;-0.006454;-0.015442;-0.995682
78;-0.006470;-0.015152;-0.996155
79;-0.006927;-0.014740;-0.994629
80;-0.006577;-0.014847;-0.995712
81;-0.006622;-0.014191;-0.995529
82;-0.007248;-0.014755;-0.996216
83;-0.006973;-0.014969;-0.995880
84;-0.007034;-0.014862;-0.995773
85;-0.006424;-0.014633;-0.995377
86;-0.006439;-0.015121;-0.996078
87;-0.006882;-0.015182;-0.995911
88;-0.006256;-0.015305;-0.994949
89;-0.007523;-0.014420;-0.995316
90;-0.006500;-0.015167;-0.996048
91;-0.006714;-0.015762;-0.995361
92;-0.006531;-0.014526;-0.995529
93;-0.006775;-0.015274;-0.995255
94;-0.007217;-0.015244;-0.995346
95;-0.006271;-0.014725;-0.995895
96;-0.006485;-0.014603;-0.995880
97;-0.006393;-0.014923;-0.996078
98;-0.006912;-0.016098;-0.994995
99;-0.007034;-0.015656;-0.994659
100;-0.006866;-0.016006;-0.994675
101;-0.007462;-0.014908;-0.994888
102;-0.007385;-0.014389;-0.996094
103;-0.007324;-0.015533;-0.995453
104;-0.007019;-0.014618;-0.995361
105;-0.007568;-0.014450;-0.995377
106;-0.006683;-0.015091;-0.995789
107;-0.006393;-0.014481;-0.995468
108;-0.007156;-0.014679;-0.996567
109;-0.007523;-0.014938;-0.995026
110;-0.006439;-0.015610;-0.996033
111;-0.007309;-0.015076;-0.995239
112;-0.006439;-0.015610;-0.995667
113;-0.006378;-0.014191;-0.995682
114;-0.006439;-0.014984;-0.994858
115;-0.006912;-0.015549;-0.996170
116;-0.007690;-0.014130;-0.995422
117;-0.007385;-0.014648;-0.996231
118;-0.007294;-0.015121;-0.995972
119;-0.006836;-0.015793;-0.996078
120;-0.006271;-0.015076;-0.995758
121;-0.006424;-0.014328;-0.996674
122;-0.006775;-0.014374;-0.994370
123;-0.007294;-0.014771;-0.995010
124;-0.006302;-0.015228;-0.996170
125;-0.007370;-0.014282;-0.994888
126;-0.007141;-0.015137;-0.994690
127;-0.007278;-0.014664;-0.996582
128;-0.007126;-0.015350;-0.996384
129;-0.006302;-0.015182;-0.994034
130;-0.006882;-0.014893;-0.994720
131;-0.006287;-0.014648;-0.995636
132;-0.006500;-0.015381;-0.996414
133;-0.007004;-0.015305;-0.995514
134;-0.006744;-0.016129;-0.995941
135;-0.005692;-0.014923;-0.996185
136;-0.006729;-0.015198;-0.995300
137;-0.007294;-0.015594;-0.996002
138;-0.006302;-0.014511;-0.995773
139;-0.006042;-0.015579;-0.996002
140;-0.006470;-0.015045;-0.995895
141;-0.006607;-0.014587;-0.995087
142;-0.006927;-0.014557;-0.995911
143;-0.006912;-0.014633;-0.994705
144;-0.006531;-0.014450;-0.994995
145;-0.008347;-0.013901;-0.995865
146;-0.007309;-0.014679;-0.996140
147;-0.007828;-0.013535;-0.987534
148;-0.007004;-0.015228;-0.986588
149;0.004837;-0.020462;-1.034973
150;0.002106;-0.018936;-1.029282
