index;x;y;z
0;0.005066;-0.023331;-0.995667
1;0.004547;-0.023560;-0.994186
2;0.004868;-0.022461;-0.995895
3;0.004227;-0.022141;-0.994263
4;0.004242;-0.022903;-0.995560
5;0.003754;-0.023422;-0.995361
6;0.004196;-0.022919;-0.996231
7;0.004349;-0.022156;-0.995483
8;0.003891;-0.023056;-0.995621
9;0.004730;-0.022873;-0.995834
10;0.004532;-0.022156;-0.995499
11;0.004547;-0.023315;-0.995117
12;0.004807;-0.022491;-0.995834
13;0.004303;-0.022751;-0.995239
14;0.004883;-0.022400;-0.995834
15;0.004623;-0.023529;-0.995453
16;0.004883;-0.023666;-0.995285
17;0.004532;-0.023331;-0.995224
18;0.004807;-0.022766;-0.995377
19;0.004578;-0.023087;-0.994934
20;0.004364;-0.022095;-0.995316
21;0.004913;-0.023163;-0.994812
22;0.005295;-0.023193;-0.995987
23;0.004166;-0.022568;-0.994751
24;0.004684;-0.023239;-0.995651
25;0.004456;-0.022614;-0.995178
26;0.004456;-0.022690;-0.995316
27;0.003738;-0.023331;-0.995789
28;0.004257;-0.022385;-0.995758
29;0.004379;-0.023026;-0.994980
30;0.004120;-0.022980;-0.994400
31;0.004517;-0.022827;-0.995712
32;0.005402;-0.023178;-0.995285
33;0.004181;-0.022995;-0.995575
34;0.004333;-0.023132;-0.995819
35;0.004852;-0.023697;-0.995865
36;0.004425;-0.023010;-0.995743
37;0.004669;-0.023193;-0.995163
38;0.004517;-0.022644;-0.996140
39;0.004242;-0.022171;-0.995026
40;0.004486;-0.021896;-0.994995
41;0.004593;-0.023239;-0.996292
42;0.003922;-0.024384;-0.994598
43;0.004974;-0.022186;-0.995087
44;0.005005;-0.022156;-0.994904
45;0.004333;-0.023346;-0.994781
46;0.004913;-0.022583;-0.994965
47;0.004395;-0.021301;-0.995483
48;0.005325;-0.023071;-0.995239
49;0.004501;-0.023239;-0.994492
50;0.004776;-0.022339;-0.995956
51;0.004456;-0.023285;-0.995377
52;0.004486;-0.023071;-0.996017
53;0.004959;-0.022659;-0.994904
54;0.005371;-0.023026;-0.995453
55;0.004990;-0.023087;-0.994659
56;0.004761;-0.023407;-0.994339
57;0.004349;-0.022934;-0.994965
58;0.004059;-0.022934;-0.995407
59;0.003998;-0.022568;-0.995255
60;0.004791;-0.023148;-0.994949
61;0.005478;-0.022797;-0.995819
62;0.004791;-0.023697;-0.995438
63;0.004562;-0.022675;-0.995468
64;0.004349;-0.022690;-0.995773
65;0.004745;-0.022522;-0.995728
66;0.004089;-0.022812;-0.994781
67;0.004913;-0.022949;-0.996155
68;0.004517;-0.022598;-0.994858
69;0.004532;-0.022751;-0.995300
70;0.004944;-0.021881;-0.994904
71;0.004166;-0.023575;-0.995300
72;0.004532;-0.023087;-0.994751
73;0.004669;-0.022141;-0.995438
74;0.004333;-0.023529;-0.995270
75;0.004807;-0.022415;-0.996445
76;0.004608;-0.022064;-0.995468
77;0.004959;-0.022675;-0.995392
78;0.004700;-0.022675;-0.995621
79;0.004471;-0.022537;-0.995743
80;0.004303;-0.022476;-0.996094
81;0.004517;-0.023651;-0.995193
82;0.004562;-0.022232;-0.995331
83;0.004272;-0.023468;-0.996582
84;0.004669;-0.022064;-0.995773
85;0.005539;-0.022842;-0.995865
86;0.004471;-0.023422;-0.995667
87;0.004379;-0.022186;-0.994995
88;0.004105;-0.022415;-0.995255
89;0.004211;-0.023224;-0.994934
90;0.004578;-0.023285;-0.995682
91;0.004868;-0.023254;-0.995010
92;0.005127;-0.022507;-0.996643
93;0.005096;-0.021576;-0.995316
94;0.004639;-0.022568;-0.995193
95;0.004288;-0.022827;-0.994507
96;0.004227;-0.022690;-0.995560
97;0.004959;-0.022400;-0.995895
98;0.005493;-0.022797;-0.995880
99;0.004730;-0.022446;-0.995850
100;0.004303;-0.023117;-0.995956
101;0.004669;-0.022415;-0.995239
102;0.003159;-0.023026;-0.995895
103;0.005081;-0.023376;-0.995560
104;0.004532;-0.021957;-0.994797
105;0.004974;-0.023117;-0.996750
106;0.004715;-0.023010;-0.995087
107;0.005035;-0.022934;-0.994507
108;0.004715;-0.023407;-0.994705
109;0.004456;-0.022629;-0.995789
110;0.004990;-0.022949;-0.995300
111;0.004272;-0.022079;-0.994598
112;0.004501;-0.022476;-0.996231
113;0.004700;-0.023087;-0.995560
114;0.004608;-0.023788;-0.996338
115;0.003738;-0.021881;-0.994400
116;0.005295;-0.022964;-0.994522
117;0.004791;-0.023193;-0.995590
118;0.004181;-0.024124;-0.995621
119;0.004700;-0.022873;-0.995636
120;0.005020;-0.022888;-0.994308
121;0.004837;-0.022537;-0.995087
122;0.004059;-0.022598;-0.995331
123;0.004593;-0.022064;-0.994659
124;0.005325;-0.022858;-0.995056
125;0.003784;-0.023010;-0.995316
126;0.005005;-0.023209;-0.994843
127;0.004471;-0.022766;-0.994690
128;0.005020;-0.022461;-0.995621
129;0.004562;-0.022736;-0.996490
130;0.004745;-0.022186;-0.996094
131;0.005142;-0.023315;-0.995377
132;0.004547;-0.022858;-0.996353
133;0.004944;-0.022964;-0.995117
134;0.004135;-0.021942;-0.995834
135;0.004364;-0.022934;-0.994873
136;0.004211;-0.021942;-0.996948
137;0.003937;-0.023239;-0.995499
138;0.004440;-0.022308;-0.994568
139;0.004898;-0.022263;-0.995834
140;0.005127;-0.023743;-0.995224
141;0.004456;-0.022064;-0.994843
142;0.004822;-0.023575;-0.996109
143;0.004623;-0.022720;-0.995239
144;0.004471;-0.022797;-0.995392
145;0.004135;-0.023392;-0.995285
146;0.005310;-0.022568;-0.994553
147;0.004440;-0.022766;-0.995422
148;0.004440;-0.022614;-0.995193
149;0.004669;-0.023163;-0.995453
150;0.005173;-0.022949;-0.995575
151;0.004440;-0.022766;-0.995499
152;0.004517;-0.022278;-0.995834
153;0.004105;-0.022095;-0.993851
154;0.004852;-0.023285;-0.995621
155;0.004608;-0.023026;-0.994812
156;0.004257;-0.023361;-0.995758
