index;x;y;z
0;-0.000534;-0.017075;-0.997894
1;-0.001190;-0.016998;-0.995117
2;-0.000565;-0.016663;-0.995895
3;-0.001236;-0.017258;-0.994904
4;-0.001083;-0.016815;-0.995148
5;-0.000992;-0.017227;-0.995499
6;-0.001144;-0.017410;-0.994278
7;-0.000717;-0.017776;-0.995285
8;-0.002075;-0.017914;-0.995132
9;-0.001343;-0.017746;-0.996185
10;-0.001694;-0.017929;-0.995483
11;-0.001801;-0.016647;-0.996689
12;-0.001465;-0.016724;-0.994995
13;-0.000427;-0.017471;-0.995682
14;0.000137;-0.017624;-0.994965
15;-0.001434;-0.017471;-0.995041
16;-0.001602;-0.017883;-0.994064
17;-0.001984;-0.017242;-0.994370
18;-0.001617;-0.017059;-0.995499
19;-0.001480;-0.018066;-0.995682
20;-0.001541;-0.016800;-0.995361
21;-0.001511;-0.017334;-0.995071
22;-0.001541;-0.017273;-0.995758
23;-0.001389;-0.016708;-0.995667
24;-0.001480;-0.017059;-0.995300
25;-0.000946;-0.018051;-0.995956
26;-0.000336;-0.018677;-0.995499
27;-0.001511;-0.016663;-0.994217
28;-0.001221;-0.017380;-0.995193
29;-0.000671;-0.017166;-0.995468
30;-0.001846;-0.016541;-0.995346
31;-0.001770;-0.017365;-0.994217
32;-0.001602;-0.017273;-0.995331
33;-0.000900;-0.017426;-0.994949
34;-0.001221;-0.017471;-0.995926
35;-0.001389;-0.017578;-0.994949
36;-0.001099;-0.017456;-0.995636
37;-0.001297;-0.017349;-0.995438
38;-0.000626;-0.018387;-0.995499
39;-0.000977;-0.018021;-0.994720
40;-0.002274;-0.017532;-0.996460
41;-0.000763;-0.017746;-0.995163
42;-0.000168;-0.017654;-0.995758
43;-0.000824;-0.017288;-0.996689
44;-0.000839;-0.016968;-0.995636
45;-0.001617;-0.016495;-0.995270
46;-0.000854;-0.017624;-0.996078
47;-0.001450;-0.016846;-0.995392
48;-0.001099;-0.017929;-0.995285
49;-0.000793;-0.017517;-0.994507
50;-0.001328;-0.017059;-0.995453
51;-0.000504;-0.016922;-0.995087
52;-0.000916;-0.016922;-0.995163
53;-0.001694;-0.017273;-0.995728
54;-0.001099;-0.017334;-0.995102
55;-0.001343;-0.016922;-0.995529
56;-0.001556;-0.017761;-0.995285
57;-0.001221;-0.017471;-0.996536
58;-0.001404;-0.017654;-0.995529
